sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,outer_d_branch,wall_branch,pn,angle,radius,mass_kg,material,standard_page,pdf_path,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,execution,coating,material_grade,washer_type,nominal_d_mm,gost_designation,supervised,base_sku,description,attributes,woo_type,parent_sku,attr_steel,attr_supervised,regular_price,stock_status,manage_stock,dim_execution,dim_outer_d_branch,dim_wall_branch,dim_dy,dim_dy1,dim_pn,dim_temperature,dim_technology,dim_seam_type,dim_purpose,dim_shell,dim_source_subcategory,dim_gost_designation,dim_mass_method
гост-30732-2020-тройники-530x10-273x8-ппу-оц-,гост-30732-2020,ГОСТ 30732-2020,изоляция-и-покрытия,Изоляция и покрытия,ППУ,Тройник ППУ ОЦ 530х10 - 273х8 ГОСТ 30732-2020,500,250,530,10,273,8,,,,,,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,1,ППУ ОЦ,,,,530х10-273х8-20,False,гост-30732-2020-тройники-530x10-273x8-ппу-оц-,Тройник с теплоизоляцией по ГОСТ 30732-2020. Оболочка: ППУ ОЦ. DN 500. DN ответвления 250. Наружный диаметр 530 мм. Толщина стенки 10 мм. Ответвление 273х8 мм. Исполнение 1. Марка стали Ст20. Условное обозначение: 530х10-273х8-20.,dn=500; dn_branch=250; outer_diameter=530; wall_thickness=10; outer_d_branch=273; wall_branch=8; execution=1; material_grade=20; coating=ППУ ОЦ; gost_designation=530х10-273х8-20; source_subcategory=Тройники,variable,,17Г1С-У|20,Нет,,onbackorder,no,1,273,8,500,250,,,,,,ППУ ОЦ,Тройники,530х10-273х8-20,
гост-30732-2020-тройники-1020x14-920x12-ппу-пэ--17г1с-у,гост-30732-2020,ГОСТ 30732-2020,изоляция-и-покрытия,Изоляция и покрытия,ППУ,Тройник ППУ ПЭ 1020х14 - 920х12 17Г1С-У ГОСТ 30732-2020,1000,900,1020,14,920,12,,,,,17Г1С-У,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,1,ППУ ПЭ,17Г1С-У,,,1020х14-920х12-17Г1С-У,False,гост-30732-2020-тройники-1020x14-920x12-ппу-пэ-,Тройник с теплоизоляцией по ГОСТ 30732-2020. Оболочка: ППУ ПЭ. DN 1000. DN ответвления 900. Наружный диаметр 1020 мм. Толщина стенки 14 мм. Ответвление 920х12 мм. Исполнение 1. Марка стали 17Г1С-У. Условное обозначение: 1020х14-920х12-17Г1С-У.,dn=1000; dn_branch=900; outer_diameter=1020; wall_thickness=14; outer_d_branch=920; wall_branch=12; execution=1; material_grade=17Г1С-У; coating=ППУ ПЭ; gost_designation=1020х14-920х12-17Г1С-У; source_subcategory=Тройники,variation,гост-30732-2020-тройники-1020x14-920x12-ппу-пэ-,17Г1С-У,Нет,,onbackorder,no,1,920,12,1000,900,,,,,,ППУ ПЭ,Тройники,1020х14-920х12-17Г1С-У,
гост-30732-2020-тройники-1020x14-1020x14-ппу-оц-,гост-30732-2020,ГОСТ 30732-2020,изоляция-и-покрытия,Изоляция и покрытия,ППУ,Тройник ППУ ОЦ 1020х14 - 1020х14 ГОСТ 30732-2020,1000,1000,1020,14,1020,14,,,,,,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,1,ППУ ОЦ,,,,1020х14-20,False,гост-30732-2020-тройники-1020x14-1020x14-ппу-оц-,Тройник с теплоизоляцией по ГОСТ 30732-2020. Оболочка: ППУ ОЦ. DN 1000. DN ответвления 1000. Наружный диаметр 1020 мм. Толщина стенки 14 мм. Ответвление 1020х14 мм. Исполнение 1. Марка стали Ст20. Условное обозначение: 1020х14-20.,dn=1000; dn_branch=1000; outer_diameter=1020; wall_thickness=14; outer_d_branch=1020; wall_branch=14; execution=1; material_grade=20; coating=ППУ ОЦ; gost_designation=1020х14-20; source_subcategory=Тройники,variable,,17Г1С-У|20,Нет,,onbackorder,no,1,1020,14,1000,1000,,,,,,ППУ ОЦ,Тройники,1020х14-20,
гост-30732-2020-тройники-1020x14-1020x14-ппу-оц--20,гост-30732-2020,ГОСТ 30732-2020,изоляция-и-покрытия,Изоляция и покрытия,ППУ,Тройник ППУ ОЦ 1020х14 - 1020х14 Ст20 ГОСТ 30732-2020,1000,1000,1020,14,1020,14,,,,,20,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,1,ППУ ОЦ,20,,,1020х14-20,False,гост-30732-2020-тройники-1020x14-1020x14-ппу-оц-,Тройник с теплоизоляцией по ГОСТ 30732-2020. Оболочка: ППУ ОЦ. DN 1000. DN ответвления 1000. Наружный диаметр 1020 мм. Толщина стенки 14 мм. Ответвление 1020х14 мм. Исполнение 1. Марка стали Ст20. Условное обозначение: 1020х14-20.,dn=1000; dn_branch=1000; outer_diameter=1020; wall_thickness=14; outer_d_branch=1020; wall_branch=14; execution=1; material_grade=20; coating=ППУ ОЦ; gost_designation=1020х14-20; source_subcategory=Тройники,variation,гост-30732-2020-тройники-1020x14-1020x14-ппу-оц-,20,Нет,,onbackorder,no,1,1020,14,1000,1000,,,,,,ППУ ОЦ,Тройники,1020х14-20,
гост-30732-2020-тройники-1020x14-1020x14-ппу-оц--17г1с-у,гост-30732-2020,ГОСТ 30732-2020,изоляция-и-покрытия,Изоляция и покрытия,ППУ,Тройник ППУ ОЦ 1020х14 - 1020х14 17Г1С-У ГОСТ 30732-2020,1000,1000,1020,14,1020,14,,,,,17Г1С-У,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,1,ППУ ОЦ,17Г1С-У,,,1020х14-17Г1С-У,False,гост-30732-2020-тройники-1020x14-1020x14-ппу-оц-,Тройник с теплоизоляцией по ГОСТ 30732-2020. Оболочка: ППУ ОЦ. DN 1000. DN ответвления 1000. Наружный диаметр 1020 мм. Толщина стенки 14 мм. Ответвление 1020х14 мм. Исполнение 1. Марка стали 17Г1С-У. Условное обозначение: 1020х14-17Г1С-У.,dn=1000; dn_branch=1000; outer_diameter=1020; wall_thickness=14; outer_d_branch=1020; wall_branch=14; execution=1; material_grade=17Г1С-У; coating=ППУ ОЦ; gost_designation=1020х14-17Г1С-У; source_subcategory=Тройники,variation,гост-30732-2020-тройники-1020x14-1020x14-ппу-оц-,17Г1С-У,Нет,,onbackorder,no,1,1020,14,1000,1000,,,,,,ППУ ОЦ,Тройники,1020х14-17Г1С-У,
гост-30732-2020-тройники-1020x14-1020x14-ппу-пэ-,гост-30732-2020,ГОСТ 30732-2020,изоляция-и-покрытия,Изоляция и покрытия,ППУ,Тройник ППУ ПЭ 1020х14 - 1020х14 ГОСТ 30732-2020,1000,1000,1020,14,1020,14,,,,,,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,1,ППУ ПЭ,,,,1020х14-20,False,гост-30732-2020-тройники-1020x14-1020x14-ппу-пэ-,Тройник с теплоизоляцией по ГОСТ 30732-2020. Оболочка: ППУ ПЭ. DN 1000. DN ответвления 1000. Наружный диаметр 1020 мм. Толщина стенки 14 мм. Ответвление 1020х14 мм. Исполнение 1. Марка стали Ст20. Условное обозначение: 1020х14-20.,dn=1000; dn_branch=1000; outer_diameter=1020; wall_thickness=14; outer_d_branch=1020; wall_branch=14; execution=1; material_grade=20; coating=ППУ ПЭ; gost_designation=1020х14-20; source_subcategory=Тройники,variable,,17Г1С-У|20,Нет,,onbackorder,no,1,1020,14,1000,1000,,,,,,ППУ ПЭ,Тройники,1020х14-20,
гост-30732-2020-тройники-1020x14-1020x14-ппу-пэ--20,гост-30732-2020,ГОСТ 30732-2020,изоляция-и-покрытия,Изоляция и покрытия,ППУ,Тройник ППУ ПЭ 1020х14 - 1020х14 Ст20 ГОСТ 30732-2020,1000,1000,1020,14,1020,14,,,,,20,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,1,ППУ ПЭ,20,,,1020х14-20,False,гост-30732-2020-тройники-1020x14-1020x14-ппу-пэ-,Тройник с теплоизоляцией по ГОСТ 30732-2020. Оболочка: ППУ ПЭ. DN 1000. DN ответвления 1000. Наружный диаметр 1020 мм. Толщина стенки 14 мм. Ответвление 1020х14 мм. Исполнение 1. Марка стали Ст20. Условное обозначение: 1020х14-20.,dn=1000; dn_branch=1000; outer_diameter=1020; wall_thickness=14; outer_d_branch=1020; wall_branch=14; execution=1; material_grade=20; coating=ППУ ПЭ; gost_designation=1020х14-20; source_subcategory=Тройники,variation,гост-30732-2020-тройники-1020x14-1020x14-ппу-пэ-,20,Нет,,onbackorder,no,1,1020,14,1000,1000,,,,,,ППУ ПЭ,Тройники,1020х14-20,
гост-30732-2020-тройники-1020x14-1020x14-ппу-пэ--17г1с-у,гост-30732-2020,ГОСТ 30732-2020,изоляция-и-покрытия,Изоляция и покрытия,ППУ,Тройник ППУ ПЭ 1020х14 - 1020х14 17Г1С-У ГОСТ 30732-2020,1000,1000,1020,14,1020,14,,,,,17Г1С-У,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,1,ППУ ПЭ,17Г1С-У,,,1020х14-17Г1С-У,False,гост-30732-2020-тройники-1020x14-1020x14-ппу-пэ-,Тройник с теплоизоляцией по ГОСТ 30732-2020. Оболочка: ППУ ПЭ. DN 1000. DN ответвления 1000. Наружный диаметр 1020 мм. Толщина стенки 14 мм. Ответвление 1020х14 мм. Исполнение 1. Марка стали 17Г1С-У. Условное обозначение: 1020х14-17Г1С-У.,dn=1000; dn_branch=1000; outer_diameter=1020; wall_thickness=14; outer_d_branch=1020; wall_branch=14; execution=1; material_grade=17Г1С-У; coating=ППУ ПЭ; gost_designation=1020х14-17Г1С-У; source_subcategory=Тройники,variation,гост-30732-2020-тройники-1020x14-1020x14-ппу-пэ-,17Г1С-У,Нет,,onbackorder,no,1,1020,14,1000,1000,,,,,,ППУ ПЭ,Тройники,1020х14-17Г1С-У,
гост-30732-2020-тройники-530x8-x-ппу-пэ--20,гост-30732-2020,ГОСТ 30732-2020,изоляция-и-покрытия,Изоляция и покрытия,ППУ,Тройник ППУ ПЭ 530х8 Ст20 ГОСТ 30732-2020,500,,530,8,,,,,,,20,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,1,ППУ ПЭ,20,,,530х8-20,False,гост-30732-2020-тройники-530x8-x-ппу-пэ-,Тройник с теплоизоляцией по ГОСТ 30732-2020. Оболочка: ППУ ПЭ. DN 500. Наружный диаметр 530 мм. Толщина стенки 8 мм. Исполнение 1. Марка стали Ст20. Условное обозначение: 530х8-20.,dn=500; outer_diameter=530; wall_thickness=8; execution=1; material_grade=20; coating=ППУ ПЭ; gost_designation=530х8-20; source_subcategory=Тройники,simple,,20,Нет,,onbackorder,no,1,,,500,,,,,,,ППУ ПЭ,Тройники,530х8-20,
гост-30732-2020-тройники-530x7-x-ппу-оц--20,гост-30732-2020,ГОСТ 30732-2020,изоляция-и-покрытия,Изоляция и покрытия,ППУ,Тройник ППУ ОЦ 530х7 Ст20 ГОСТ 30732-2020,500,,530,7,,,,,,,20,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,1,ППУ ОЦ,20,,,530х7-20,False,гост-30732-2020-тройники-530x7-x-ппу-оц-,Тройник с теплоизоляцией по ГОСТ 30732-2020. Оболочка: ППУ ОЦ. DN 500. Наружный диаметр 530 мм. Толщина стенки 7 мм. Исполнение 1. Марка стали Ст20. Условное обозначение: 530х7-20.,dn=500; outer_diameter=530; wall_thickness=7; execution=1; material_grade=20; coating=ППУ ОЦ; gost_designation=530х7-20; source_subcategory=Тройники,simple,,20,Нет,,onbackorder,no,1,,,500,,,,,,,ППУ ОЦ,Тройники,530х7-20,
гост-30732-2020-тройники-530x7-x-ппу-пэ--20,гост-30732-2020,ГОСТ 30732-2020,изоляция-и-покрытия,Изоляция и покрытия,ППУ,Тройник ППУ ПЭ 530х7 Ст20 ГОСТ 30732-2020,500,,530,7,,,,,,,20,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,1,ППУ ПЭ,20,,,530х7-20,False,гост-30732-2020-тройники-530x7-x-ппу-пэ-,Тройник с теплоизоляцией по ГОСТ 30732-2020. Оболочка: ППУ ПЭ. DN 500. Наружный диаметр 530 мм. Толщина стенки 7 мм. Исполнение 1. Марка стали Ст20. Условное обозначение: 530х7-20.,dn=500; outer_diameter=530; wall_thickness=7; execution=1; material_grade=20; coating=ППУ ПЭ; gost_designation=530х7-20; source_subcategory=Тройники,simple,,20,Нет,,onbackorder,no,1,,,500,,,,,,,ППУ ПЭ,Тройники,530х7-20,
гост-30732-2020-тройники-530x8-x-ппу-оц--20,гост-30732-2020,ГОСТ 30732-2020,изоляция-и-покрытия,Изоляция и покрытия,ППУ,Тройник ППУ ОЦ 530х8 Ст20 ГОСТ 30732-2020,500,,530,8,,,,,,,20,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,1,ППУ ОЦ,20,,,530х8-20,False,гост-30732-2020-тройники-530x8-x-ппу-оц-,Тройник с теплоизоляцией по ГОСТ 30732-2020. Оболочка: ППУ ОЦ. DN 500. Наружный диаметр 530 мм. Толщина стенки 8 мм. Исполнение 1. Марка стали Ст20. Условное обозначение: 530х8-20.,dn=500; outer_diameter=530; wall_thickness=8; execution=1; material_grade=20; coating=ППУ ОЦ; gost_designation=530х8-20; source_subcategory=Тройники,simple,,20,Нет,,onbackorder,no,1,,,500,,,,,,,ППУ ОЦ,Тройники,530х8-20,
гост-30732-2020-тройники-630x8-x-ппу-пэ--20,гост-30732-2020,ГОСТ 30732-2020,изоляция-и-покрытия,Изоляция и покрытия,ППУ,Тройник ППУ ПЭ 630х8 Ст20 ГОСТ 30732-2020,600,,630,8,,,,,,,20,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,1,ППУ ПЭ,20,,,630х8-20,False,гост-30732-2020-тройники-630x8-x-ппу-пэ-,Тройник с теплоизоляцией по ГОСТ 30732-2020. Оболочка: ППУ ПЭ. DN 600. Наружный диаметр 630 мм. Толщина стенки 8 мм. Исполнение 1. Марка стали Ст20. Условное обозначение: 630х8-20.,dn=600; outer_diameter=630; wall_thickness=8; execution=1; material_grade=20; coating=ППУ ПЭ; gost_designation=630х8-20; source_subcategory=Тройники,simple,,20,Нет,,onbackorder,no,1,,,600,,,,,,,ППУ ПЭ,Тройники,630х8-20,
гост-30732-2020-тройники-630x7-x-ппу-пэ--20,гост-30732-2020,ГОСТ 30732-2020,изоляция-и-покрытия,Изоляция и покрытия,ППУ,Тройник ППУ ПЭ 630х7 Ст20 ГОСТ 30732-2020,600,,630,7,,,,,,,20,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,1,ППУ ПЭ,20,,,630х7-20,False,гост-30732-2020-тройники-630x7-x-ппу-пэ-,Тройник с теплоизоляцией по ГОСТ 30732-2020. Оболочка: ППУ ПЭ. DN 600. Наружный диаметр 630 мм. Толщина стенки 7 мм. Исполнение 1. Марка стали Ст20. Условное обозначение: 630х7-20.,dn=600; outer_diameter=630; wall_thickness=7; execution=1; material_grade=20; coating=ППУ ПЭ; gost_designation=630х7-20; source_subcategory=Тройники,simple,,20,Нет,,onbackorder,no,1,,,600,,,,,,,ППУ ПЭ,Тройники,630х7-20,
гост-30732-2020-тройники-630x8-x-ппу-оц--20,гост-30732-2020,ГОСТ 30732-2020,изоляция-и-покрытия,Изоляция и покрытия,ППУ,Тройник ППУ ОЦ 630х8 Ст20 ГОСТ 30732-2020,600,,630,8,,,,,,,20,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,1,ППУ ОЦ,20,,,630х8-20,False,гост-30732-2020-тройники-630x8-x-ппу-оц-,Тройник с теплоизоляцией по ГОСТ 30732-2020. Оболочка: ППУ ОЦ. DN 600. Наружный диаметр 630 мм. Толщина стенки 8 мм. Исполнение 1. Марка стали Ст20. Условное обозначение: 630х8-20.,dn=600; outer_diameter=630; wall_thickness=8; execution=1; material_grade=20; coating=ППУ ОЦ; gost_designation=630х8-20; source_subcategory=Тройники,simple,,20,Нет,,onbackorder,no,1,,,600,,,,,,,ППУ ОЦ,Тройники,630х8-20,
гост-30732-2020-тройники-720x9-x-ппу-пэ--20,гост-30732-2020,ГОСТ 30732-2020,изоляция-и-покрытия,Изоляция и покрытия,ППУ,Тройник ППУ ПЭ 720х9 Ст20 ГОСТ 30732-2020,700,,720,9,,,,,,,20,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,1,ППУ ПЭ,20,,,720х9-20,False,гост-30732-2020-тройники-720x9-x-ппу-пэ-,Тройник с теплоизоляцией по ГОСТ 30732-2020. Оболочка: ППУ ПЭ. DN 700. Наружный диаметр 720 мм. Толщина стенки 9 мм. Исполнение 1. Марка стали Ст20. Условное обозначение: 720х9-20.,dn=700; outer_diameter=720; wall_thickness=9; execution=1; material_grade=20; coating=ППУ ПЭ; gost_designation=720х9-20; source_subcategory=Тройники,simple,,20,Нет,,onbackorder,no,1,,,700,,,,,,,ППУ ПЭ,Тройники,720х9-20,
гост-30732-2020-тройники-720x9-x-ппу-оц--20,гост-30732-2020,ГОСТ 30732-2020,изоляция-и-покрытия,Изоляция и покрытия,ППУ,Тройник ППУ ОЦ 720х9 Ст20 ГОСТ 30732-2020,700,,720,9,,,,,,,20,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,1,ППУ ОЦ,20,,,720х9-20,False,гост-30732-2020-тройники-720x9-x-ппу-оц-,Тройник с теплоизоляцией по ГОСТ 30732-2020. Оболочка: ППУ ОЦ. DN 700. Наружный диаметр 720 мм. Толщина стенки 9 мм. Исполнение 1. Марка стали Ст20. Условное обозначение: 720х9-20.,dn=700; outer_diameter=720; wall_thickness=9; execution=1; material_grade=20; coating=ППУ ОЦ; gost_designation=720х9-20; source_subcategory=Тройники,simple,,20,Нет,,onbackorder,no,1,,,700,,,,,,,ППУ ОЦ,Тройники,720х9-20,
