sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,outer_d_branch,wall_branch,pn,angle,radius,mass_kg,material,standard_page,pdf_path,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,execution,coating,material_grade,washer_type,nominal_d_mm,gost_designation,supervised,base_sku,dim_execution,dim_length,dim_outer_d_branch,dim_wall_branch,dim_gost_designation,description,attributes,dim_dy,dim_dy1,dim_pn,dim_temperature,dim_equal_pass,woo_type,parent_sku,attr_steel,attr_supervised,regular_price,stock_status,manage_stock
ост-34-10-753-97-1-600-530-8--530-1-08х18н10т,ОСТ 34-10-753-97,ОСТ 34.10.753-1997,переходы,Переходы,ПК,Переход К 530х8-530х8 08Х18Н10Т ОСТ 34-10-753-1997,600,500,530,8,530,8,2.5,,,113.2,08Х18Н10Т,1,pdf/переходы/ОСТ_34_10_753_97.pdf,,357,,,,1,,08Х18Н10Т,,,К-1-530х8-530х8,False,ост-34-10-753-97-1-600-530-8--530-1,1,357,530,8,К-1-530х8-530х8,Переход равнопроходный по ОСТ 34-10-753-1997. Тип: ПК. DN 600. DN1 500. Размеры 530х8-530х8 мм. L=357 мм. Давление 2.5 МПа. Температура 200°C. Исполнение 1. Марка стали 08Х18Н10Т. Масса 113.2 кг. Условное обозначение: К-1-530х8-530х8.,dn=600; dn_branch=500; outer_diameter=530; wall_thickness=8; pn=2.5; mass_kg=113.2; material=08Х18Н10Т; length_mm=357; execution=1; material_grade=08Х18Н10Т; dy=600; dy1=500; length=357; pn=2.5; temperature=200; outer_d_branch=530; wall_branch=8; gost_designation=К-1-530х8-530х8; equal_pass=да,600,500,2.5,200,да,,,,,,,
ост-34-10-753-97-1-600-530-8--530-1-09г2с,ОСТ 34-10-753-97,ОСТ 34.10.753-1997,переходы,Переходы,ПК,Переход К 530х8-530х8 09Г2С ОСТ 34-10-753-1997,600,500,530,8,530,8,2.5,,,113.2,09Г2С,1,pdf/переходы/ОСТ_34_10_753_97.pdf,,357,,,,1,,09Г2С,,,К-1-530х8-530х8,False,ост-34-10-753-97-1-600-530-8--530-1,1,357,530,8,К-1-530х8-530х8,Переход равнопроходный по ОСТ 34-10-753-1997. Тип: ПК. DN 600. DN1 500. Размеры 530х8-530х8 мм. L=357 мм. Давление 2.5 МПа. Температура 200°C. Исполнение 1. Марка стали 09Г2С. Масса 113.2 кг. Условное обозначение: К-1-530х8-530х8.,dn=600; dn_branch=500; outer_diameter=530; wall_thickness=8; pn=2.5; mass_kg=113.2; material=09Г2С; length_mm=357; execution=1; material_grade=09Г2С; dy=600; dy1=500; length=357; pn=2.5; temperature=200; outer_d_branch=530; wall_branch=8; gost_designation=К-1-530х8-530х8; equal_pass=да,600,500,2.5,200,да,,,,,,,
ост-34-10-753-97-1-600-530-8--530-1-09г2сP,ОСТ 34-10-753-97,ОСТ 34.10.753-1997,переходы,Переходы,ПК,Переход П К 530х8-530х8 09Г2С ОСТ 34-10-753-1997,600,500,530,8,530,8,2.5,,,113.2,09Г2С,1,pdf/переходы/ОСТ_34_10_753_97.pdf,,357,,,,1,,09Г2С,,,К-1-530х8-530х8,True,ост-34-10-753-97-1-600-530-8--530-1,1,357,530,8,К-1-530х8-530х8,Переход равнопроходный по ОСТ 34-10-753-1997. Тип: ПК. DN 600. DN1 500. Размеры 530х8-530х8 мм. L=357 мм. Давление 2.5 МПа. Температура 200°C. Исполнение 1. Марка стали 09Г2С. Масса 113.2 кг. Условное обозначение: К-1-530х8-530х8.,dn=600; dn_branch=500; outer_diameter=530; wall_thickness=8; pn=2.5; mass_kg=113.2; material=09Г2С; length_mm=357; execution=1; material_grade=09Г2С; dy=600; dy1=500; length=357; pn=2.5; temperature=200; outer_d_branch=530; wall_branch=8; gost_designation=К-1-530х8-530х8; equal_pass=да; supervised=Да,600,500,2.5,200,да,,,,,,,
ост-34-10-753-97-1-600-530-8--530-1-10,ОСТ 34-10-753-97,ОСТ 34.10.753-1997,переходы,Переходы,ПК,Переход К 530х8-530х8 Ст10 ОСТ 34-10-753-1997,600,500,530,8,530,8,2.5,,,113.2,10,1,pdf/переходы/ОСТ_34_10_753_97.pdf,,357,,,,1,,10,,,К-1-530х8-530х8,False,ост-34-10-753-97-1-600-530-8--530-1,1,357,530,8,К-1-530х8-530х8,Переход равнопроходный по ОСТ 34-10-753-1997. Тип: ПК. DN 600. DN1 500. Размеры 530х8-530х8 мм. L=357 мм. Давление 2.5 МПа. Температура 200°C. Исполнение 1. Марка стали 10. Масса 113.2 кг. Условное обозначение: К-1-530х8-530х8.,dn=600; dn_branch=500; outer_diameter=530; wall_thickness=8; pn=2.5; mass_kg=113.2; material=10; length_mm=357; execution=1; material_grade=10; dy=600; dy1=500; length=357; pn=2.5; temperature=200; outer_d_branch=530; wall_branch=8; gost_designation=К-1-530х8-530х8; equal_pass=да,600,500,2.5,200,да,,,,,,,
ост-34-10-753-97-1-600-530-8--530-1-10г2,ОСТ 34-10-753-97,ОСТ 34.10.753-1997,переходы,Переходы,ПК,Переход К 530х8-530х8 10Г2 ОСТ 34-10-753-1997,600,500,530,8,530,8,2.5,,,113.2,10Г2,1,pdf/переходы/ОСТ_34_10_753_97.pdf,,357,,,,1,,10Г2,,,К-1-530х8-530х8,False,ост-34-10-753-97-1-600-530-8--530-1,1,357,530,8,К-1-530х8-530х8,Переход равнопроходный по ОСТ 34-10-753-1997. Тип: ПК. DN 600. DN1 500. Размеры 530х8-530х8 мм. L=357 мм. Давление 2.5 МПа. Температура 200°C. Исполнение 1. Марка стали 10Г2. Масса 113.2 кг. Условное обозначение: К-1-530х8-530х8.,dn=600; dn_branch=500; outer_diameter=530; wall_thickness=8; pn=2.5; mass_kg=113.2; material=10Г2; length_mm=357; execution=1; material_grade=10Г2; dy=600; dy1=500; length=357; pn=2.5; temperature=200; outer_d_branch=530; wall_branch=8; gost_designation=К-1-530х8-530х8; equal_pass=да,600,500,2.5,200,да,,,,,,,
ост-34-10-753-97-1-600-530-8--530-1-10г2с1,ОСТ 34-10-753-97,ОСТ 34.10.753-1997,переходы,Переходы,ПК,Переход К 530х8-530х8 10Г2С1 ОСТ 34-10-753-1997,600,500,530,8,530,8,2.5,,,113.2,10Г2С1,1,pdf/переходы/ОСТ_34_10_753_97.pdf,,357,,,,1,,10Г2С1,,,К-1-530х8-530х8,False,ост-34-10-753-97-1-600-530-8--530-1,1,357,530,8,К-1-530х8-530х8,Переход равнопроходный по ОСТ 34-10-753-1997. Тип: ПК. DN 600. DN1 500. Размеры 530х8-530х8 мм. L=357 мм. Давление 2.5 МПа. Температура 200°C. Исполнение 1. Марка стали 10Г2С1. Масса 113.2 кг. Условное обозначение: К-1-530х8-530х8.,dn=600; dn_branch=500; outer_diameter=530; wall_thickness=8; pn=2.5; mass_kg=113.2; material=10Г2С1; length_mm=357; execution=1; material_grade=10Г2С1; dy=600; dy1=500; length=357; pn=2.5; temperature=200; outer_d_branch=530; wall_branch=8; gost_designation=К-1-530х8-530х8; equal_pass=да,600,500,2.5,200,да,,,,,,,
ост-34-10-753-97-1-600-530-8--530-1-10х17н13м2т,ОСТ 34-10-753-97,ОСТ 34.10.753-1997,переходы,Переходы,ПК,Переход К 530х8-530х8 10Х17Н13М2Т ОСТ 34-10-753-1997,600,500,530,8,530,8,2.5,,,113.2,10Х17Н13М2Т,1,pdf/переходы/ОСТ_34_10_753_97.pdf,,357,,,,1,,10Х17Н13М2Т,,,К-1-530х8-530х8,False,ост-34-10-753-97-1-600-530-8--530-1,1,357,530,8,К-1-530х8-530х8,Переход равнопроходный по ОСТ 34-10-753-1997. Тип: ПК. DN 600. DN1 500. Размеры 530х8-530х8 мм. L=357 мм. Давление 2.5 МПа. Температура 200°C. Исполнение 1. Марка стали 10Х17Н13М2Т. Масса 113.2 кг. Условное обозначение: К-1-530х8-530х8.,dn=600; dn_branch=500; outer_diameter=530; wall_thickness=8; pn=2.5; mass_kg=113.2; material=10Х17Н13М2Т; length_mm=357; execution=1; material_grade=10Х17Н13М2Т; dy=600; dy1=500; length=357; pn=2.5; temperature=200; outer_d_branch=530; wall_branch=8; gost_designation=К-1-530х8-530х8; equal_pass=да,600,500,2.5,200,да,,,,,,,
ост-34-10-753-97-1-600-530-8--530-1-12х18н10т,ОСТ 34-10-753-97,ОСТ 34.10.753-1997,переходы,Переходы,ПК,Переход К 530х8-530х8 12Х18Н10Т ОСТ 34-10-753-1997,600,500,530,8,530,8,2.5,,,113.2,12Х18Н10Т,1,pdf/переходы/ОСТ_34_10_753_97.pdf,,357,,,,1,,12Х18Н10Т,,,К-1-530х8-530х8,False,ост-34-10-753-97-1-600-530-8--530-1,1,357,530,8,К-1-530х8-530х8,Переход равнопроходный по ОСТ 34-10-753-1997. Тип: ПК. DN 600. DN1 500. Размеры 530х8-530х8 мм. L=357 мм. Давление 2.5 МПа. Температура 200°C. Исполнение 1. Марка стали 12Х18Н10Т. Масса 113.2 кг. Условное обозначение: К-1-530х8-530х8.,dn=600; dn_branch=500; outer_diameter=530; wall_thickness=8; pn=2.5; mass_kg=113.2; material=12Х18Н10Т; length_mm=357; execution=1; material_grade=12Х18Н10Т; dy=600; dy1=500; length=357; pn=2.5; temperature=200; outer_d_branch=530; wall_branch=8; gost_designation=К-1-530х8-530х8; equal_pass=да,600,500,2.5,200,да,,,,,,,
ост-34-10-753-97-1-600-530-8--530-1-12х18н10тP,ОСТ 34-10-753-97,ОСТ 34.10.753-1997,переходы,Переходы,ПК,Переход П К 530х8-530х8 12Х18Н10Т ОСТ 34-10-753-1997,600,500,530,8,530,8,2.5,,,113.2,12Х18Н10Т,1,pdf/переходы/ОСТ_34_10_753_97.pdf,,357,,,,1,,12Х18Н10Т,,,К-1-530х8-530х8,True,ост-34-10-753-97-1-600-530-8--530-1,1,357,530,8,К-1-530х8-530х8,Переход равнопроходный по ОСТ 34-10-753-1997. Тип: ПК. DN 600. DN1 500. Размеры 530х8-530х8 мм. L=357 мм. Давление 2.5 МПа. Температура 200°C. Исполнение 1. Марка стали 12Х18Н10Т. Масса 113.2 кг. Условное обозначение: К-1-530х8-530х8.,dn=600; dn_branch=500; outer_diameter=530; wall_thickness=8; pn=2.5; mass_kg=113.2; material=12Х18Н10Т; length_mm=357; execution=1; material_grade=12Х18Н10Т; dy=600; dy1=500; length=357; pn=2.5; temperature=200; outer_d_branch=530; wall_branch=8; gost_designation=К-1-530х8-530х8; equal_pass=да; supervised=Да,600,500,2.5,200,да,,,,,,,
ост-34-10-753-97-1-600-530-8--530-1-13хфа,ОСТ 34-10-753-97,ОСТ 34.10.753-1997,переходы,Переходы,ПК,Переход К 530х8-530х8 13ХФА ОСТ 34-10-753-1997,600,500,530,8,530,8,2.5,,,113.2,13ХФА,1,pdf/переходы/ОСТ_34_10_753_97.pdf,,357,,,,1,,13ХФА,,,К-1-530х8-530х8,False,ост-34-10-753-97-1-600-530-8--530-1,1,357,530,8,К-1-530х8-530х8,Переход равнопроходный по ОСТ 34-10-753-1997. Тип: ПК. DN 600. DN1 500. Размеры 530х8-530х8 мм. L=357 мм. Давление 2.5 МПа. Температура 200°C. Исполнение 1. Марка стали 13ХФА. Масса 113.2 кг. Условное обозначение: К-1-530х8-530х8.,dn=600; dn_branch=500; outer_diameter=530; wall_thickness=8; pn=2.5; mass_kg=113.2; material=13ХФА; length_mm=357; execution=1; material_grade=13ХФА; dy=600; dy1=500; length=357; pn=2.5; temperature=200; outer_d_branch=530; wall_branch=8; gost_designation=К-1-530х8-530х8; equal_pass=да,600,500,2.5,200,да,,,,,,,
ост-34-10-753-97-1-600-530-8--530-1-17г1с,ОСТ 34-10-753-97,ОСТ 34.10.753-1997,переходы,Переходы,ПК,Переход К 530х8-530х8 17Г1С ОСТ 34-10-753-1997,600,500,530,8,530,8,2.5,,,113.2,17Г1С,1,pdf/переходы/ОСТ_34_10_753_97.pdf,,357,,,,1,,17Г1С,,,К-1-530х8-530х8,False,ост-34-10-753-97-1-600-530-8--530-1,1,357,530,8,К-1-530х8-530х8,Переход равнопроходный по ОСТ 34-10-753-1997. Тип: ПК. DN 600. DN1 500. Размеры 530х8-530х8 мм. L=357 мм. Давление 2.5 МПа. Температура 200°C. Исполнение 1. Марка стали 17Г1С. Масса 113.2 кг. Условное обозначение: К-1-530х8-530х8.,dn=600; dn_branch=500; outer_diameter=530; wall_thickness=8; pn=2.5; mass_kg=113.2; material=17Г1С; length_mm=357; execution=1; material_grade=17Г1С; dy=600; dy1=500; length=357; pn=2.5; temperature=200; outer_d_branch=530; wall_branch=8; gost_designation=К-1-530х8-530х8; equal_pass=да,600,500,2.5,200,да,,,,,,,
ост-34-10-753-97-1-600-530-8--530-1-17г1сP,ОСТ 34-10-753-97,ОСТ 34.10.753-1997,переходы,Переходы,ПК,Переход П К 530х8-530х8 17Г1С ОСТ 34-10-753-1997,600,500,530,8,530,8,2.5,,,113.2,17Г1С,1,pdf/переходы/ОСТ_34_10_753_97.pdf,,357,,,,1,,17Г1С,,,К-1-530х8-530х8,True,ост-34-10-753-97-1-600-530-8--530-1,1,357,530,8,К-1-530х8-530х8,Переход равнопроходный по ОСТ 34-10-753-1997. Тип: ПК. DN 600. DN1 500. Размеры 530х8-530х8 мм. L=357 мм. Давление 2.5 МПа. Температура 200°C. Исполнение 1. Марка стали 17Г1С. Масса 113.2 кг. Условное обозначение: К-1-530х8-530х8.,dn=600; dn_branch=500; outer_diameter=530; wall_thickness=8; pn=2.5; mass_kg=113.2; material=17Г1С; length_mm=357; execution=1; material_grade=17Г1С; dy=600; dy1=500; length=357; pn=2.5; temperature=200; outer_d_branch=530; wall_branch=8; gost_designation=К-1-530х8-530х8; equal_pass=да; supervised=Да,600,500,2.5,200,да,,,,,,,
ост-34-10-753-97-1-600-530-8--530-1-17г1с-у,ОСТ 34-10-753-97,ОСТ 34.10.753-1997,переходы,Переходы,ПК,Переход К 530х8-530х8 17Г1С-У ОСТ 34-10-753-1997,600,500,530,8,530,8,2.5,,,113.2,17Г1С-У,1,pdf/переходы/ОСТ_34_10_753_97.pdf,,357,,,,1,,17Г1С-У,,,К-1-530х8-530х8,False,ост-34-10-753-97-1-600-530-8--530-1,1,357,530,8,К-1-530х8-530х8,Переход равнопроходный по ОСТ 34-10-753-1997. Тип: ПК. DN 600. DN1 500. Размеры 530х8-530х8 мм. L=357 мм. Давление 2.5 МПа. Температура 200°C. Исполнение 1. Марка стали 17Г1С-У. Масса 113.2 кг. Условное обозначение: К-1-530х8-530х8.,dn=600; dn_branch=500; outer_diameter=530; wall_thickness=8; pn=2.5; mass_kg=113.2; material=17Г1С-У; length_mm=357; execution=1; material_grade=17Г1С-У; dy=600; dy1=500; length=357; pn=2.5; temperature=200; outer_d_branch=530; wall_branch=8; gost_designation=К-1-530х8-530х8; equal_pass=да,600,500,2.5,200,да,,,,,,,
ост-34-10-753-97-1-600-530-8--530-1-17гс,ОСТ 34-10-753-97,ОСТ 34.10.753-1997,переходы,Переходы,ПК,Переход К 530х8-530х8 17ГС ОСТ 34-10-753-1997,600,500,530,8,530,8,2.5,,,113.2,17ГС,1,pdf/переходы/ОСТ_34_10_753_97.pdf,,357,,,,1,,17ГС,,,К-1-530х8-530х8,False,ост-34-10-753-97-1-600-530-8--530-1,1,357,530,8,К-1-530х8-530х8,Переход равнопроходный по ОСТ 34-10-753-1997. Тип: ПК. DN 600. DN1 500. Размеры 530х8-530х8 мм. L=357 мм. Давление 2.5 МПа. Температура 200°C. Исполнение 1. Марка стали 17ГС. Масса 113.2 кг. Условное обозначение: К-1-530х8-530х8.,dn=600; dn_branch=500; outer_diameter=530; wall_thickness=8; pn=2.5; mass_kg=113.2; material=17ГС; length_mm=357; execution=1; material_grade=17ГС; dy=600; dy1=500; length=357; pn=2.5; temperature=200; outer_d_branch=530; wall_branch=8; gost_designation=К-1-530х8-530х8; equal_pass=да,600,500,2.5,200,да,,,,,,,
ост-34-10-753-97-1-600-530-8--530-1-20,ОСТ 34-10-753-97,ОСТ 34.10.753-1997,переходы,Переходы,ПК,Переход К 530х8-530х8 Ст20 ОСТ 34-10-753-1997,600,500,530,8,530,8,2.5,,,113.2,20,1,pdf/переходы/ОСТ_34_10_753_97.pdf,,357,,,,1,,20,,,К-1-530х8-530х8,False,ост-34-10-753-97-1-600-530-8--530-1,1,357,530,8,К-1-530х8-530х8,Переход равнопроходный по ОСТ 34-10-753-1997. Тип: ПК. DN 600. DN1 500. Размеры 530х8-530х8 мм. L=357 мм. Давление 2.5 МПа. Температура 200°C. Исполнение 1. Марка стали 20. Масса 113.2 кг. Условное обозначение: К-1-530х8-530х8.,dn=600; dn_branch=500; outer_diameter=530; wall_thickness=8; pn=2.5; mass_kg=113.2; material=20; length_mm=357; execution=1; material_grade=20; dy=600; dy1=500; length=357; pn=2.5; temperature=200; outer_d_branch=530; wall_branch=8; gost_designation=К-1-530х8-530х8; equal_pass=да,600,500,2.5,200,да,,,,,,,
ост-34-10-753-97-1-700-720-9--530-1-08х18н10т,ОСТ 34-10-753-97,ОСТ 34.10.753-1997,переходы,Переходы,ПК,Переход К 720х9-530х8 08Х18Н10Т ОСТ 34-10-753-1997,700,500,720,9,530,8,2.5,,,71.7,08Х18Н10Т,1,pdf/переходы/ОСТ_34_10_753_97.pdf,,704,,,,1,,08Х18Н10Т,,,К-1-720х9-530х8,False,ост-34-10-753-97-1-700-720-9--530-1,1,704,530,8,К-1-720х9-530х8,Переход концентрический по ОСТ 34-10-753-1997. Тип: ПК. DN 700. DN1 500. Размеры 720х9-530х8 мм. L=704 мм. Давление 2.5 МПа. Температура 200°C. Исполнение 1. Марка стали 08Х18Н10Т. Масса 71.7 кг. Условное обозначение: К-1-720х9-530х8.,dn=700; dn_branch=500; outer_diameter=720; wall_thickness=9; pn=2.5; mass_kg=71.7; material=08Х18Н10Т; length_mm=704; execution=1; material_grade=08Х18Н10Т; dy=700; dy1=500; length=704; pn=2.5; temperature=200; outer_d_branch=530; wall_branch=8; gost_designation=К-1-720х9-530х8,700,500,2.5,200,,,,,,,,
ост-34-10-753-97-1-700-720-9--530-1-09г2с,ОСТ 34-10-753-97,ОСТ 34.10.753-1997,переходы,Переходы,ПК,Переход К 720х9-530х8 09Г2С ОСТ 34-10-753-1997,700,500,720,9,530,8,2.5,,,71.7,09Г2С,1,pdf/переходы/ОСТ_34_10_753_97.pdf,,704,,,,1,,09Г2С,,,К-1-720х9-530х8,False,ост-34-10-753-97-1-700-720-9--530-1,1,704,530,8,К-1-720х9-530х8,Переход концентрический по ОСТ 34-10-753-1997. Тип: ПК. DN 700. DN1 500. Размеры 720х9-530х8 мм. L=704 мм. Давление 2.5 МПа. Температура 200°C. Исполнение 1. Марка стали 09Г2С. Масса 71.7 кг. Условное обозначение: К-1-720х9-530х8.,dn=700; dn_branch=500; outer_diameter=720; wall_thickness=9; pn=2.5; mass_kg=71.7; material=09Г2С; length_mm=704; execution=1; material_grade=09Г2С; dy=700; dy1=500; length=704; pn=2.5; temperature=200; outer_d_branch=530; wall_branch=8; gost_designation=К-1-720х9-530х8,700,500,2.5,200,,,,,,,,
