sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,outer_d_branch,wall_branch,pn,angle,radius,mass_kg,material,standard_page,pdf_path,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,execution,coating,material_grade,washer_type,nominal_d_mm,gost_designation,supervised,base_sku,dim_d_inner,dim_flange_thickness,dim_pn_mpa,dim_page,dim_bolt_circle_d,dim_stud_count,dim_pn,dim_execution,dim_outer_diameter,description,attributes,dim_h4,dim_bolt_d,dim_flange_type,dim_seal_face,dim_series,dim_mass_kg
гост-12821-1980-125-pn25-фв-20,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN125 PN25 Ст20 ГОСТ 12821-1980,125,,270,,,,25,,,9.41,20,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,20,,,1-125-25,False,гост-12821-1980-125-pn25-фв,121,23,2.5,,220,8,25,1,270,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-125-25. DN 125. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 20.,dn=125; outer_diameter=270; pn=25; mass_kg=9.41; execution=1; d_inner=121; flange_thickness=23; pn_mpa=2.5; bolt_circle_d=220; stud_count=8; bolt_d=24; h4=65; flange_type=ФВ,65,24,ФВ,1,,9.41
гост-12821-1980-150-pn25-фв-08х18н10т,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN150 PN25 Ст08Х18Н10Т ГОСТ 12821-1980,150,,300,,,,25,,,12.52,08Х18Н10Т,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,08Х18Н10Т,,,1-150-25,False,гост-12821-1980-150-pn25-фв,146,25,2.5,,250,8,25,1,300,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-150-25. DN 150. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 08Х18Н10Т.,dn=150; outer_diameter=300; pn=25; mass_kg=12.52; execution=1; d_inner=146; flange_thickness=25; pn_mpa=2.5; bolt_circle_d=250; stud_count=8; bolt_d=24; h4=68; flange_type=ФВ,68,24,ФВ,1,,12.52
гост-12821-1980-150-pn25-фв-09г2с,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN150 PN25 Ст09Г2С ГОСТ 12821-1980,150,,300,,,,25,,,12.52,09Г2С,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,09Г2С,,,1-150-25,False,гост-12821-1980-150-pn25-фв,146,25,2.5,,250,8,25,1,300,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-150-25. DN 150. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 09Г2С.,dn=150; outer_diameter=300; pn=25; mass_kg=12.52; execution=1; d_inner=146; flange_thickness=25; pn_mpa=2.5; bolt_circle_d=250; stud_count=8; bolt_d=24; h4=68; flange_type=ФВ,68,24,ФВ,1,,12.52
гост-12821-1980-150-pn25-фв-10,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN150 PN25 Ст10 ГОСТ 12821-1980,150,,300,,,,25,,,12.52,10,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,10,,,1-150-25,False,гост-12821-1980-150-pn25-фв,146,25,2.5,,250,8,25,1,300,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-150-25. DN 150. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 10.,dn=150; outer_diameter=300; pn=25; mass_kg=12.52; execution=1; d_inner=146; flange_thickness=25; pn_mpa=2.5; bolt_circle_d=250; stud_count=8; bolt_d=24; h4=68; flange_type=ФВ,68,24,ФВ,1,,12.52
гост-12821-1980-150-pn25-фв-12х18н10т,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN150 PN25 Ст12Х18Н10Т ГОСТ 12821-1980,150,,300,,,,25,,,12.52,12Х18Н10Т,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,12Х18Н10Т,,,1-150-25,False,гост-12821-1980-150-pn25-фв,146,25,2.5,,250,8,25,1,300,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-150-25. DN 150. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 12Х18Н10Т.,dn=150; outer_diameter=300; pn=25; mass_kg=12.52; execution=1; d_inner=146; flange_thickness=25; pn_mpa=2.5; bolt_circle_d=250; stud_count=8; bolt_d=24; h4=68; flange_type=ФВ,68,24,ФВ,1,,12.52
гост-12821-1980-150-pn25-фв-13хфа,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN150 PN25 Ст13ХФА ГОСТ 12821-1980,150,,300,,,,25,,,12.52,13ХФА,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,13ХФА,,,1-150-25,False,гост-12821-1980-150-pn25-фв,146,25,2.5,,250,8,25,1,300,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-150-25. DN 150. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 13ХФА.,dn=150; outer_diameter=300; pn=25; mass_kg=12.52; execution=1; d_inner=146; flange_thickness=25; pn_mpa=2.5; bolt_circle_d=250; stud_count=8; bolt_d=24; h4=68; flange_type=ФВ,68,24,ФВ,1,,12.52
гост-12821-1980-150-pn25-фв-17г1с,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN150 PN25 Ст17Г1С ГОСТ 12821-1980,150,,300,,,,25,,,12.52,17Г1С,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,17Г1С,,,1-150-25,False,гост-12821-1980-150-pn25-фв,146,25,2.5,,250,8,25,1,300,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-150-25. DN 150. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 17Г1С.,dn=150; outer_diameter=300; pn=25; mass_kg=12.52; execution=1; d_inner=146; flange_thickness=25; pn_mpa=2.5; bolt_circle_d=250; stud_count=8; bolt_d=24; h4=68; flange_type=ФВ,68,24,ФВ,1,,12.52
гост-12821-1980-150-pn25-фв-20,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN150 PN25 Ст20 ГОСТ 12821-1980,150,,300,,,,25,,,12.52,20,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,20,,,1-150-25,False,гост-12821-1980-150-pn25-фв,146,25,2.5,,250,8,25,1,300,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-150-25. DN 150. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 20.,dn=150; outer_diameter=300; pn=25; mass_kg=12.52; execution=1; d_inner=146; flange_thickness=25; pn_mpa=2.5; bolt_circle_d=250; stud_count=8; bolt_d=24; h4=68; flange_type=ФВ,68,24,ФВ,1,,12.52
гост-12821-1980-200-pn25-фв-08х18н10т,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN200 PN25 Ст08Х18Н10Т ГОСТ 12821-1980,200,,360,,,,25,,,17.44,08Х18Н10Т,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,08Х18Н10Т,,,1-200-25,False,гост-12821-1980-200-pn25-фв,202,27,2.5,,310,12,25,1,360,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-200-25. DN 200. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 08Х18Н10Т.,dn=200; outer_diameter=360; pn=25; mass_kg=17.44; execution=1; d_inner=202; flange_thickness=27; pn_mpa=2.5; bolt_circle_d=310; stud_count=12; bolt_d=24; h4=75; flange_type=ФВ,75,24,ФВ,1,,17.44
гост-12821-1980-200-pn25-фв-09г2с,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN200 PN25 Ст09Г2С ГОСТ 12821-1980,200,,360,,,,25,,,17.44,09Г2С,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,09Г2С,,,1-200-25,False,гост-12821-1980-200-pn25-фв,202,27,2.5,,310,12,25,1,360,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-200-25. DN 200. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 09Г2С.,dn=200; outer_diameter=360; pn=25; mass_kg=17.44; execution=1; d_inner=202; flange_thickness=27; pn_mpa=2.5; bolt_circle_d=310; stud_count=12; bolt_d=24; h4=75; flange_type=ФВ,75,24,ФВ,1,,17.44
гост-12821-1980-200-pn25-фв-10,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN200 PN25 Ст10 ГОСТ 12821-1980,200,,360,,,,25,,,17.44,10,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,10,,,1-200-25,False,гост-12821-1980-200-pn25-фв,202,27,2.5,,310,12,25,1,360,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-200-25. DN 200. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 10.,dn=200; outer_diameter=360; pn=25; mass_kg=17.44; execution=1; d_inner=202; flange_thickness=27; pn_mpa=2.5; bolt_circle_d=310; stud_count=12; bolt_d=24; h4=75; flange_type=ФВ,75,24,ФВ,1,,17.44
гост-12821-1980-200-pn25-фв-12х18н10т,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN200 PN25 Ст12Х18Н10Т ГОСТ 12821-1980,200,,360,,,,25,,,17.44,12Х18Н10Т,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,12Х18Н10Т,,,1-200-25,False,гост-12821-1980-200-pn25-фв,202,27,2.5,,310,12,25,1,360,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-200-25. DN 200. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 12Х18Н10Т.,dn=200; outer_diameter=360; pn=25; mass_kg=17.44; execution=1; d_inner=202; flange_thickness=27; pn_mpa=2.5; bolt_circle_d=310; stud_count=12; bolt_d=24; h4=75; flange_type=ФВ,75,24,ФВ,1,,17.44
гост-12821-1980-200-pn25-фв-13хфа,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN200 PN25 Ст13ХФА ГОСТ 12821-1980,200,,360,,,,25,,,17.44,13ХФА,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,13ХФА,,,1-200-25,False,гост-12821-1980-200-pn25-фв,202,27,2.5,,310,12,25,1,360,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-200-25. DN 200. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 13ХФА.,dn=200; outer_diameter=360; pn=25; mass_kg=17.44; execution=1; d_inner=202; flange_thickness=27; pn_mpa=2.5; bolt_circle_d=310; stud_count=12; bolt_d=24; h4=75; flange_type=ФВ,75,24,ФВ,1,,17.44
гост-12821-1980-200-pn25-фв-17г1с,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN200 PN25 Ст17Г1С ГОСТ 12821-1980,200,,360,,,,25,,,17.44,17Г1С,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,17Г1С,,,1-200-25,False,гост-12821-1980-200-pn25-фв,202,27,2.5,,310,12,25,1,360,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-200-25. DN 200. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 17Г1С.,dn=200; outer_diameter=360; pn=25; mass_kg=17.44; execution=1; d_inner=202; flange_thickness=27; pn_mpa=2.5; bolt_circle_d=310; stud_count=12; bolt_d=24; h4=75; flange_type=ФВ,75,24,ФВ,1,,17.44
гост-12821-1980-200-pn25-фв-20,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN200 PN25 Ст20 ГОСТ 12821-1980,200,,360,,,,25,,,17.44,20,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,20,,,1-200-25,False,гост-12821-1980-200-pn25-фв,202,27,2.5,,310,12,25,1,360,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-200-25. DN 200. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 20.,dn=200; outer_diameter=360; pn=25; mass_kg=17.44; execution=1; d_inner=202; flange_thickness=27; pn_mpa=2.5; bolt_circle_d=310; stud_count=12; bolt_d=24; h4=75; flange_type=ФВ,75,24,ФВ,1,,17.44
гост-12821-1980-250-pn25-фв-08х18н10т,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN250 PN25 Ст08Х18Н10Т ГОСТ 12821-1980,250,,425,,,,25,,,24.4,08Х18Н10Т,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,08Х18Н10Т,,,1-250-25,False,гост-12821-1980-250-pn25-фв,254,29,2.5,,370,12,25,1,425,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-250-25. DN 250. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 08Х18Н10Т.,dn=250; outer_diameter=425; pn=25; mass_kg=24.4; execution=1; d_inner=254; flange_thickness=29; pn_mpa=2.5; bolt_circle_d=370; stud_count=12; bolt_d=27; h4=75; flange_type=ФВ,75,27,ФВ,1,,24.4
гост-12821-1980-250-pn25-фв-09г2с,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN250 PN25 Ст09Г2С ГОСТ 12821-1980,250,,425,,,,25,,,24.4,09Г2С,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,09Г2С,,,1-250-25,False,гост-12821-1980-250-pn25-фв,254,29,2.5,,370,12,25,1,425,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-250-25. DN 250. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 09Г2С.,dn=250; outer_diameter=425; pn=25; mass_kg=24.4; execution=1; d_inner=254; flange_thickness=29; pn_mpa=2.5; bolt_circle_d=370; stud_count=12; bolt_d=27; h4=75; flange_type=ФВ,75,27,ФВ,1,,24.4
гост-12821-1980-250-pn25-фв-10,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN250 PN25 Ст10 ГОСТ 12821-1980,250,,425,,,,25,,,24.4,10,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,10,,,1-250-25,False,гост-12821-1980-250-pn25-фв,254,29,2.5,,370,12,25,1,425,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-250-25. DN 250. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 10.,dn=250; outer_diameter=425; pn=25; mass_kg=24.4; execution=1; d_inner=254; flange_thickness=29; pn_mpa=2.5; bolt_circle_d=370; stud_count=12; bolt_d=27; h4=75; flange_type=ФВ,75,27,ФВ,1,,24.4
гост-12821-1980-250-pn25-фв-12х18н10т,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN250 PN25 Ст12Х18Н10Т ГОСТ 12821-1980,250,,425,,,,25,,,24.4,12Х18Н10Т,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,12Х18Н10Т,,,1-250-25,False,гост-12821-1980-250-pn25-фв,254,29,2.5,,370,12,25,1,425,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-250-25. DN 250. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 12Х18Н10Т.,dn=250; outer_diameter=425; pn=25; mass_kg=24.4; execution=1; d_inner=254; flange_thickness=29; pn_mpa=2.5; bolt_circle_d=370; stud_count=12; bolt_d=27; h4=75; flange_type=ФВ,75,27,ФВ,1,,24.4
гост-12821-1980-250-pn25-фв-13хфа,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN250 PN25 Ст13ХФА ГОСТ 12821-1980,250,,425,,,,25,,,24.4,13ХФА,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,13ХФА,,,1-250-25,False,гост-12821-1980-250-pn25-фв,254,29,2.5,,370,12,25,1,425,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-250-25. DN 250. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 13ХФА.,dn=250; outer_diameter=425; pn=25; mass_kg=24.4; execution=1; d_inner=254; flange_thickness=29; pn_mpa=2.5; bolt_circle_d=370; stud_count=12; bolt_d=27; h4=75; flange_type=ФВ,75,27,ФВ,1,,24.4
гост-12821-1980-250-pn25-фв-17г1с,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN250 PN25 Ст17Г1С ГОСТ 12821-1980,250,,425,,,,25,,,24.4,17Г1С,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,17Г1С,,,1-250-25,False,гост-12821-1980-250-pn25-фв,254,29,2.5,,370,12,25,1,425,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-250-25. DN 250. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 17Г1С.,dn=250; outer_diameter=425; pn=25; mass_kg=24.4; execution=1; d_inner=254; flange_thickness=29; pn_mpa=2.5; bolt_circle_d=370; stud_count=12; bolt_d=27; h4=75; flange_type=ФВ,75,27,ФВ,1,,24.4
гост-12821-1980-250-pn25-фв-20,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN250 PN25 Ст20 ГОСТ 12821-1980,250,,425,,,,25,,,24.4,20,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,20,,,1-250-25,False,гост-12821-1980-250-pn25-фв,254,29,2.5,,370,12,25,1,425,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-250-25. DN 250. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 20.,dn=250; outer_diameter=425; pn=25; mass_kg=24.4; execution=1; d_inner=254; flange_thickness=29; pn_mpa=2.5; bolt_circle_d=370; stud_count=12; bolt_d=27; h4=75; flange_type=ФВ,75,27,ФВ,1,,24.4
гост-12821-1980-300-pn25-фв-08х18н10т,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN300 PN25 Ст08Х18Н10Т ГОСТ 12821-1980,300,,485,,,,25,,,33.29,08Х18Н10Т,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,08Х18Н10Т,,,1-300-25,False,гост-12821-1980-300-pn25-фв,303,32,2.5,,430,16,25,1,485,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-300-25. DN 300. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 08Х18Н10Т.,dn=300; outer_diameter=485; pn=25; mass_kg=33.29; execution=1; d_inner=303; flange_thickness=32; pn_mpa=2.5; bolt_circle_d=430; stud_count=16; bolt_d=27; h4=80; flange_type=ФВ,80,27,ФВ,1,,33.29
гост-12821-1980-300-pn25-фв-09г2с,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN300 PN25 Ст09Г2С ГОСТ 12821-1980,300,,485,,,,25,,,33.29,09Г2С,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,09Г2С,,,1-300-25,False,гост-12821-1980-300-pn25-фв,303,32,2.5,,430,16,25,1,485,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-300-25. DN 300. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 09Г2С.,dn=300; outer_diameter=485; pn=25; mass_kg=33.29; execution=1; d_inner=303; flange_thickness=32; pn_mpa=2.5; bolt_circle_d=430; stud_count=16; bolt_d=27; h4=80; flange_type=ФВ,80,27,ФВ,1,,33.29
гост-12821-1980-300-pn25-фв-10,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN300 PN25 Ст10 ГОСТ 12821-1980,300,,485,,,,25,,,33.29,10,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,10,,,1-300-25,False,гост-12821-1980-300-pn25-фв,303,32,2.5,,430,16,25,1,485,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-300-25. DN 300. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 10.,dn=300; outer_diameter=485; pn=25; mass_kg=33.29; execution=1; d_inner=303; flange_thickness=32; pn_mpa=2.5; bolt_circle_d=430; stud_count=16; bolt_d=27; h4=80; flange_type=ФВ,80,27,ФВ,1,,33.29
гост-12821-1980-300-pn25-фв-12х18н10т,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN300 PN25 Ст12Х18Н10Т ГОСТ 12821-1980,300,,485,,,,25,,,33.29,12Х18Н10Т,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,12Х18Н10Т,,,1-300-25,False,гост-12821-1980-300-pn25-фв,303,32,2.5,,430,16,25,1,485,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-300-25. DN 300. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 12Х18Н10Т.,dn=300; outer_diameter=485; pn=25; mass_kg=33.29; execution=1; d_inner=303; flange_thickness=32; pn_mpa=2.5; bolt_circle_d=430; stud_count=16; bolt_d=27; h4=80; flange_type=ФВ,80,27,ФВ,1,,33.29
гост-12821-1980-300-pn25-фв-13хфа,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN300 PN25 Ст13ХФА ГОСТ 12821-1980,300,,485,,,,25,,,33.29,13ХФА,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,13ХФА,,,1-300-25,False,гост-12821-1980-300-pn25-фв,303,32,2.5,,430,16,25,1,485,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-300-25. DN 300. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 13ХФА.,dn=300; outer_diameter=485; pn=25; mass_kg=33.29; execution=1; d_inner=303; flange_thickness=32; pn_mpa=2.5; bolt_circle_d=430; stud_count=16; bolt_d=27; h4=80; flange_type=ФВ,80,27,ФВ,1,,33.29
гост-12821-1980-300-pn25-фв-17г1с,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN300 PN25 Ст17Г1С ГОСТ 12821-1980,300,,485,,,,25,,,33.29,17Г1С,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,17Г1С,,,1-300-25,False,гост-12821-1980-300-pn25-фв,303,32,2.5,,430,16,25,1,485,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-300-25. DN 300. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 17Г1С.,dn=300; outer_diameter=485; pn=25; mass_kg=33.29; execution=1; d_inner=303; flange_thickness=32; pn_mpa=2.5; bolt_circle_d=430; stud_count=16; bolt_d=27; h4=80; flange_type=ФВ,80,27,ФВ,1,,33.29
гост-12821-1980-300-pn25-фв-20,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN300 PN25 Ст20 ГОСТ 12821-1980,300,,485,,,,25,,,33.29,20,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,20,,,1-300-25,False,гост-12821-1980-300-pn25-фв,303,32,2.5,,430,16,25,1,485,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-300-25. DN 300. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 20.,dn=300; outer_diameter=485; pn=25; mass_kg=33.29; execution=1; d_inner=303; flange_thickness=32; pn_mpa=2.5; bolt_circle_d=430; stud_count=16; bolt_d=27; h4=80; flange_type=ФВ,80,27,ФВ,1,,33.29
гост-12821-1980-350-pn25-фв-08х18н10т,ГОСТ 12821-1980,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN350 PN25 Ст08Х18Н10Т ГОСТ 12821-1980,350,,550,,,,25,,,46.57,08Х18Н10Т,,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,1,,08Х18Н10Т,,,1-350-25,False,гост-12821-1980-350-pn25-фв,351,36,2.5,,490,16,25,1,550,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-350-25. DN 350. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 08Х18Н10Т.,dn=350; outer_diameter=550; pn=25; mass_kg=46.57; execution=1; d_inner=351; flange_thickness=36; pn_mpa=2.5; bolt_circle_d=490; stud_count=16; bolt_d=30; h4=85; flange_type=ФВ,85,30,ФВ,1,,46.57
