sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,outer_d_branch,wall_branch,pn,angle,radius,mass_kg,material,standard_page,pdf_path,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,execution,coating,material_grade,washer_type,nominal_d_mm,gost_designation,supervised,base_sku,dim_execution,dim_bend_type,dim_radius_ratio,dim_connection,dim_construction,dim_radius_mm,dim_f_mm,dim_h_mm,dim_c_mm,dim_b_mm,dim_gost_designation,description,attributes,dim_w_mm,dim_straight_length,dim_angle_length,dim_bend_length_l,dim_temperature_c,dim_pressure_standard,dim_with_support,dim_support_d,dim_length,dim_length_l,dim_outer_d_branch,dim_straight_min,dim_straight_min_1,dim_sector_h,dim_semi_sector_h_22_30,dim_semi_sector_h_15,dim_pn_non_aggressive,dim_pn_aggressive,dim_straight_length_1,dim_arc_length,dim_developed_length,dim_developed_b,dim_height_h,dim_wall_s1,dim_wall_sk,dim_inner_diameter,dim_pressure_group,dim_mass_method,dim_optional_execution,dim_data_source,dim_figure,dim_pipe_od,dim_pipe_wall,dim_dao,dim_wall_s2
гост-30753-2001-2-200-219-18-60--5-09г2с,ГОСТ 30753-2001,ГОСТ 30753-2001,отводы,Отводы,ОК,Отвод 60° 219х18 09Г2С ГОСТ 30753-2001,200,,219,18,,,,60,200,19.333,09Г2С,5,pdf/отводы/ГОСТ_30753_2001.pdf,,,,,,2,,09Г2С,,,60-219х18,False,гост-30753-2001-2-200-219-18-60--5,2,2D,DN,приварной,бесшовный,200,,,,,60-219х18,"Отвод по ГОСТ 30753-2001. Бесшовный приварной крутоизогнутый. Тип 2D, радиус R≈DN. Угол 60°. DN 200. Наружный диаметр 219 мм. Толщина стенки 18 мм. Исполнение 2. Марка стали 09Г2С. Масса 19.333 кг.",dn=200; outer_diameter=219; wall_thickness=18; angle=60; radius=200; mass_kg=19.333; material=09Г2С; execution=2; material_grade=09Г2С; bend_type=2D; radius_ratio=DN; connection=приварной; construction=бесшовный; radius_mm=200; gost_designation=60-219х18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
гост-30753-2001-2-200-219-18-60--5-09г2сP,ГОСТ 30753-2001,ГОСТ 30753-2001,отводы,Отводы,ОК,Отвод П 60° 219х18 09Г2С ГОСТ 30753-2001,200,,219,18,,,,60,200,19.333,09Г2С,5,pdf/отводы/ГОСТ_30753_2001.pdf,,,,,,2,,09Г2С,,,60-219х18,True,гост-30753-2001-2-200-219-18-60--5,2,2D,DN,приварной,бесшовный,200,,,,,60-219х18,"Отвод по ГОСТ 30753-2001. Бесшовный приварной крутоизогнутый. Тип 2D, радиус R≈DN. Угол 60°. DN 200. Наружный диаметр 219 мм. Толщина стенки 18 мм. Исполнение 2. Марка стали 09Г2С. Масса 19.333 кг.",dn=200; outer_diameter=219; wall_thickness=18; angle=60; radius=200; mass_kg=19.333; material=09Г2С; execution=2; material_grade=09Г2С; bend_type=2D; radius_ratio=DN; connection=приварной; construction=бесшовный; radius_mm=200; gost_designation=60-219х18; supervised=Да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
гост-30753-2001-2-200-219-18-60--5-12х18н10т,ГОСТ 30753-2001,ГОСТ 30753-2001,отводы,Отводы,ОК,Отвод 60° 219х18 12Х18Н10Т ГОСТ 30753-2001,200,,219,18,,,,60,200,19.333,12Х18Н10Т,5,pdf/отводы/ГОСТ_30753_2001.pdf,,,,,,2,,12Х18Н10Т,,,60-219х18,False,гост-30753-2001-2-200-219-18-60--5,2,2D,DN,приварной,бесшовный,200,,,,,60-219х18,"Отвод по ГОСТ 30753-2001. Бесшовный приварной крутоизогнутый. Тип 2D, радиус R≈DN. Угол 60°. DN 200. Наружный диаметр 219 мм. Толщина стенки 18 мм. Исполнение 2. Марка стали 12Х18Н10Т. Масса 19.333 кг.",dn=200; outer_diameter=219; wall_thickness=18; angle=60; radius=200; mass_kg=19.333; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; bend_type=2D; radius_ratio=DN; connection=приварной; construction=бесшовный; radius_mm=200; gost_designation=60-219х18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
гост-30753-2001-2-200-219-18-60--5-12х18н10тP,ГОСТ 30753-2001,ГОСТ 30753-2001,отводы,Отводы,ОК,Отвод П 60° 219х18 12Х18Н10Т ГОСТ 30753-2001,200,,219,18,,,,60,200,19.333,12Х18Н10Т,5,pdf/отводы/ГОСТ_30753_2001.pdf,,,,,,2,,12Х18Н10Т,,,60-219х18,True,гост-30753-2001-2-200-219-18-60--5,2,2D,DN,приварной,бесшовный,200,,,,,60-219х18,"Отвод по ГОСТ 30753-2001. Бесшовный приварной крутоизогнутый. Тип 2D, радиус R≈DN. Угол 60°. DN 200. Наружный диаметр 219 мм. Толщина стенки 18 мм. Исполнение 2. Марка стали 12Х18Н10Т. Масса 19.333 кг.",dn=200; outer_diameter=219; wall_thickness=18; angle=60; radius=200; mass_kg=19.333; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; bend_type=2D; radius_ratio=DN; connection=приварной; construction=бесшовный; radius_mm=200; gost_designation=60-219х18; supervised=Да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
гост-30753-2001-2-200-219-18-60--5-20,ГОСТ 30753-2001,ГОСТ 30753-2001,отводы,Отводы,ОК,Отвод 60° 219х18 Ст20 ГОСТ 30753-2001,200,,219,18,,,,60,200,19.333,20,5,pdf/отводы/ГОСТ_30753_2001.pdf,,,,,,2,,20,,,60-219х18,False,гост-30753-2001-2-200-219-18-60--5,2,2D,DN,приварной,бесшовный,200,,,,,60-219х18,"Отвод по ГОСТ 30753-2001. Бесшовный приварной крутоизогнутый. Тип 2D, радиус R≈DN. Угол 60°. DN 200. Наружный диаметр 219 мм. Толщина стенки 18 мм. Исполнение 2. Марка стали 20. Масса 19.333 кг.",dn=200; outer_diameter=219; wall_thickness=18; angle=60; radius=200; mass_kg=19.333; material=20; execution=2; material_grade=20; bend_type=2D; radius_ratio=DN; connection=приварной; construction=бесшовный; radius_mm=200; gost_designation=60-219х18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
гост-30753-2001-2-200-219-18-90--5-09г2с,ГОСТ 30753-2001,ГОСТ 30753-2001,отводы,Отводы,ОК,Отвод 90° 219х18 09Г2С ГОСТ 30753-2001,200,,219,18,,,,90,200,29,09Г2С,5,pdf/отводы/ГОСТ_30753_2001.pdf,,,,,,2,,09Г2С,,,90-219х18,False,гост-30753-2001-2-200-219-18-90--5,2,2D,DN,приварной,бесшовный,200,,,,,90-219х18,"Отвод по ГОСТ 30753-2001. Бесшовный приварной крутоизогнутый. Тип 2D, радиус R≈DN. Угол 90°. DN 200. Наружный диаметр 219 мм. Толщина стенки 18 мм. Исполнение 2. Марка стали 09Г2С. Масса 29 кг.",dn=200; outer_diameter=219; wall_thickness=18; angle=90; radius=200; mass_kg=29; material=09Г2С; execution=2; material_grade=09Г2С; bend_type=2D; radius_ratio=DN; connection=приварной; construction=бесшовный; radius_mm=200; gost_designation=90-219х18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
гост-30753-2001-2-200-219-18-90--5-09г2сP,ГОСТ 30753-2001,ГОСТ 30753-2001,отводы,Отводы,ОК,Отвод П 90° 219х18 09Г2С ГОСТ 30753-2001,200,,219,18,,,,90,200,29,09Г2С,5,pdf/отводы/ГОСТ_30753_2001.pdf,,,,,,2,,09Г2С,,,90-219х18,True,гост-30753-2001-2-200-219-18-90--5,2,2D,DN,приварной,бесшовный,200,,,,,90-219х18,"Отвод по ГОСТ 30753-2001. Бесшовный приварной крутоизогнутый. Тип 2D, радиус R≈DN. Угол 90°. DN 200. Наружный диаметр 219 мм. Толщина стенки 18 мм. Исполнение 2. Марка стали 09Г2С. Масса 29 кг.",dn=200; outer_diameter=219; wall_thickness=18; angle=90; radius=200; mass_kg=29; material=09Г2С; execution=2; material_grade=09Г2С; bend_type=2D; radius_ratio=DN; connection=приварной; construction=бесшовный; radius_mm=200; gost_designation=90-219х18; supervised=Да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
гост-30753-2001-2-200-219-18-90--5-12х18н10т,ГОСТ 30753-2001,ГОСТ 30753-2001,отводы,Отводы,ОК,Отвод 90° 219х18 12Х18Н10Т ГОСТ 30753-2001,200,,219,18,,,,90,200,29,12Х18Н10Т,5,pdf/отводы/ГОСТ_30753_2001.pdf,,,,,,2,,12Х18Н10Т,,,90-219х18,False,гост-30753-2001-2-200-219-18-90--5,2,2D,DN,приварной,бесшовный,200,,,,,90-219х18,"Отвод по ГОСТ 30753-2001. Бесшовный приварной крутоизогнутый. Тип 2D, радиус R≈DN. Угол 90°. DN 200. Наружный диаметр 219 мм. Толщина стенки 18 мм. Исполнение 2. Марка стали 12Х18Н10Т. Масса 29 кг.",dn=200; outer_diameter=219; wall_thickness=18; angle=90; radius=200; mass_kg=29; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; bend_type=2D; radius_ratio=DN; connection=приварной; construction=бесшовный; radius_mm=200; gost_designation=90-219х18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
гост-30753-2001-2-200-219-18-90--5-12х18н10тP,ГОСТ 30753-2001,ГОСТ 30753-2001,отводы,Отводы,ОК,Отвод П 90° 219х18 12Х18Н10Т ГОСТ 30753-2001,200,,219,18,,,,90,200,29,12Х18Н10Т,5,pdf/отводы/ГОСТ_30753_2001.pdf,,,,,,2,,12Х18Н10Т,,,90-219х18,True,гост-30753-2001-2-200-219-18-90--5,2,2D,DN,приварной,бесшовный,200,,,,,90-219х18,"Отвод по ГОСТ 30753-2001. Бесшовный приварной крутоизогнутый. Тип 2D, радиус R≈DN. Угол 90°. DN 200. Наружный диаметр 219 мм. Толщина стенки 18 мм. Исполнение 2. Марка стали 12Х18Н10Т. Масса 29 кг.",dn=200; outer_diameter=219; wall_thickness=18; angle=90; radius=200; mass_kg=29; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; bend_type=2D; radius_ratio=DN; connection=приварной; construction=бесшовный; radius_mm=200; gost_designation=90-219х18; supervised=Да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
гост-30753-2001-2-200-219-18-90--5-20,ГОСТ 30753-2001,ГОСТ 30753-2001,отводы,Отводы,ОК,Отвод 90° 219х18 Ст20 ГОСТ 30753-2001,200,,219,18,,,,90,200,29,20,5,pdf/отводы/ГОСТ_30753_2001.pdf,,,,,,2,,20,,,90-219х18,False,гост-30753-2001-2-200-219-18-90--5,2,2D,DN,приварной,бесшовный,200,,,,,90-219х18,"Отвод по ГОСТ 30753-2001. Бесшовный приварной крутоизогнутый. Тип 2D, радиус R≈DN. Угол 90°. DN 200. Наружный диаметр 219 мм. Толщина стенки 18 мм. Исполнение 2. Марка стали 20. Масса 29 кг.",dn=200; outer_diameter=219; wall_thickness=18; angle=90; radius=200; mass_kg=29; material=20; execution=2; material_grade=20; bend_type=2D; radius_ratio=DN; connection=приварной; construction=бесшовный; radius_mm=200; gost_designation=90-219х18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
гост-30753-2001-2-200-219-18-180--5-09г2с,ГОСТ 30753-2001,ГОСТ 30753-2001,отводы,Отводы,ОК,Отвод 180° 219х18 09Г2С ГОСТ 30753-2001,200,,219,18,,,,180,200,58,09Г2С,5,pdf/отводы/ГОСТ_30753_2001.pdf,,,,,,2,,09Г2С,,,180-219х18,False,гост-30753-2001-2-200-219-18-180--5,2,2D,DN,приварной,бесшовный,200,,,,,180-219х18,"Отвод по ГОСТ 30753-2001. Бесшовный приварной крутоизогнутый. Тип 2D, радиус R≈DN. Угол 180°. DN 200. Наружный диаметр 219 мм. Толщина стенки 18 мм. Исполнение 2. Марка стали 09Г2С. Масса 58 кг.",dn=200; outer_diameter=219; wall_thickness=18; angle=180; radius=200; mass_kg=58; material=09Г2С; execution=2; material_grade=09Г2С; bend_type=2D; radius_ratio=DN; connection=приварной; construction=бесшовный; radius_mm=200; gost_designation=180-219х18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
гост-30753-2001-2-200-219-18-180--5-09г2сP,ГОСТ 30753-2001,ГОСТ 30753-2001,отводы,Отводы,ОК,Отвод П 180° 219х18 09Г2С ГОСТ 30753-2001,200,,219,18,,,,180,200,58,09Г2С,5,pdf/отводы/ГОСТ_30753_2001.pdf,,,,,,2,,09Г2С,,,180-219х18,True,гост-30753-2001-2-200-219-18-180--5,2,2D,DN,приварной,бесшовный,200,,,,,180-219х18,"Отвод по ГОСТ 30753-2001. Бесшовный приварной крутоизогнутый. Тип 2D, радиус R≈DN. Угол 180°. DN 200. Наружный диаметр 219 мм. Толщина стенки 18 мм. Исполнение 2. Марка стали 09Г2С. Масса 58 кг.",dn=200; outer_diameter=219; wall_thickness=18; angle=180; radius=200; mass_kg=58; material=09Г2С; execution=2; material_grade=09Г2С; bend_type=2D; radius_ratio=DN; connection=приварной; construction=бесшовный; radius_mm=200; gost_designation=180-219х18; supervised=Да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
гост-30753-2001-2-200-219-18-180--5-12х18н10т,ГОСТ 30753-2001,ГОСТ 30753-2001,отводы,Отводы,ОК,Отвод 180° 219х18 12Х18Н10Т ГОСТ 30753-2001,200,,219,18,,,,180,200,58,12Х18Н10Т,5,pdf/отводы/ГОСТ_30753_2001.pdf,,,,,,2,,12Х18Н10Т,,,180-219х18,False,гост-30753-2001-2-200-219-18-180--5,2,2D,DN,приварной,бесшовный,200,,,,,180-219х18,"Отвод по ГОСТ 30753-2001. Бесшовный приварной крутоизогнутый. Тип 2D, радиус R≈DN. Угол 180°. DN 200. Наружный диаметр 219 мм. Толщина стенки 18 мм. Исполнение 2. Марка стали 12Х18Н10Т. Масса 58 кг.",dn=200; outer_diameter=219; wall_thickness=18; angle=180; radius=200; mass_kg=58; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; bend_type=2D; radius_ratio=DN; connection=приварной; construction=бесшовный; radius_mm=200; gost_designation=180-219х18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
гост-30753-2001-2-200-219-18-180--5-12х18н10тP,ГОСТ 30753-2001,ГОСТ 30753-2001,отводы,Отводы,ОК,Отвод П 180° 219х18 12Х18Н10Т ГОСТ 30753-2001,200,,219,18,,,,180,200,58,12Х18Н10Т,5,pdf/отводы/ГОСТ_30753_2001.pdf,,,,,,2,,12Х18Н10Т,,,180-219х18,True,гост-30753-2001-2-200-219-18-180--5,2,2D,DN,приварной,бесшовный,200,,,,,180-219х18,"Отвод по ГОСТ 30753-2001. Бесшовный приварной крутоизогнутый. Тип 2D, радиус R≈DN. Угол 180°. DN 200. Наружный диаметр 219 мм. Толщина стенки 18 мм. Исполнение 2. Марка стали 12Х18Н10Т. Масса 58 кг.",dn=200; outer_diameter=219; wall_thickness=18; angle=180; radius=200; mass_kg=58; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; bend_type=2D; radius_ratio=DN; connection=приварной; construction=бесшовный; radius_mm=200; gost_designation=180-219х18; supervised=Да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
гост-30753-2001-2-200-219-18-180--5-20,ГОСТ 30753-2001,ГОСТ 30753-2001,отводы,Отводы,ОК,Отвод 180° 219х18 Ст20 ГОСТ 30753-2001,200,,219,18,,,,180,200,58,20,5,pdf/отводы/ГОСТ_30753_2001.pdf,,,,,,2,,20,,,180-219х18,False,гост-30753-2001-2-200-219-18-180--5,2,2D,DN,приварной,бесшовный,200,,,,,180-219х18,"Отвод по ГОСТ 30753-2001. Бесшовный приварной крутоизогнутый. Тип 2D, радиус R≈DN. Угол 180°. DN 200. Наружный диаметр 219 мм. Толщина стенки 18 мм. Исполнение 2. Марка стали 20. Масса 58 кг.",dn=200; outer_diameter=219; wall_thickness=18; angle=180; radius=200; mass_kg=58; material=20; execution=2; material_grade=20; bend_type=2D; radius_ratio=DN; connection=приварной; construction=бесшовный; radius_mm=200; gost_designation=180-219х18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
гост-30753-2001-2-250-273-9-45--5-09г2с,ГОСТ 30753-2001,ГОСТ 30753-2001,отводы,Отводы,ОК,Отвод 45° 273х9 09Г2С ГОСТ 30753-2001,250,,273,9,,,,45,250,12,09Г2С,5,pdf/отводы/ГОСТ_30753_2001.pdf,,,,,,2,,09Г2С,,,45-273х9,False,гост-30753-2001-2-250-273-9-45--5,2,2D,DN,приварной,бесшовный,250,,,,,45-273х9,"Отвод по ГОСТ 30753-2001. Бесшовный приварной крутоизогнутый. Тип 2D, радиус R≈DN. Угол 45°. DN 250. Наружный диаметр 273 мм. Толщина стенки 9 мм. Исполнение 2. Марка стали 09Г2С. Масса 12 кг.",dn=250; outer_diameter=273; wall_thickness=9; angle=45; radius=250; mass_kg=12; material=09Г2С; execution=2; material_grade=09Г2С; bend_type=2D; radius_ratio=DN; connection=приварной; construction=бесшовный; radius_mm=250; gost_designation=45-273х9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
гост-30753-2001-2-250-273-9-45--5-09г2сP,ГОСТ 30753-2001,ГОСТ 30753-2001,отводы,Отводы,ОК,Отвод П 45° 273х9 09Г2С ГОСТ 30753-2001,250,,273,9,,,,45,250,12,09Г2С,5,pdf/отводы/ГОСТ_30753_2001.pdf,,,,,,2,,09Г2С,,,45-273х9,True,гост-30753-2001-2-250-273-9-45--5,2,2D,DN,приварной,бесшовный,250,,,,,45-273х9,"Отвод по ГОСТ 30753-2001. Бесшовный приварной крутоизогнутый. Тип 2D, радиус R≈DN. Угол 45°. DN 250. Наружный диаметр 273 мм. Толщина стенки 9 мм. Исполнение 2. Марка стали 09Г2С. Масса 12 кг.",dn=250; outer_diameter=273; wall_thickness=9; angle=45; radius=250; mass_kg=12; material=09Г2С; execution=2; material_grade=09Г2С; bend_type=2D; radius_ratio=DN; connection=приварной; construction=бесшовный; radius_mm=250; gost_designation=45-273х9; supervised=Да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
гост-30753-2001-2-250-273-9-45--5-12х18н10т,ГОСТ 30753-2001,ГОСТ 30753-2001,отводы,Отводы,ОК,Отвод 45° 273х9 12Х18Н10Т ГОСТ 30753-2001,250,,273,9,,,,45,250,12,12Х18Н10Т,5,pdf/отводы/ГОСТ_30753_2001.pdf,,,,,,2,,12Х18Н10Т,,,45-273х9,False,гост-30753-2001-2-250-273-9-45--5,2,2D,DN,приварной,бесшовный,250,,,,,45-273х9,"Отвод по ГОСТ 30753-2001. Бесшовный приварной крутоизогнутый. Тип 2D, радиус R≈DN. Угол 45°. DN 250. Наружный диаметр 273 мм. Толщина стенки 9 мм. Исполнение 2. Марка стали 12Х18Н10Т. Масса 12 кг.",dn=250; outer_diameter=273; wall_thickness=9; angle=45; radius=250; mass_kg=12; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; bend_type=2D; radius_ratio=DN; connection=приварной; construction=бесшовный; radius_mm=250; gost_designation=45-273х9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
