sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,outer_d_branch,wall_branch,pn,angle,radius,mass_kg,material,standard_page,pdf_path,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,execution,coating,material_grade,washer_type,nominal_d_mm,gost_designation,supervised,base_sku,dim_thread_size,dim_length_mm,description,attributes,dim_strength_class,dim_nominal_d_mm,dim_washer_type,dim_accuracy_class
10494-ШП-14-60-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M14х60 Ст20 ГОСТ 10494-80,14,,14,60,,,,,,0.073,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,14,60,,,,,,20,,,,False,10494-ШП-14-60-20,14,60,Крепёж по ГОСТ 10494-1980. Резьба M14. Длина 60 мм. Марка стали 20. Масса 0.073 кг.,dn=14; outer_diameter=14; wall_thickness=60; mass_kg=0.073; material=20; thread_size=14; length_mm=60; material_grade=20; thread_size=14; length_mm=60,,,,
7808-Б-18-50-5.8,ГОСТ 7808-1970,ГОСТ 7808-1970,крепеж,Болт с уменьшенной головкой,Б,Болт M18х50 5.8 ГОСТ 7808-70,18,,18,50,,,,,,192.20,,6,pdf/крепеж/ГОСТ_7808_1970.pdf,18,50,,5.8,A,,,,,,,False,7808-Б-18-50-5.8,18,50,Крепёж по ГОСТ 7808-1970. Резьба M18. Длина 50 мм. Класс прочности 5.8. Масса 192.20 кг.,dn=18; outer_diameter=18; wall_thickness=50; mass_kg=192.20; thread_size=18; length_mm=50; strength_class=5.8; accuracy_class=A; thread_size=18; length_mm=50; strength_class=5.8; accuracy_class=A,5.8,,,A
7808-Б-18-55-10.9,ГОСТ 7808-1970,ГОСТ 7808-1970,крепеж,Болт с уменьшенной головкой,Б,Болт M18х55 10.9 ГОСТ 7808-70,18,,18,55,,,,,,202.20,,6,pdf/крепеж/ГОСТ_7808_1970.pdf,18,55,,10.9,A,,,,,,,False,7808-Б-18-55-10.9,18,55,Крепёж по ГОСТ 7808-1970. Резьба M18. Длина 55 мм. Класс прочности 10.9. Масса 202.20 кг.,dn=18; outer_diameter=18; wall_thickness=55; mass_kg=202.20; thread_size=18; length_mm=55; strength_class=10.9; accuracy_class=A; thread_size=18; length_mm=55; strength_class=10.9; accuracy_class=A,10.9,,,A
7808-Б-18-55-5.8,ГОСТ 7808-1970,ГОСТ 7808-1970,крепеж,Болт с уменьшенной головкой,Б,Болт M18х55 5.8 ГОСТ 7808-70,18,,18,55,,,,,,202.20,,6,pdf/крепеж/ГОСТ_7808_1970.pdf,18,55,,5.8,A,,,,,,,False,7808-Б-18-55-5.8,18,55,Крепёж по ГОСТ 7808-1970. Резьба M18. Длина 55 мм. Класс прочности 5.8. Масса 202.20 кг.,dn=18; outer_diameter=18; wall_thickness=55; mass_kg=202.20; thread_size=18; length_mm=55; strength_class=5.8; accuracy_class=A; thread_size=18; length_mm=55; strength_class=5.8; accuracy_class=A,5.8,,,A
7808-Б-18-60-10.9,ГОСТ 7808-1970,ГОСТ 7808-1970,крепеж,Болт с уменьшенной головкой,Б,Болт M18х60 10.9 ГОСТ 7808-70,18,,18,60,,,,,,212.20,,6,pdf/крепеж/ГОСТ_7808_1970.pdf,18,60,,10.9,A,,,,,,,False,7808-Б-18-60-10.9,18,60,Крепёж по ГОСТ 7808-1970. Резьба M18. Длина 60 мм. Класс прочности 10.9. Масса 212.20 кг.,dn=18; outer_diameter=18; wall_thickness=60; mass_kg=212.20; thread_size=18; length_mm=60; strength_class=10.9; accuracy_class=A; thread_size=18; length_mm=60; strength_class=10.9; accuracy_class=A,10.9,,,A
7808-Б-18-60-5.8,ГОСТ 7808-1970,ГОСТ 7808-1970,крепеж,Болт с уменьшенной головкой,Б,Болт M18х60 5.8 ГОСТ 7808-70,18,,18,60,,,,,,212.20,,6,pdf/крепеж/ГОСТ_7808_1970.pdf,18,60,,5.8,A,,,,,,,False,7808-Б-18-60-5.8,18,60,Крепёж по ГОСТ 7808-1970. Резьба M18. Длина 60 мм. Класс прочности 5.8. Масса 212.20 кг.,dn=18; outer_diameter=18; wall_thickness=60; mass_kg=212.20; thread_size=18; length_mm=60; strength_class=5.8; accuracy_class=A; thread_size=18; length_mm=60; strength_class=5.8; accuracy_class=A,5.8,,,A
7808-Б-18-65-10.9,ГОСТ 7808-1970,ГОСТ 7808-1970,крепеж,Болт с уменьшенной головкой,Б,Болт M18х65 10.9 ГОСТ 7808-70,18,,18,65,,,,,,222.20,,6,pdf/крепеж/ГОСТ_7808_1970.pdf,18,65,,10.9,A,,,,,,,False,7808-Б-18-65-10.9,18,65,Крепёж по ГОСТ 7808-1970. Резьба M18. Длина 65 мм. Класс прочности 10.9. Масса 222.20 кг.,dn=18; outer_diameter=18; wall_thickness=65; mass_kg=222.20; thread_size=18; length_mm=65; strength_class=10.9; accuracy_class=A; thread_size=18; length_mm=65; strength_class=10.9; accuracy_class=A,10.9,,,A
7808-Б-18-65-5.8,ГОСТ 7808-1970,ГОСТ 7808-1970,крепеж,Болт с уменьшенной головкой,Б,Болт M18х65 5.8 ГОСТ 7808-70,18,,18,65,,,,,,222.20,,6,pdf/крепеж/ГОСТ_7808_1970.pdf,18,65,,5.8,A,,,,,,,False,7808-Б-18-65-5.8,18,65,Крепёж по ГОСТ 7808-1970. Резьба M18. Длина 65 мм. Класс прочности 5.8. Масса 222.20 кг.,dn=18; outer_diameter=18; wall_thickness=65; mass_kg=222.20; thread_size=18; length_mm=65; strength_class=5.8; accuracy_class=A; thread_size=18; length_mm=65; strength_class=5.8; accuracy_class=A,5.8,,,A
7808-Б-18-70-10.9,ГОСТ 7808-1970,ГОСТ 7808-1970,крепеж,Болт с уменьшенной головкой,Б,Болт M18х70 10.9 ГОСТ 7808-70,18,,18,70,,,,,,232.20,,6,pdf/крепеж/ГОСТ_7808_1970.pdf,18,70,,10.9,A,,,,,,,False,7808-Б-18-70-10.9,18,70,Крепёж по ГОСТ 7808-1970. Резьба M18. Длина 70 мм. Класс прочности 10.9. Масса 232.20 кг.,dn=18; outer_diameter=18; wall_thickness=70; mass_kg=232.20; thread_size=18; length_mm=70; strength_class=10.9; accuracy_class=A; thread_size=18; length_mm=70; strength_class=10.9; accuracy_class=A,10.9,,,A
7808-Б-18-70-5.8,ГОСТ 7808-1970,ГОСТ 7808-1970,крепеж,Болт с уменьшенной головкой,Б,Болт M18х70 5.8 ГОСТ 7808-70,18,,18,70,,,,,,232.20,,6,pdf/крепеж/ГОСТ_7808_1970.pdf,18,70,,5.8,A,,,,,,,False,7808-Б-18-70-5.8,18,70,Крепёж по ГОСТ 7808-1970. Резьба M18. Длина 70 мм. Класс прочности 5.8. Масса 232.20 кг.,dn=18; outer_diameter=18; wall_thickness=70; mass_kg=232.20; thread_size=18; length_mm=70; strength_class=5.8; accuracy_class=A; thread_size=18; length_mm=70; strength_class=5.8; accuracy_class=A,5.8,,,A
7808-Б-18-75-10.9,ГОСТ 7808-1970,ГОСТ 7808-1970,крепеж,Болт с уменьшенной головкой,Б,Болт M18х75 10.9 ГОСТ 7808-70,18,,18,75,,,,,,242.10,,6,pdf/крепеж/ГОСТ_7808_1970.pdf,18,75,,10.9,A,,,,,,,False,7808-Б-18-75-10.9,18,75,Крепёж по ГОСТ 7808-1970. Резьба M18. Длина 75 мм. Класс прочности 10.9. Масса 242.10 кг.,dn=18; outer_diameter=18; wall_thickness=75; mass_kg=242.10; thread_size=18; length_mm=75; strength_class=10.9; accuracy_class=A; thread_size=18; length_mm=75; strength_class=10.9; accuracy_class=A,10.9,,,A
7808-Б-18-75-5.8,ГОСТ 7808-1970,ГОСТ 7808-1970,крепеж,Болт с уменьшенной головкой,Б,Болт M18х75 5.8 ГОСТ 7808-70,18,,18,75,,,,,,242.10,,6,pdf/крепеж/ГОСТ_7808_1970.pdf,18,75,,5.8,A,,,,,,,False,7808-Б-18-75-5.8,18,75,Крепёж по ГОСТ 7808-1970. Резьба M18. Длина 75 мм. Класс прочности 5.8. Масса 242.10 кг.,dn=18; outer_diameter=18; wall_thickness=75; mass_kg=242.10; thread_size=18; length_mm=75; strength_class=5.8; accuracy_class=A; thread_size=18; length_mm=75; strength_class=5.8; accuracy_class=A,5.8,,,A
7808-Б-18-80-10.9,ГОСТ 7808-1970,ГОСТ 7808-1970,крепеж,Болт с уменьшенной головкой,Б,Болт M18х80 10.9 ГОСТ 7808-70,18,,18,80,,,,,,252.10,,6,pdf/крепеж/ГОСТ_7808_1970.pdf,18,80,,10.9,A,,,,,,,False,7808-Б-18-80-10.9,18,80,Крепёж по ГОСТ 7808-1970. Резьба M18. Длина 80 мм. Класс прочности 10.9. Масса 252.10 кг.,dn=18; outer_diameter=18; wall_thickness=80; mass_kg=252.10; thread_size=18; length_mm=80; strength_class=10.9; accuracy_class=A; thread_size=18; length_mm=80; strength_class=10.9; accuracy_class=A,10.9,,,A
7808-Б-18-80-5.8,ГОСТ 7808-1970,ГОСТ 7808-1970,крепеж,Болт с уменьшенной головкой,Б,Болт M18х80 5.8 ГОСТ 7808-70,18,,18,80,,,,,,252.10,,6,pdf/крепеж/ГОСТ_7808_1970.pdf,18,80,,5.8,A,,,,,,,False,7808-Б-18-80-5.8,18,80,Крепёж по ГОСТ 7808-1970. Резьба M18. Длина 80 мм. Класс прочности 5.8. Масса 252.10 кг.,dn=18; outer_diameter=18; wall_thickness=80; mass_kg=252.10; thread_size=18; length_mm=80; strength_class=5.8; accuracy_class=A; thread_size=18; length_mm=80; strength_class=5.8; accuracy_class=A,5.8,,,A
7808-Б-18-85-10.9,ГОСТ 7808-1970,ГОСТ 7808-1970,крепеж,Болт с уменьшенной головкой,Б,Болт M18х85 10.9 ГОСТ 7808-70,18,,18,85,,,,,,262.10,,6,pdf/крепеж/ГОСТ_7808_1970.pdf,18,85,,10.9,A,,,,,,,False,7808-Б-18-85-10.9,18,85,Крепёж по ГОСТ 7808-1970. Резьба M18. Длина 85 мм. Класс прочности 10.9. Масса 262.10 кг.,dn=18; outer_diameter=18; wall_thickness=85; mass_kg=262.10; thread_size=18; length_mm=85; strength_class=10.9; accuracy_class=A; thread_size=18; length_mm=85; strength_class=10.9; accuracy_class=A,10.9,,,A
7808-Б-18-85-5.8,ГОСТ 7808-1970,ГОСТ 7808-1970,крепеж,Болт с уменьшенной головкой,Б,Болт M18х85 5.8 ГОСТ 7808-70,18,,18,85,,,,,,262.10,,6,pdf/крепеж/ГОСТ_7808_1970.pdf,18,85,,5.8,A,,,,,,,False,7808-Б-18-85-5.8,18,85,Крепёж по ГОСТ 7808-1970. Резьба M18. Длина 85 мм. Класс прочности 5.8. Масса 262.10 кг.,dn=18; outer_diameter=18; wall_thickness=85; mass_kg=262.10; thread_size=18; length_mm=85; strength_class=5.8; accuracy_class=A; thread_size=18; length_mm=85; strength_class=5.8; accuracy_class=A,5.8,,,A
7808-Б-18-90-10.9,ГОСТ 7808-1970,ГОСТ 7808-1970,крепеж,Болт с уменьшенной головкой,Б,Болт M18х90 10.9 ГОСТ 7808-70,18,,18,90,,,,,,272.10,,6,pdf/крепеж/ГОСТ_7808_1970.pdf,18,90,,10.9,A,,,,,,,False,7808-Б-18-90-10.9,18,90,Крепёж по ГОСТ 7808-1970. Резьба M18. Длина 90 мм. Класс прочности 10.9. Масса 272.10 кг.,dn=18; outer_diameter=18; wall_thickness=90; mass_kg=272.10; thread_size=18; length_mm=90; strength_class=10.9; accuracy_class=A; thread_size=18; length_mm=90; strength_class=10.9; accuracy_class=A,10.9,,,A
7808-Б-18-90-5.8,ГОСТ 7808-1970,ГОСТ 7808-1970,крепеж,Болт с уменьшенной головкой,Б,Болт M18х90 5.8 ГОСТ 7808-70,18,,18,90,,,,,,272.10,,6,pdf/крепеж/ГОСТ_7808_1970.pdf,18,90,,5.8,A,,,,,,,False,7808-Б-18-90-5.8,18,90,Крепёж по ГОСТ 7808-1970. Резьба M18. Длина 90 мм. Класс прочности 5.8. Масса 272.10 кг.,dn=18; outer_diameter=18; wall_thickness=90; mass_kg=272.10; thread_size=18; length_mm=90; strength_class=5.8; accuracy_class=A; thread_size=18; length_mm=90; strength_class=5.8; accuracy_class=A,5.8,,,A
7808-Б-18-95-10.9,ГОСТ 7808-1970,ГОСТ 7808-1970,крепеж,Болт с уменьшенной головкой,Б,Болт M18х95 10.9 ГОСТ 7808-70,18,,18,95,,,,,,282.10,,6,pdf/крепеж/ГОСТ_7808_1970.pdf,18,95,,10.9,A,,,,,,,False,7808-Б-18-95-10.9,18,95,Крепёж по ГОСТ 7808-1970. Резьба M18. Длина 95 мм. Класс прочности 10.9. Масса 282.10 кг.,dn=18; outer_diameter=18; wall_thickness=95; mass_kg=282.10; thread_size=18; length_mm=95; strength_class=10.9; accuracy_class=A; thread_size=18; length_mm=95; strength_class=10.9; accuracy_class=A,10.9,,,A
7808-Б-18-95-5.8,ГОСТ 7808-1970,ГОСТ 7808-1970,крепеж,Болт с уменьшенной головкой,Б,Болт M18х95 5.8 ГОСТ 7808-70,18,,18,95,,,,,,282.10,,6,pdf/крепеж/ГОСТ_7808_1970.pdf,18,95,,5.8,A,,,,,,,False,7808-Б-18-95-5.8,18,95,Крепёж по ГОСТ 7808-1970. Резьба M18. Длина 95 мм. Класс прочности 5.8. Масса 282.10 кг.,dn=18; outer_diameter=18; wall_thickness=95; mass_kg=282.10; thread_size=18; length_mm=95; strength_class=5.8; accuracy_class=A; thread_size=18; length_mm=95; strength_class=5.8; accuracy_class=A,5.8,,,A
7808-Б-18-100-10.9,ГОСТ 7808-1970,ГОСТ 7808-1970,крепеж,Болт с уменьшенной головкой,Б,Болт M18х100 10.9 ГОСТ 7808-70,18,,18,100,,,,,,292.10,,6,pdf/крепеж/ГОСТ_7808_1970.pdf,18,100,,10.9,A,,,,,,,False,7808-Б-18-100-10.9,18,100,Крепёж по ГОСТ 7808-1970. Резьба M18. Длина 100 мм. Класс прочности 10.9. Масса 292.10 кг.,dn=18; outer_diameter=18; wall_thickness=100; mass_kg=292.10; thread_size=18; length_mm=100; strength_class=10.9; accuracy_class=A; thread_size=18; length_mm=100; strength_class=10.9; accuracy_class=A,10.9,,,A
7808-Б-18-100-5.8,ГОСТ 7808-1970,ГОСТ 7808-1970,крепеж,Болт с уменьшенной головкой,Б,Болт M18х100 5.8 ГОСТ 7808-70,18,,18,100,,,,,,292.10,,6,pdf/крепеж/ГОСТ_7808_1970.pdf,18,100,,5.8,A,,,,,,,False,7808-Б-18-100-5.8,18,100,Крепёж по ГОСТ 7808-1970. Резьба M18. Длина 100 мм. Класс прочности 5.8. Масса 292.10 кг.,dn=18; outer_diameter=18; wall_thickness=100; mass_kg=292.10; thread_size=18; length_mm=100; strength_class=5.8; accuracy_class=A; thread_size=18; length_mm=100; strength_class=5.8; accuracy_class=A,5.8,,,A
7808-Б-18-105-10.9,ГОСТ 7808-1970,ГОСТ 7808-1970,крепеж,Болт с уменьшенной головкой,Б,Болт M18х105 10.9 ГОСТ 7808-70,18,,18,105,,,,,,312.10,,6,pdf/крепеж/ГОСТ_7808_1970.pdf,18,105,,10.9,A,,,,,,,False,7808-Б-18-105-10.9,18,105,Крепёж по ГОСТ 7808-1970. Резьба M18. Длина 105 мм. Класс прочности 10.9. Масса 312.10 кг.,dn=18; outer_diameter=18; wall_thickness=105; mass_kg=312.10; thread_size=18; length_mm=105; strength_class=10.9; accuracy_class=A; thread_size=18; length_mm=105; strength_class=10.9; accuracy_class=A,10.9,,,A
7808-Б-18-105-5.8,ГОСТ 7808-1970,ГОСТ 7808-1970,крепеж,Болт с уменьшенной головкой,Б,Болт M18х105 5.8 ГОСТ 7808-70,18,,18,105,,,,,,312.10,,6,pdf/крепеж/ГОСТ_7808_1970.pdf,18,105,,5.8,A,,,,,,,False,7808-Б-18-105-5.8,18,105,Крепёж по ГОСТ 7808-1970. Резьба M18. Длина 105 мм. Класс прочности 5.8. Масса 312.10 кг.,dn=18; outer_diameter=18; wall_thickness=105; mass_kg=312.10; thread_size=18; length_mm=105; strength_class=5.8; accuracy_class=A; thread_size=18; length_mm=105; strength_class=5.8; accuracy_class=A,5.8,,,A
7808-Б-18-110-10.9,ГОСТ 7808-1970,ГОСТ 7808-1970,крепеж,Болт с уменьшенной головкой,Б,Болт M18х110 10.9 ГОСТ 7808-70,18,,18,110,,,,,,332.10,,6,pdf/крепеж/ГОСТ_7808_1970.pdf,18,110,,10.9,A,,,,,,,False,7808-Б-18-110-10.9,18,110,Крепёж по ГОСТ 7808-1970. Резьба M18. Длина 110 мм. Класс прочности 10.9. Масса 332.10 кг.,dn=18; outer_diameter=18; wall_thickness=110; mass_kg=332.10; thread_size=18; length_mm=110; strength_class=10.9; accuracy_class=A; thread_size=18; length_mm=110; strength_class=10.9; accuracy_class=A,10.9,,,A
7808-Б-18-110-5.8,ГОСТ 7808-1970,ГОСТ 7808-1970,крепеж,Болт с уменьшенной головкой,Б,Болт M18х110 5.8 ГОСТ 7808-70,18,,18,110,,,,,,332.10,,6,pdf/крепеж/ГОСТ_7808_1970.pdf,18,110,,5.8,A,,,,,,,False,7808-Б-18-110-5.8,18,110,Крепёж по ГОСТ 7808-1970. Резьба M18. Длина 110 мм. Класс прочности 5.8. Масса 332.10 кг.,dn=18; outer_diameter=18; wall_thickness=110; mass_kg=332.10; thread_size=18; length_mm=110; strength_class=5.8; accuracy_class=A; thread_size=18; length_mm=110; strength_class=5.8; accuracy_class=A,5.8,,,A
7808-Б-18-115-10.9,ГОСТ 7808-1970,ГОСТ 7808-1970,крепеж,Болт с уменьшенной головкой,Б,Болт M18х115 10.9 ГОСТ 7808-70,18,,18,115,,,,,,352.10,,6,pdf/крепеж/ГОСТ_7808_1970.pdf,18,115,,10.9,A,,,,,,,False,7808-Б-18-115-10.9,18,115,Крепёж по ГОСТ 7808-1970. Резьба M18. Длина 115 мм. Класс прочности 10.9. Масса 352.10 кг.,dn=18; outer_diameter=18; wall_thickness=115; mass_kg=352.10; thread_size=18; length_mm=115; strength_class=10.9; accuracy_class=A; thread_size=18; length_mm=115; strength_class=10.9; accuracy_class=A,10.9,,,A
7808-Б-18-115-5.8,ГОСТ 7808-1970,ГОСТ 7808-1970,крепеж,Болт с уменьшенной головкой,Б,Болт M18х115 5.8 ГОСТ 7808-70,18,,18,115,,,,,,352.10,,6,pdf/крепеж/ГОСТ_7808_1970.pdf,18,115,,5.8,A,,,,,,,False,7808-Б-18-115-5.8,18,115,Крепёж по ГОСТ 7808-1970. Резьба M18. Длина 115 мм. Класс прочности 5.8. Масса 352.10 кг.,dn=18; outer_diameter=18; wall_thickness=115; mass_kg=352.10; thread_size=18; length_mm=115; strength_class=5.8; accuracy_class=A; thread_size=18; length_mm=115; strength_class=5.8; accuracy_class=A,5.8,,,A
7808-Б-18-120-10.9,ГОСТ 7808-1970,ГОСТ 7808-1970,крепеж,Болт с уменьшенной головкой,Б,Болт M18х120 10.9 ГОСТ 7808-70,18,,18,120,,,,,,372.10,,6,pdf/крепеж/ГОСТ_7808_1970.pdf,18,120,,10.9,A,,,,,,,False,7808-Б-18-120-10.9,18,120,Крепёж по ГОСТ 7808-1970. Резьба M18. Длина 120 мм. Класс прочности 10.9. Масса 372.10 кг.,dn=18; outer_diameter=18; wall_thickness=120; mass_kg=372.10; thread_size=18; length_mm=120; strength_class=10.9; accuracy_class=A; thread_size=18; length_mm=120; strength_class=10.9; accuracy_class=A,10.9,,,A
7808-Б-18-120-5.8,ГОСТ 7808-1970,ГОСТ 7808-1970,крепеж,Болт с уменьшенной головкой,Б,Болт M18х120 5.8 ГОСТ 7808-70,18,,18,120,,,,,,372.10,,6,pdf/крепеж/ГОСТ_7808_1970.pdf,18,120,,5.8,A,,,,,,,False,7808-Б-18-120-5.8,18,120,Крепёж по ГОСТ 7808-1970. Резьба M18. Длина 120 мм. Класс прочности 5.8. Масса 372.10 кг.,dn=18; outer_diameter=18; wall_thickness=120; mass_kg=372.10; thread_size=18; length_mm=120; strength_class=5.8; accuracy_class=A; thread_size=18; length_mm=120; strength_class=5.8; accuracy_class=A,5.8,,,A
7808-Б-18-125-10.9,ГОСТ 7808-1970,ГОСТ 7808-1970,крепеж,Болт с уменьшенной головкой,Б,Болт M18х125 10.9 ГОСТ 7808-70,18,,18,125,,,,,,392.10,,6,pdf/крепеж/ГОСТ_7808_1970.pdf,18,125,,10.9,A,,,,,,,False,7808-Б-18-125-10.9,18,125,Крепёж по ГОСТ 7808-1970. Резьба M18. Длина 125 мм. Класс прочности 10.9. Масса 392.10 кг.,dn=18; outer_diameter=18; wall_thickness=125; mass_kg=392.10; thread_size=18; length_mm=125; strength_class=10.9; accuracy_class=A; thread_size=18; length_mm=125; strength_class=10.9; accuracy_class=A,10.9,,,A
7808-Б-18-125-5.8,ГОСТ 7808-1970,ГОСТ 7808-1970,крепеж,Болт с уменьшенной головкой,Б,Болт M18х125 5.8 ГОСТ 7808-70,18,,18,125,,,,,,392.10,,6,pdf/крепеж/ГОСТ_7808_1970.pdf,18,125,,5.8,A,,,,,,,False,7808-Б-18-125-5.8,18,125,Крепёж по ГОСТ 7808-1970. Резьба M18. Длина 125 мм. Класс прочности 5.8. Масса 392.10 кг.,dn=18; outer_diameter=18; wall_thickness=125; mass_kg=392.10; thread_size=18; length_mm=125; strength_class=5.8; accuracy_class=A; thread_size=18; length_mm=125; strength_class=5.8; accuracy_class=A,5.8,,,A
7808-Б-18-130-10.9,ГОСТ 7808-1970,ГОСТ 7808-1970,крепеж,Болт с уменьшенной головкой,Б,Болт M18х130 10.9 ГОСТ 7808-70,18,,18,130,,,,,,412.10,,6,pdf/крепеж/ГОСТ_7808_1970.pdf,18,130,,10.9,A,,,,,,,False,7808-Б-18-130-10.9,18,130,Крепёж по ГОСТ 7808-1970. Резьба M18. Длина 130 мм. Класс прочности 10.9. Масса 412.10 кг.,dn=18; outer_diameter=18; wall_thickness=130; mass_kg=412.10; thread_size=18; length_mm=130; strength_class=10.9; accuracy_class=A; thread_size=18; length_mm=130; strength_class=10.9; accuracy_class=A,10.9,,,A
7808-Б-18-130-5.8,ГОСТ 7808-1970,ГОСТ 7808-1970,крепеж,Болт с уменьшенной головкой,Б,Болт M18х130 5.8 ГОСТ 7808-70,18,,18,130,,,,,,412.10,,6,pdf/крепеж/ГОСТ_7808_1970.pdf,18,130,,5.8,A,,,,,,,False,7808-Б-18-130-5.8,18,130,Крепёж по ГОСТ 7808-1970. Резьба M18. Длина 130 мм. Класс прочности 5.8. Масса 412.10 кг.,dn=18; outer_diameter=18; wall_thickness=130; mass_kg=412.10; thread_size=18; length_mm=130; strength_class=5.8; accuracy_class=A; thread_size=18; length_mm=130; strength_class=5.8; accuracy_class=A,5.8,,,A
