sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,outer_d_branch,wall_branch,pn,angle,radius,mass_kg,material,standard_page,pdf_path,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,execution,coating,material_grade,washer_type,nominal_d_mm,gost_designation,supervised,base_sku,dim_execution,dim_gost_designation,description,attributes,dim_outer_d_branch,dim_wall_branch,equal_pass,dim_equal_pass,woo_type
sto-79814898-125-2-400-426-12---1-20,sto-79814898-125,СТО 79814898.125-2009,тройники,Тройники,ТС,Тройник 426х12 Ст20 СТО 79814898.125-2009,400,400,426,12,426,12,,,,,20,1,pdf/тройники/СТО_79814898_125_2009.pdf,,,,,,2,,20,,,426х12,False,sto-79814898-125-2-400-426-12---1,2,426х12,Тройник равнопроходный по СТО 79814898.125-2009. Тип: ТС. DN 400. Размеры 426х12 мм. Исполнение 2. Марка стали 20. Условное обозначение: 426х12.,dn=400; outer_diameter=426; wall_thickness=12; material=20; execution=2; material_grade=20; gost_designation=426х12,426,12,да,да,simple
sto-79814898-125-2-500-530-8--402-1-08х18н10т,sto-79814898-125,СТО 79814898.125-2009,тройники,Тройники,ТС,Тройник 530х8-402х8 08Х18Н10Т СТО 79814898.125-2009,500,400,530,8,402,,,,,,08Х18Н10Т,1,pdf/тройники/СТО_79814898_125_2009.pdf,,,,,,2,,08Х18Н10Т,,,530х8-402х8,False,sto-79814898-125-2-500-530-8--402-1,2,530х8-402х8,Тройник равнопроходный по СТО 79814898.125-2009. Тип: ТС. DN 500. Размеры 530х8 мм. DN отвода 400. Исполнение 2. Марка стали 08Х18Н10Т. Условное обозначение: 530х8-402х8.,dn=500; dn_branch=400; outer_diameter=530; wall_thickness=8; material=08Х18Н10Т; execution=2; material_grade=08Х18Н10Т; outer_d_branch=402; gost_designation=530х8-402х8,402,,,,simple
sto-79814898-125-2-500-530-8--402-1-09г2с,sto-79814898-125,СТО 79814898.125-2009,тройники,Тройники,ТС,Тройник 530х8-402х8 09Г2С СТО 79814898.125-2009,500,400,530,8,402,,,,,,09Г2С,1,pdf/тройники/СТО_79814898_125_2009.pdf,,,,,,2,,09Г2С,,,530х8-402х8,False,sto-79814898-125-2-500-530-8--402-1,2,530х8-402х8,Тройник равнопроходный по СТО 79814898.125-2009. Тип: ТС. DN 500. Размеры 530х8 мм. DN отвода 400. Исполнение 2. Марка стали 09Г2С. Условное обозначение: 530х8-402х8.,dn=500; dn_branch=400; outer_diameter=530; wall_thickness=8; material=09Г2С; execution=2; material_grade=09Г2С; outer_d_branch=402; gost_designation=530х8-402х8,402,,,,simple
sto-79814898-125-2-500-530-8--402-1-09г2сP,sto-79814898-125,СТО 79814898.125-2009,тройники,Тройники,ТС,Тройник П 530х8-402х8 09Г2С СТО 79814898.125-2009,500,400,530,8,402,,,,,,09Г2С,1,pdf/тройники/СТО_79814898_125_2009.pdf,,,,,,2,,09Г2С,,,530х8-402х8,True,sto-79814898-125-2-500-530-8--402-1,2,530х8-402х8,Тройник равнопроходный по СТО 79814898.125-2009. Тип: ТС. DN 500. Размеры 530х8 мм. DN отвода 400. Исполнение 2. Марка стали 09Г2С. Условное обозначение: 530х8-402х8.,dn=500; dn_branch=400; outer_diameter=530; wall_thickness=8; material=09Г2С; execution=2; material_grade=09Г2С; outer_d_branch=402; gost_designation=530х8-402х8; supervised=Да,402,,,,simple
sto-79814898-125-2-500-530-8--402-1-10,sto-79814898-125,СТО 79814898.125-2009,тройники,Тройники,ТС,Тройник 530х8-402х8 Ст10 СТО 79814898.125-2009,500,400,530,8,402,,,,,,10,1,pdf/тройники/СТО_79814898_125_2009.pdf,,,,,,2,,10,,,530х8-402х8,False,sto-79814898-125-2-500-530-8--402-1,2,530х8-402х8,Тройник равнопроходный по СТО 79814898.125-2009. Тип: ТС. DN 500. Размеры 530х8 мм. DN отвода 400. Исполнение 2. Марка стали 10. Условное обозначение: 530х8-402х8.,dn=500; dn_branch=400; outer_diameter=530; wall_thickness=8; material=10; execution=2; material_grade=10; outer_d_branch=402; gost_designation=530х8-402х8,402,,,,simple
sto-79814898-125-2-500-530-8--402-1-10г2,sto-79814898-125,СТО 79814898.125-2009,тройники,Тройники,ТС,Тройник 530х8-402х8 10Г2 СТО 79814898.125-2009,500,400,530,8,402,,,,,,10Г2,1,pdf/тройники/СТО_79814898_125_2009.pdf,,,,,,2,,10Г2,,,530х8-402х8,False,sto-79814898-125-2-500-530-8--402-1,2,530х8-402х8,Тройник равнопроходный по СТО 79814898.125-2009. Тип: ТС. DN 500. Размеры 530х8 мм. DN отвода 400. Исполнение 2. Марка стали 10Г2. Условное обозначение: 530х8-402х8.,dn=500; dn_branch=400; outer_diameter=530; wall_thickness=8; material=10Г2; execution=2; material_grade=10Г2; outer_d_branch=402; gost_designation=530х8-402х8,402,,,,simple
sto-79814898-125-2-500-530-8--402-1-10г2с1,sto-79814898-125,СТО 79814898.125-2009,тройники,Тройники,ТС,Тройник 530х8-402х8 10Г2С1 СТО 79814898.125-2009,500,400,530,8,402,,,,,,10Г2С1,1,pdf/тройники/СТО_79814898_125_2009.pdf,,,,,,2,,10Г2С1,,,530х8-402х8,False,sto-79814898-125-2-500-530-8--402-1,2,530х8-402х8,Тройник равнопроходный по СТО 79814898.125-2009. Тип: ТС. DN 500. Размеры 530х8 мм. DN отвода 400. Исполнение 2. Марка стали 10Г2С1. Условное обозначение: 530х8-402х8.,dn=500; dn_branch=400; outer_diameter=530; wall_thickness=8; material=10Г2С1; execution=2; material_grade=10Г2С1; outer_d_branch=402; gost_designation=530х8-402х8,402,,,,simple
sto-79814898-125-2-500-530-8--402-1-10х17н13м2т,sto-79814898-125,СТО 79814898.125-2009,тройники,Тройники,ТС,Тройник 530х8-402х8 10Х17Н13М2Т СТО 79814898.125-2009,500,400,530,8,402,,,,,,10Х17Н13М2Т,1,pdf/тройники/СТО_79814898_125_2009.pdf,,,,,,2,,10Х17Н13М2Т,,,530х8-402х8,False,sto-79814898-125-2-500-530-8--402-1,2,530х8-402х8,Тройник равнопроходный по СТО 79814898.125-2009. Тип: ТС. DN 500. Размеры 530х8 мм. DN отвода 400. Исполнение 2. Марка стали 10Х17Н13М2Т. Условное обозначение: 530х8-402х8.,dn=500; dn_branch=400; outer_diameter=530; wall_thickness=8; material=10Х17Н13М2Т; execution=2; material_grade=10Х17Н13М2Т; outer_d_branch=402; gost_designation=530х8-402х8,402,,,,simple
sto-79814898-125-2-500-530-8--402-1-12х18н10т,sto-79814898-125,СТО 79814898.125-2009,тройники,Тройники,ТС,Тройник 530х8-402х8 12Х18Н10Т СТО 79814898.125-2009,500,400,530,8,402,,,,,,12Х18Н10Т,1,pdf/тройники/СТО_79814898_125_2009.pdf,,,,,,2,,12Х18Н10Т,,,530х8-402х8,False,sto-79814898-125-2-500-530-8--402-1,2,530х8-402х8,Тройник равнопроходный по СТО 79814898.125-2009. Тип: ТС. DN 500. Размеры 530х8 мм. DN отвода 400. Исполнение 2. Марка стали 12Х18Н10Т. Условное обозначение: 530х8-402х8.,dn=500; dn_branch=400; outer_diameter=530; wall_thickness=8; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; outer_d_branch=402; gost_designation=530х8-402х8,402,,,,simple
sto-79814898-125-2-500-530-8--402-1-12х18н10тP,sto-79814898-125,СТО 79814898.125-2009,тройники,Тройники,ТС,Тройник П 530х8-402х8 12Х18Н10Т СТО 79814898.125-2009,500,400,530,8,402,,,,,,12Х18Н10Т,1,pdf/тройники/СТО_79814898_125_2009.pdf,,,,,,2,,12Х18Н10Т,,,530х8-402х8,True,sto-79814898-125-2-500-530-8--402-1,2,530х8-402х8,Тройник равнопроходный по СТО 79814898.125-2009. Тип: ТС. DN 500. Размеры 530х8 мм. DN отвода 400. Исполнение 2. Марка стали 12Х18Н10Т. Условное обозначение: 530х8-402х8.,dn=500; dn_branch=400; outer_diameter=530; wall_thickness=8; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; outer_d_branch=402; gost_designation=530х8-402х8; supervised=Да,402,,,,simple
sto-79814898-125-2-500-530-8--402-1-13хфа,sto-79814898-125,СТО 79814898.125-2009,тройники,Тройники,ТС,Тройник 530х8-402х8 13ХФА СТО 79814898.125-2009,500,400,530,8,402,,,,,,13ХФА,1,pdf/тройники/СТО_79814898_125_2009.pdf,,,,,,2,,13ХФА,,,530х8-402х8,False,sto-79814898-125-2-500-530-8--402-1,2,530х8-402х8,Тройник равнопроходный по СТО 79814898.125-2009. Тип: ТС. DN 500. Размеры 530х8 мм. DN отвода 400. Исполнение 2. Марка стали 13ХФА. Условное обозначение: 530х8-402х8.,dn=500; dn_branch=400; outer_diameter=530; wall_thickness=8; material=13ХФА; execution=2; material_grade=13ХФА; outer_d_branch=402; gost_designation=530х8-402х8,402,,,,simple
sto-79814898-125-2-500-530-8--402-1-17г1с,sto-79814898-125,СТО 79814898.125-2009,тройники,Тройники,ТС,Тройник 530х8-402х8 17Г1С СТО 79814898.125-2009,500,400,530,8,402,,,,,,17Г1С,1,pdf/тройники/СТО_79814898_125_2009.pdf,,,,,,2,,17Г1С,,,530х8-402х8,False,sto-79814898-125-2-500-530-8--402-1,2,530х8-402х8,Тройник равнопроходный по СТО 79814898.125-2009. Тип: ТС. DN 500. Размеры 530х8 мм. DN отвода 400. Исполнение 2. Марка стали 17Г1С. Условное обозначение: 530х8-402х8.,dn=500; dn_branch=400; outer_diameter=530; wall_thickness=8; material=17Г1С; execution=2; material_grade=17Г1С; outer_d_branch=402; gost_designation=530х8-402х8,402,,,,simple
sto-79814898-125-2-500-530-8--402-1-17г1сP,sto-79814898-125,СТО 79814898.125-2009,тройники,Тройники,ТС,Тройник П 530х8-402х8 17Г1С СТО 79814898.125-2009,500,400,530,8,402,,,,,,17Г1С,1,pdf/тройники/СТО_79814898_125_2009.pdf,,,,,,2,,17Г1С,,,530х8-402х8,True,sto-79814898-125-2-500-530-8--402-1,2,530х8-402х8,Тройник равнопроходный по СТО 79814898.125-2009. Тип: ТС. DN 500. Размеры 530х8 мм. DN отвода 400. Исполнение 2. Марка стали 17Г1С. Условное обозначение: 530х8-402х8.,dn=500; dn_branch=400; outer_diameter=530; wall_thickness=8; material=17Г1С; execution=2; material_grade=17Г1С; outer_d_branch=402; gost_designation=530х8-402х8; supervised=Да,402,,,,simple
sto-79814898-125-2-500-530-8--402-1-17г1с-у,sto-79814898-125,СТО 79814898.125-2009,тройники,Тройники,ТС,Тройник 530х8-402х8 17Г1С-У СТО 79814898.125-2009,500,400,530,8,402,,,,,,17Г1С-У,1,pdf/тройники/СТО_79814898_125_2009.pdf,,,,,,2,,17Г1С-У,,,530х8-402х8,False,sto-79814898-125-2-500-530-8--402-1,2,530х8-402х8,Тройник равнопроходный по СТО 79814898.125-2009. Тип: ТС. DN 500. Размеры 530х8 мм. DN отвода 400. Исполнение 2. Марка стали 17Г1С-У. Условное обозначение: 530х8-402х8.,dn=500; dn_branch=400; outer_diameter=530; wall_thickness=8; material=17Г1С-У; execution=2; material_grade=17Г1С-У; outer_d_branch=402; gost_designation=530х8-402х8,402,,,,simple
sto-79814898-125-2-500-530-8--402-1-17гс,sto-79814898-125,СТО 79814898.125-2009,тройники,Тройники,ТС,Тройник 530х8-402х8 17ГС СТО 79814898.125-2009,500,400,530,8,402,,,,,,17ГС,1,pdf/тройники/СТО_79814898_125_2009.pdf,,,,,,2,,17ГС,,,530х8-402х8,False,sto-79814898-125-2-500-530-8--402-1,2,530х8-402х8,Тройник равнопроходный по СТО 79814898.125-2009. Тип: ТС. DN 500. Размеры 530х8 мм. DN отвода 400. Исполнение 2. Марка стали 17ГС. Условное обозначение: 530х8-402х8.,dn=500; dn_branch=400; outer_diameter=530; wall_thickness=8; material=17ГС; execution=2; material_grade=17ГС; outer_d_branch=402; gost_designation=530х8-402х8,402,,,,simple
sto-79814898-125-2-500-530-8--402-1-20,sto-79814898-125,СТО 79814898.125-2009,тройники,Тройники,ТС,Тройник 530х8-402х8 Ст20 СТО 79814898.125-2009,500,400,530,8,402,,,,,,20,1,pdf/тройники/СТО_79814898_125_2009.pdf,,,,,,2,,20,,,530х8-402х8,False,sto-79814898-125-2-500-530-8--402-1,2,530х8-402х8,Тройник равнопроходный по СТО 79814898.125-2009. Тип: ТС. DN 500. Размеры 530х8 мм. DN отвода 400. Исполнение 2. Марка стали 20. Условное обозначение: 530х8-402х8.,dn=500; dn_branch=400; outer_diameter=530; wall_thickness=8; material=20; execution=2; material_grade=20; outer_d_branch=402; gost_designation=530х8-402х8,402,,,,simple
sto-79814898-125-2-600-630-8--114-1-08х18н10т,sto-79814898-125,СТО 79814898.125-2009,тройники,Тройники,ТС,Тройник 630х8-114х8 08Х18Н10Т СТО 79814898.125-2009,600,100,630,8,114,,,,,,08Х18Н10Т,1,pdf/тройники/СТО_79814898_125_2009.pdf,,,,,,2,,08Х18Н10Т,,,630х8-114х8,False,sto-79814898-125-2-600-630-8--114-1,2,630х8-114х8,Тройник равнопроходный по СТО 79814898.125-2009. Тип: ТС. DN 600. Размеры 630х8 мм. DN отвода 100. Исполнение 2. Марка стали 08Х18Н10Т. Условное обозначение: 630х8-114х8.,dn=600; dn_branch=100; outer_diameter=630; wall_thickness=8; material=08Х18Н10Т; execution=2; material_grade=08Х18Н10Т; outer_d_branch=114; gost_designation=630х8-114х8,114,,,,simple
sto-79814898-125-2-600-630-8--114-1-09г2с,sto-79814898-125,СТО 79814898.125-2009,тройники,Тройники,ТС,Тройник 630х8-114х8 09Г2С СТО 79814898.125-2009,600,100,630,8,114,,,,,,09Г2С,1,pdf/тройники/СТО_79814898_125_2009.pdf,,,,,,2,,09Г2С,,,630х8-114х8,False,sto-79814898-125-2-600-630-8--114-1,2,630х8-114х8,Тройник равнопроходный по СТО 79814898.125-2009. Тип: ТС. DN 600. Размеры 630х8 мм. DN отвода 100. Исполнение 2. Марка стали 09Г2С. Условное обозначение: 630х8-114х8.,dn=600; dn_branch=100; outer_diameter=630; wall_thickness=8; material=09Г2С; execution=2; material_grade=09Г2С; outer_d_branch=114; gost_designation=630х8-114х8,114,,,,simple
sto-79814898-125-2-600-630-8--114-1-09г2сP,sto-79814898-125,СТО 79814898.125-2009,тройники,Тройники,ТС,Тройник П 630х8-114х8 09Г2С СТО 79814898.125-2009,600,100,630,8,114,,,,,,09Г2С,1,pdf/тройники/СТО_79814898_125_2009.pdf,,,,,,2,,09Г2С,,,630х8-114х8,True,sto-79814898-125-2-600-630-8--114-1,2,630х8-114х8,Тройник равнопроходный по СТО 79814898.125-2009. Тип: ТС. DN 600. Размеры 630х8 мм. DN отвода 100. Исполнение 2. Марка стали 09Г2С. Условное обозначение: 630х8-114х8.,dn=600; dn_branch=100; outer_diameter=630; wall_thickness=8; material=09Г2С; execution=2; material_grade=09Г2С; outer_d_branch=114; gost_designation=630х8-114х8; supervised=Да,114,,,,simple
sto-79814898-125-2-600-630-8--114-1-10,sto-79814898-125,СТО 79814898.125-2009,тройники,Тройники,ТС,Тройник 630х8-114х8 Ст10 СТО 79814898.125-2009,600,100,630,8,114,,,,,,10,1,pdf/тройники/СТО_79814898_125_2009.pdf,,,,,,2,,10,,,630х8-114х8,False,sto-79814898-125-2-600-630-8--114-1,2,630х8-114х8,Тройник равнопроходный по СТО 79814898.125-2009. Тип: ТС. DN 600. Размеры 630х8 мм. DN отвода 100. Исполнение 2. Марка стали 10. Условное обозначение: 630х8-114х8.,dn=600; dn_branch=100; outer_diameter=630; wall_thickness=8; material=10; execution=2; material_grade=10; outer_d_branch=114; gost_designation=630х8-114х8,114,,,,simple
sto-79814898-125-2-600-630-8--114-1-10г2,sto-79814898-125,СТО 79814898.125-2009,тройники,Тройники,ТС,Тройник 630х8-114х8 10Г2 СТО 79814898.125-2009,600,100,630,8,114,,,,,,10Г2,1,pdf/тройники/СТО_79814898_125_2009.pdf,,,,,,2,,10Г2,,,630х8-114х8,False,sto-79814898-125-2-600-630-8--114-1,2,630х8-114х8,Тройник равнопроходный по СТО 79814898.125-2009. Тип: ТС. DN 600. Размеры 630х8 мм. DN отвода 100. Исполнение 2. Марка стали 10Г2. Условное обозначение: 630х8-114х8.,dn=600; dn_branch=100; outer_diameter=630; wall_thickness=8; material=10Г2; execution=2; material_grade=10Г2; outer_d_branch=114; gost_designation=630х8-114х8,114,,,,simple
