sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,outer_d_branch,wall_branch,pn,angle,radius,mass_kg,material,standard_page,pdf_path,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,execution,coating,material_grade,washer_type,nominal_d_mm,gost_designation,supervised,base_sku,dim_execution,dim_wall_branch,dim_gost_designation,description,attributes,dim_outer_d_branch,dim_dy,dim_dy1,dim_pn,dim_equal_pass
ост-34-10-764-97-2-1000-1020-18--1020-1-09г2с,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 1020х18 09Г2С ОСТ 34-10-764-1997,1000,1000,1020,18,1020,18,2.2,,,328,09Г2С,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,09Г2С,,,1020х18,False,ост-34-10-764-97-2-1000-1020-18--1020-1,2,18,1020х18,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 1000. Размеры 1020х18 мм. PN 2.2 МПа. Исполнение 2. Марка стали 09Г2С. Масса 328 кг. Условное обозначение: 1020х18.,dn=1000; dn_branch=1000; outer_diameter=1020; wall_thickness=18; pn=2.2; mass_kg=328; material=09Г2С; execution=2; material_grade=09Г2С; dy=1000; dy1=1000; pn=2.2; equal_pass=да; outer_d_branch=1020; wall_branch=18; gost_designation=1020х18,1020,1000,1000,2.2,да
ост-34-10-764-97-2-1000-1020-18--1020-1-09г2сP,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник П 1020х18 09Г2С ОСТ 34-10-764-1997,1000,1000,1020,18,1020,18,2.2,,,328,09Г2С,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,09Г2С,,,1020х18,True,ост-34-10-764-97-2-1000-1020-18--1020-1,2,18,1020х18,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 1000. Размеры 1020х18 мм. PN 2.2 МПа. Исполнение 2. Марка стали 09Г2С. Масса 328 кг. Условное обозначение: 1020х18.,dn=1000; dn_branch=1000; outer_diameter=1020; wall_thickness=18; pn=2.2; mass_kg=328; material=09Г2С; execution=2; material_grade=09Г2С; dy=1000; dy1=1000; pn=2.2; equal_pass=да; outer_d_branch=1020; wall_branch=18; gost_designation=1020х18; supervised=Да,1020,1000,1000,2.2,да
ост-34-10-764-97-2-1000-1020-18--1020-1-12х18н10т,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 1020х18 12Х18Н10Т ОСТ 34-10-764-1997,1000,1000,1020,18,1020,18,2.2,,,328,12Х18Н10Т,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,12Х18Н10Т,,,1020х18,False,ост-34-10-764-97-2-1000-1020-18--1020-1,2,18,1020х18,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 1000. Размеры 1020х18 мм. PN 2.2 МПа. Исполнение 2. Марка стали 12Х18Н10Т. Масса 328 кг. Условное обозначение: 1020х18.,dn=1000; dn_branch=1000; outer_diameter=1020; wall_thickness=18; pn=2.2; mass_kg=328; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; dy=1000; dy1=1000; pn=2.2; equal_pass=да; outer_d_branch=1020; wall_branch=18; gost_designation=1020х18,1020,1000,1000,2.2,да
ост-34-10-764-97-2-1000-1020-18--1020-1-12х18н10тP,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник П 1020х18 12Х18Н10Т ОСТ 34-10-764-1997,1000,1000,1020,18,1020,18,2.2,,,328,12Х18Н10Т,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,12Х18Н10Т,,,1020х18,True,ост-34-10-764-97-2-1000-1020-18--1020-1,2,18,1020х18,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 1000. Размеры 1020х18 мм. PN 2.2 МПа. Исполнение 2. Марка стали 12Х18Н10Т. Масса 328 кг. Условное обозначение: 1020х18.,dn=1000; dn_branch=1000; outer_diameter=1020; wall_thickness=18; pn=2.2; mass_kg=328; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; dy=1000; dy1=1000; pn=2.2; equal_pass=да; outer_d_branch=1020; wall_branch=18; gost_designation=1020х18; supervised=Да,1020,1000,1000,2.2,да
ост-34-10-764-97-2-1000-1020-18--1020-1-20,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 1020х18 Ст20 ОСТ 34-10-764-1997,1000,1000,1020,18,1020,18,2.2,,,328,20,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,20,,,1020х18,False,ост-34-10-764-97-2-1000-1020-18--1020-1,2,18,1020х18,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 1000. Размеры 1020х18 мм. PN 2.2 МПа. Исполнение 2. Марка стали 20. Масса 328 кг. Условное обозначение: 1020х18.,dn=1000; dn_branch=1000; outer_diameter=1020; wall_thickness=18; pn=2.2; mass_kg=328; material=20; execution=2; material_grade=20; dy=1000; dy1=1000; pn=2.2; equal_pass=да; outer_d_branch=1020; wall_branch=18; gost_designation=1020х18,1020,1000,1000,2.2,да
ост-34-10-764-97-2-1000-1020-18--1020-1-13хфа,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 1020х18 13ХФА ОСТ 34-10-764-1997,1000,1000,1020,18,1020,18,2.2,,,328,13ХФА,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,13ХФА,,,1020х18,False,ост-34-10-764-97-2-1000-1020-18--1020-1,2,18,1020х18,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 1000. Размеры 1020х18 мм. PN 2.2 МПа. Исполнение 2. Марка стали 13ХФА. Масса 328 кг. Условное обозначение: 1020х18.,dn=1000; dn_branch=1000; outer_diameter=1020; wall_thickness=18; pn=2.2; mass_kg=328; material=13ХФА; execution=2; material_grade=13ХФА; dy=1000; dy1=1000; pn=2.2; equal_pass=да; outer_d_branch=1020; wall_branch=18; gost_designation=1020х18,1020,1000,1000,2.2,да
ост-34-10-764-97-2-1000-1020-18--1020-1-17г1с,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 1020х18 17Г1С ОСТ 34-10-764-1997,1000,1000,1020,18,1020,18,2.2,,,328,17Г1С,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,17Г1С,,,1020х18,False,ост-34-10-764-97-2-1000-1020-18--1020-1,2,18,1020х18,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 1000. Размеры 1020х18 мм. PN 2.2 МПа. Исполнение 2. Марка стали 17Г1С. Масса 328 кг. Условное обозначение: 1020х18.,dn=1000; dn_branch=1000; outer_diameter=1020; wall_thickness=18; pn=2.2; mass_kg=328; material=17Г1С; execution=2; material_grade=17Г1С; dy=1000; dy1=1000; pn=2.2; equal_pass=да; outer_d_branch=1020; wall_branch=18; gost_designation=1020х18,1020,1000,1000,2.2,да
ост-34-10-764-97-2-1000-1020-18--1020-1-17г1сP,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник П 1020х18 17Г1С ОСТ 34-10-764-1997,1000,1000,1020,18,1020,18,2.2,,,328,17Г1С,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,17Г1С,,,1020х18,True,ост-34-10-764-97-2-1000-1020-18--1020-1,2,18,1020х18,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 1000. Размеры 1020х18 мм. PN 2.2 МПа. Исполнение 2. Марка стали 17Г1С. Масса 328 кг. Условное обозначение: 1020х18.,dn=1000; dn_branch=1000; outer_diameter=1020; wall_thickness=18; pn=2.2; mass_kg=328; material=17Г1С; execution=2; material_grade=17Г1С; dy=1000; dy1=1000; pn=2.2; equal_pass=да; outer_d_branch=1020; wall_branch=18; gost_designation=1020х18; supervised=Да,1020,1000,1000,2.2,да
ост-34-10-764-97-2-1000-1020-22--1020-1-09г2с,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 1020х22 09Г2С ОСТ 34-10-764-1997,1000,1000,1020,22,1020,22,2.2,,,499.4,09Г2С,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,09Г2С,,,1020х22,False,ост-34-10-764-97-2-1000-1020-22--1020-1,2,22,1020х22,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 1000. Размеры 1020х22 мм. PN 2.2 МПа. Исполнение 2. Марка стали 09Г2С. Масса 499.4 кг. Условное обозначение: 1020х22.,dn=1000; dn_branch=1000; outer_diameter=1020; wall_thickness=22; pn=2.2; mass_kg=499.4; material=09Г2С; execution=2; material_grade=09Г2С; dy=1000; dy1=1000; pn=2.2; equal_pass=да; outer_d_branch=1020; wall_branch=22; gost_designation=1020х22,1020,1000,1000,2.2,да
ост-34-10-764-97-2-1000-1020-22--1020-1-09г2сP,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник П 1020х22 09Г2С ОСТ 34-10-764-1997,1000,1000,1020,22,1020,22,2.2,,,499.4,09Г2С,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,09Г2С,,,1020х22,True,ост-34-10-764-97-2-1000-1020-22--1020-1,2,22,1020х22,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 1000. Размеры 1020х22 мм. PN 2.2 МПа. Исполнение 2. Марка стали 09Г2С. Масса 499.4 кг. Условное обозначение: 1020х22.,dn=1000; dn_branch=1000; outer_diameter=1020; wall_thickness=22; pn=2.2; mass_kg=499.4; material=09Г2С; execution=2; material_grade=09Г2С; dy=1000; dy1=1000; pn=2.2; equal_pass=да; outer_d_branch=1020; wall_branch=22; gost_designation=1020х22; supervised=Да,1020,1000,1000,2.2,да
ост-34-10-764-97-2-1000-1020-22--1020-1-12х18н10т,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 1020х22 12Х18Н10Т ОСТ 34-10-764-1997,1000,1000,1020,22,1020,22,2.2,,,499.4,12Х18Н10Т,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,12Х18Н10Т,,,1020х22,False,ост-34-10-764-97-2-1000-1020-22--1020-1,2,22,1020х22,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 1000. Размеры 1020х22 мм. PN 2.2 МПа. Исполнение 2. Марка стали 12Х18Н10Т. Масса 499.4 кг. Условное обозначение: 1020х22.,dn=1000; dn_branch=1000; outer_diameter=1020; wall_thickness=22; pn=2.2; mass_kg=499.4; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; dy=1000; dy1=1000; pn=2.2; equal_pass=да; outer_d_branch=1020; wall_branch=22; gost_designation=1020х22,1020,1000,1000,2.2,да
ост-34-10-764-97-2-1000-1020-22--1020-1-12х18н10тP,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник П 1020х22 12Х18Н10Т ОСТ 34-10-764-1997,1000,1000,1020,22,1020,22,2.2,,,499.4,12Х18Н10Т,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,12Х18Н10Т,,,1020х22,True,ост-34-10-764-97-2-1000-1020-22--1020-1,2,22,1020х22,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 1000. Размеры 1020х22 мм. PN 2.2 МПа. Исполнение 2. Марка стали 12Х18Н10Т. Масса 499.4 кг. Условное обозначение: 1020х22.,dn=1000; dn_branch=1000; outer_diameter=1020; wall_thickness=22; pn=2.2; mass_kg=499.4; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; dy=1000; dy1=1000; pn=2.2; equal_pass=да; outer_d_branch=1020; wall_branch=22; gost_designation=1020х22; supervised=Да,1020,1000,1000,2.2,да
ост-34-10-764-97-2-1000-1020-22--1020-1-20,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 1020х22 Ст20 ОСТ 34-10-764-1997,1000,1000,1020,22,1020,22,2.2,,,499.4,20,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,20,,,1020х22,False,ост-34-10-764-97-2-1000-1020-22--1020-1,2,22,1020х22,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 1000. Размеры 1020х22 мм. PN 2.2 МПа. Исполнение 2. Марка стали 20. Масса 499.4 кг. Условное обозначение: 1020х22.,dn=1000; dn_branch=1000; outer_diameter=1020; wall_thickness=22; pn=2.2; mass_kg=499.4; material=20; execution=2; material_grade=20; dy=1000; dy1=1000; pn=2.2; equal_pass=да; outer_d_branch=1020; wall_branch=22; gost_designation=1020х22,1020,1000,1000,2.2,да
ост-34-10-764-97-2-1000-1020-22--1020-1-13хфа,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 1020х22 13ХФА ОСТ 34-10-764-1997,1000,1000,1020,22,1020,22,2.2,,,499.4,13ХФА,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,13ХФА,,,1020х22,False,ост-34-10-764-97-2-1000-1020-22--1020-1,2,22,1020х22,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 1000. Размеры 1020х22 мм. PN 2.2 МПа. Исполнение 2. Марка стали 13ХФА. Масса 499.4 кг. Условное обозначение: 1020х22.,dn=1000; dn_branch=1000; outer_diameter=1020; wall_thickness=22; pn=2.2; mass_kg=499.4; material=13ХФА; execution=2; material_grade=13ХФА; dy=1000; dy1=1000; pn=2.2; equal_pass=да; outer_d_branch=1020; wall_branch=22; gost_designation=1020х22,1020,1000,1000,2.2,да
ост-34-10-764-97-2-1000-1020-22--1020-1-17г1с,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 1020х22 17Г1С ОСТ 34-10-764-1997,1000,1000,1020,22,1020,22,2.2,,,499.4,17Г1С,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,17Г1С,,,1020х22,False,ост-34-10-764-97-2-1000-1020-22--1020-1,2,22,1020х22,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 1000. Размеры 1020х22 мм. PN 2.2 МПа. Исполнение 2. Марка стали 17Г1С. Масса 499.4 кг. Условное обозначение: 1020х22.,dn=1000; dn_branch=1000; outer_diameter=1020; wall_thickness=22; pn=2.2; mass_kg=499.4; material=17Г1С; execution=2; material_grade=17Г1С; dy=1000; dy1=1000; pn=2.2; equal_pass=да; outer_d_branch=1020; wall_branch=22; gost_designation=1020х22,1020,1000,1000,2.2,да
ост-34-10-764-97-2-1000-1020-22--1020-1-17г1сP,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник П 1020х22 17Г1С ОСТ 34-10-764-1997,1000,1000,1020,22,1020,22,2.2,,,499.4,17Г1С,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,17Г1С,,,1020х22,True,ост-34-10-764-97-2-1000-1020-22--1020-1,2,22,1020х22,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 1000. Размеры 1020х22 мм. PN 2.2 МПа. Исполнение 2. Марка стали 17Г1С. Масса 499.4 кг. Условное обозначение: 1020х22.,dn=1000; dn_branch=1000; outer_diameter=1020; wall_thickness=22; pn=2.2; mass_kg=499.4; material=17Г1С; execution=2; material_grade=17Г1С; dy=1000; dy1=1000; pn=2.2; equal_pass=да; outer_d_branch=1020; wall_branch=22; gost_designation=1020х22; supervised=Да,1020,1000,1000,2.2,да
ост-34-10-764-97-2-1000-1020-25--1020-1-09г2с,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 1020х25 09Г2С ОСТ 34-10-764-1997,1000,1000,1020,25,1020,25,2.2,,,735.8,09Г2С,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,09Г2С,,,1020х25,False,ост-34-10-764-97-2-1000-1020-25--1020-1,2,25,1020х25,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 1000. Размеры 1020х25 мм. PN 2.2 МПа. Исполнение 2. Марка стали 09Г2С. Масса 735.8 кг. Условное обозначение: 1020х25.,dn=1000; dn_branch=1000; outer_diameter=1020; wall_thickness=25; pn=2.2; mass_kg=735.8; material=09Г2С; execution=2; material_grade=09Г2С; dy=1000; dy1=1000; pn=2.2; equal_pass=да; outer_d_branch=1020; wall_branch=25; gost_designation=1020х25,1020,1000,1000,2.2,да
ост-34-10-764-97-2-1000-1020-25--1020-1-09г2сP,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник П 1020х25 09Г2С ОСТ 34-10-764-1997,1000,1000,1020,25,1020,25,2.2,,,735.8,09Г2С,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,09Г2С,,,1020х25,True,ост-34-10-764-97-2-1000-1020-25--1020-1,2,25,1020х25,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 1000. Размеры 1020х25 мм. PN 2.2 МПа. Исполнение 2. Марка стали 09Г2С. Масса 735.8 кг. Условное обозначение: 1020х25.,dn=1000; dn_branch=1000; outer_diameter=1020; wall_thickness=25; pn=2.2; mass_kg=735.8; material=09Г2С; execution=2; material_grade=09Г2С; dy=1000; dy1=1000; pn=2.2; equal_pass=да; outer_d_branch=1020; wall_branch=25; gost_designation=1020х25; supervised=Да,1020,1000,1000,2.2,да
ост-34-10-764-97-2-1000-1020-25--1020-1-12х18н10т,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 1020х25 12Х18Н10Т ОСТ 34-10-764-1997,1000,1000,1020,25,1020,25,2.2,,,735.8,12Х18Н10Т,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,12Х18Н10Т,,,1020х25,False,ост-34-10-764-97-2-1000-1020-25--1020-1,2,25,1020х25,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 1000. Размеры 1020х25 мм. PN 2.2 МПа. Исполнение 2. Марка стали 12Х18Н10Т. Масса 735.8 кг. Условное обозначение: 1020х25.,dn=1000; dn_branch=1000; outer_diameter=1020; wall_thickness=25; pn=2.2; mass_kg=735.8; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; dy=1000; dy1=1000; pn=2.2; equal_pass=да; outer_d_branch=1020; wall_branch=25; gost_designation=1020х25,1020,1000,1000,2.2,да
ост-34-10-764-97-2-1000-1020-25--1020-1-12х18н10тP,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник П 1020х25 12Х18Н10Т ОСТ 34-10-764-1997,1000,1000,1020,25,1020,25,2.2,,,735.8,12Х18Н10Т,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,12Х18Н10Т,,,1020х25,True,ост-34-10-764-97-2-1000-1020-25--1020-1,2,25,1020х25,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 1000. Размеры 1020х25 мм. PN 2.2 МПа. Исполнение 2. Марка стали 12Х18Н10Т. Масса 735.8 кг. Условное обозначение: 1020х25.,dn=1000; dn_branch=1000; outer_diameter=1020; wall_thickness=25; pn=2.2; mass_kg=735.8; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; dy=1000; dy1=1000; pn=2.2; equal_pass=да; outer_d_branch=1020; wall_branch=25; gost_designation=1020х25; supervised=Да,1020,1000,1000,2.2,да
