sku,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,outer_d_branch,wall_branch,angle,radius,pn,mass_kg,material,material_grade,execution,gost_designation,normative_key,pdf_path,standard_page,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,coating,washer_type,nominal_d_mm,supervised,base_sku,dim_execution,dim_bend_type,dim_radius_ratio,dim_connection,dim_construction,dim_radius_mm,dim_f_mm,dim_h_mm,dim_c_mm,dim_b_mm,dim_gost_designation,description,attributes,dim_w_mm,dim_straight_length,dim_angle_length,dim_bend_length_l,dim_temperature_c,dim_pressure_standard,dim_length_l,dim_sector_h,dim_semi_sector_h_22_30,dim_pn_non_aggressive,dim_pn_aggressive,dim_arc_length,dim_developed_length,dim_developed_b,dim_wall_s1,dim_wall_sk,dim_pressure_group,dim_mass_method,dim_optional_execution,dim_data_source,dim_inner_diameter,dim_straight_length_1,dim_height_h,dim_figure,dim_pipe_od,dim_pipe_wall,dim_dao,dim_wall_s2,dim_outer_d_branch,dim_length,dim_with_support,dim_support_d,dim_wall_branch,dim_dy,dim_dy1,dim_pn,dim_equal_pass,dim_temperature,dim_height_mm,dim_cap_kind,dim_dimension_a,dim_flange_height_mm,dim_h1_mm,dim_surface_area_m2,dim_volume_dm3,dim_d_inner,dim_flange_thickness,dim_pn_mpa,dim_page,dim_bolt_circle_d,dim_stud_count,dim_outer_diameter,dim_h4,dim_bolt_d,dim_flange_type,dim_seal_face,dim_series,dim_mass_kg,dim_thread_size,dim_length_mm,dim_strength_class,dim_nominal_d_mm,dim_washer_type,dim_accuracy_class,equal_pass,woo_type,parent_sku,attr_steel,attr_supervised,regular_price,stock_status,manage_stock
гост-12821-1980-15-pn10-фв,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN15 PN10 ГОСТ 12821-1980,15,,95,,,,,,10,0.58,,,1,1-15-10,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-15-pn10-фв,1,,,,,,,,,,1-15-10,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-15-10. DN 15. PN 10 кгс/см² (1 МПа). Исполнение 1.,dn=15; outer_diameter=95; pn=10; mass_kg=0.58; execution=1; d_inner=12; flange_thickness=10; pn_mpa=1; bolt_circle_d=65; stud_count=4; bolt_d=14; h4=33; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,12,10,1,,65,4,95,33,14,ФВ,1,,0.58,,,,,,,,variable,,08Х18Н10Т|09Г2С|10|12Х18Н10Т|13ХФА|17Г1С|20,Нет,,onbackorder,no
гост-12821-1980-150-pn63-фв-20,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN150 PN63 Ст20 ГОСТ 12821-1980,150,,340,,,,,,63,24.6,20,20,1,1-150-63,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-150-pn63-фв,1,,,,,,,,,,1-150-63,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-150-63. DN 150. PN 63 кгс/см² (6.3 МПа). Исполнение 1. Материал: 20.,dn=150; outer_diameter=340; pn=63; mass_kg=24.6; execution=1; d_inner=142; flange_thickness=35; pn_mpa=6.3; bolt_circle_d=280; stud_count=8; bolt_d=33; h4=105; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,142,35,6.3,,280,8,340,105,33,ФВ,1,,24.6,,,,,,,,variation,гост-12821-1980-150-pn63-фв,20,Нет,,onbackorder,no
гост-12821-1980-200-pn63-фв,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN200 PN63 ГОСТ 12821-1980,200,,405,,,,,,63,36.6,,,1,1-200-63,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-200-pn63-фв,1,,,,,,,,,,1-200-63,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-200-63. DN 200. PN 63 кгс/см² (6.3 МПа). Исполнение 1.,dn=200; outer_diameter=405; pn=63; mass_kg=36.6; execution=1; d_inner=198; flange_thickness=41; pn_mpa=6.3; bolt_circle_d=345; stud_count=12; bolt_d=33; h4=110; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,198,41,6.3,,345,12,405,110,33,ФВ,1,,36.6,,,,,,,,variable,,08Х18Н10Т|09Г2С|10|12Х18Н10Т|13ХФА|17Г1С|20,Нет,,onbackorder,no
гост-12821-1980-200-pn63-фв-08х18н10т,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN200 PN63 Ст08Х18Н10Т ГОСТ 12821-1980,200,,405,,,,,,63,36.6,08Х18Н10Т,08Х18Н10Т,1,1-200-63,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-200-pn63-фв,1,,,,,,,,,,1-200-63,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-200-63. DN 200. PN 63 кгс/см² (6.3 МПа). Исполнение 1. Материал: 08Х18Н10Т.,dn=200; outer_diameter=405; pn=63; mass_kg=36.6; execution=1; d_inner=198; flange_thickness=41; pn_mpa=6.3; bolt_circle_d=345; stud_count=12; bolt_d=33; h4=110; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,198,41,6.3,,345,12,405,110,33,ФВ,1,,36.6,,,,,,,,variation,гост-12821-1980-200-pn63-фв,08Х18Н10Т,Нет,,onbackorder,no
гост-12821-1980-200-pn63-фв-09г2с,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN200 PN63 Ст09Г2С ГОСТ 12821-1980,200,,405,,,,,,63,36.6,09Г2С,09Г2С,1,1-200-63,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-200-pn63-фв,1,,,,,,,,,,1-200-63,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-200-63. DN 200. PN 63 кгс/см² (6.3 МПа). Исполнение 1. Материал: 09Г2С.,dn=200; outer_diameter=405; pn=63; mass_kg=36.6; execution=1; d_inner=198; flange_thickness=41; pn_mpa=6.3; bolt_circle_d=345; stud_count=12; bolt_d=33; h4=110; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,198,41,6.3,,345,12,405,110,33,ФВ,1,,36.6,,,,,,,,variation,гост-12821-1980-200-pn63-фв,09Г2С,Нет,,onbackorder,no
гост-12821-1980-200-pn63-фв-10,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN200 PN63 Ст10 ГОСТ 12821-1980,200,,405,,,,,,63,36.6,10,10,1,1-200-63,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-200-pn63-фв,1,,,,,,,,,,1-200-63,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-200-63. DN 200. PN 63 кгс/см² (6.3 МПа). Исполнение 1. Материал: 10.,dn=200; outer_diameter=405; pn=63; mass_kg=36.6; execution=1; d_inner=198; flange_thickness=41; pn_mpa=6.3; bolt_circle_d=345; stud_count=12; bolt_d=33; h4=110; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,198,41,6.3,,345,12,405,110,33,ФВ,1,,36.6,,,,,,,,variation,гост-12821-1980-200-pn63-фв,10,Нет,,onbackorder,no
гост-12821-1980-200-pn63-фв-12х18н10т,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN200 PN63 Ст12Х18Н10Т ГОСТ 12821-1980,200,,405,,,,,,63,36.6,12Х18Н10Т,12Х18Н10Т,1,1-200-63,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-200-pn63-фв,1,,,,,,,,,,1-200-63,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-200-63. DN 200. PN 63 кгс/см² (6.3 МПа). Исполнение 1. Материал: 12Х18Н10Т.,dn=200; outer_diameter=405; pn=63; mass_kg=36.6; execution=1; d_inner=198; flange_thickness=41; pn_mpa=6.3; bolt_circle_d=345; stud_count=12; bolt_d=33; h4=110; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,198,41,6.3,,345,12,405,110,33,ФВ,1,,36.6,,,,,,,,variation,гост-12821-1980-200-pn63-фв,12Х18Н10Т,Нет,,onbackorder,no
гост-12821-1980-200-pn63-фв-13хфа,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN200 PN63 Ст13ХФА ГОСТ 12821-1980,200,,405,,,,,,63,36.6,13ХФА,13ХФА,1,1-200-63,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-200-pn63-фв,1,,,,,,,,,,1-200-63,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-200-63. DN 200. PN 63 кгс/см² (6.3 МПа). Исполнение 1. Материал: 13ХФА.,dn=200; outer_diameter=405; pn=63; mass_kg=36.6; execution=1; d_inner=198; flange_thickness=41; pn_mpa=6.3; bolt_circle_d=345; stud_count=12; bolt_d=33; h4=110; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,198,41,6.3,,345,12,405,110,33,ФВ,1,,36.6,,,,,,,,variation,гост-12821-1980-200-pn63-фв,13ХФА,Нет,,onbackorder,no
гост-12821-1980-200-pn63-фв-17г1с,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN200 PN63 Ст17Г1С ГОСТ 12821-1980,200,,405,,,,,,63,36.6,17Г1С,17Г1С,1,1-200-63,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-200-pn63-фв,1,,,,,,,,,,1-200-63,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-200-63. DN 200. PN 63 кгс/см² (6.3 МПа). Исполнение 1. Материал: 17Г1С.,dn=200; outer_diameter=405; pn=63; mass_kg=36.6; execution=1; d_inner=198; flange_thickness=41; pn_mpa=6.3; bolt_circle_d=345; stud_count=12; bolt_d=33; h4=110; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,198,41,6.3,,345,12,405,110,33,ФВ,1,,36.6,,,,,,,,variation,гост-12821-1980-200-pn63-фв,17Г1С,Нет,,onbackorder,no
гост-12821-1980-200-pn63-фв-20,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN200 PN63 Ст20 ГОСТ 12821-1980,200,,405,,,,,,63,36.6,20,20,1,1-200-63,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-200-pn63-фв,1,,,,,,,,,,1-200-63,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-200-63. DN 200. PN 63 кгс/см² (6.3 МПа). Исполнение 1. Материал: 20.,dn=200; outer_diameter=405; pn=63; mass_kg=36.6; execution=1; d_inner=198; flange_thickness=41; pn_mpa=6.3; bolt_circle_d=345; stud_count=12; bolt_d=33; h4=110; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,198,41,6.3,,345,12,405,110,33,ФВ,1,,36.6,,,,,,,,variation,гост-12821-1980-200-pn63-фв,20,Нет,,onbackorder,no
гост-12821-1980-250-pn63-фв,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN250 PN63 ГОСТ 12821-1980,250,,470,,,,,,63,50.89,,,1,1-250-63,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-250-pn63-фв,1,,,,,,,,,,1-250-63,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-250-63. DN 250. PN 63 кгс/см² (6.3 МПа). Исполнение 1.,dn=250; outer_diameter=470; pn=63; mass_kg=50.89; execution=1; d_inner=246; flange_thickness=45; pn_mpa=6.3; bolt_circle_d=400; stud_count=12; bolt_d=39; h4=115; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,246,45,6.3,,400,12,470,115,39,ФВ,1,,50.89,,,,,,,,variable,,08Х18Н10Т|09Г2С|10|12Х18Н10Т|13ХФА|17Г1С|20,Нет,,onbackorder,no
гост-12821-1980-250-pn63-фв-08х18н10т,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN250 PN63 Ст08Х18Н10Т ГОСТ 12821-1980,250,,470,,,,,,63,50.89,08Х18Н10Т,08Х18Н10Т,1,1-250-63,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-250-pn63-фв,1,,,,,,,,,,1-250-63,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-250-63. DN 250. PN 63 кгс/см² (6.3 МПа). Исполнение 1. Материал: 08Х18Н10Т.,dn=250; outer_diameter=470; pn=63; mass_kg=50.89; execution=1; d_inner=246; flange_thickness=45; pn_mpa=6.3; bolt_circle_d=400; stud_count=12; bolt_d=39; h4=115; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,246,45,6.3,,400,12,470,115,39,ФВ,1,,50.89,,,,,,,,variation,гост-12821-1980-250-pn63-фв,08Х18Н10Т,Нет,,onbackorder,no
гост-12821-1980-250-pn63-фв-09г2с,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN250 PN63 Ст09Г2С ГОСТ 12821-1980,250,,470,,,,,,63,50.89,09Г2С,09Г2С,1,1-250-63,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-250-pn63-фв,1,,,,,,,,,,1-250-63,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-250-63. DN 250. PN 63 кгс/см² (6.3 МПа). Исполнение 1. Материал: 09Г2С.,dn=250; outer_diameter=470; pn=63; mass_kg=50.89; execution=1; d_inner=246; flange_thickness=45; pn_mpa=6.3; bolt_circle_d=400; stud_count=12; bolt_d=39; h4=115; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,246,45,6.3,,400,12,470,115,39,ФВ,1,,50.89,,,,,,,,variation,гост-12821-1980-250-pn63-фв,09Г2С,Нет,,onbackorder,no
гост-12821-1980-250-pn63-фв-10,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN250 PN63 Ст10 ГОСТ 12821-1980,250,,470,,,,,,63,50.89,10,10,1,1-250-63,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-250-pn63-фв,1,,,,,,,,,,1-250-63,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-250-63. DN 250. PN 63 кгс/см² (6.3 МПа). Исполнение 1. Материал: 10.,dn=250; outer_diameter=470; pn=63; mass_kg=50.89; execution=1; d_inner=246; flange_thickness=45; pn_mpa=6.3; bolt_circle_d=400; stud_count=12; bolt_d=39; h4=115; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,246,45,6.3,,400,12,470,115,39,ФВ,1,,50.89,,,,,,,,variation,гост-12821-1980-250-pn63-фв,10,Нет,,onbackorder,no
гост-12821-1980-250-pn63-фв-12х18н10т,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN250 PN63 Ст12Х18Н10Т ГОСТ 12821-1980,250,,470,,,,,,63,50.89,12Х18Н10Т,12Х18Н10Т,1,1-250-63,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-250-pn63-фв,1,,,,,,,,,,1-250-63,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-250-63. DN 250. PN 63 кгс/см² (6.3 МПа). Исполнение 1. Материал: 12Х18Н10Т.,dn=250; outer_diameter=470; pn=63; mass_kg=50.89; execution=1; d_inner=246; flange_thickness=45; pn_mpa=6.3; bolt_circle_d=400; stud_count=12; bolt_d=39; h4=115; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,246,45,6.3,,400,12,470,115,39,ФВ,1,,50.89,,,,,,,,variation,гост-12821-1980-250-pn63-фв,12Х18Н10Т,Нет,,onbackorder,no
гост-12821-1980-250-pn63-фв-13хфа,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN250 PN63 Ст13ХФА ГОСТ 12821-1980,250,,470,,,,,,63,50.89,13ХФА,13ХФА,1,1-250-63,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-250-pn63-фв,1,,,,,,,,,,1-250-63,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-250-63. DN 250. PN 63 кгс/см² (6.3 МПа). Исполнение 1. Материал: 13ХФА.,dn=250; outer_diameter=470; pn=63; mass_kg=50.89; execution=1; d_inner=246; flange_thickness=45; pn_mpa=6.3; bolt_circle_d=400; stud_count=12; bolt_d=39; h4=115; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,246,45,6.3,,400,12,470,115,39,ФВ,1,,50.89,,,,,,,,variation,гост-12821-1980-250-pn63-фв,13ХФА,Нет,,onbackorder,no
гост-12821-1980-250-pn63-фв-17г1с,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN250 PN63 Ст17Г1С ГОСТ 12821-1980,250,,470,,,,,,63,50.89,17Г1С,17Г1С,1,1-250-63,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-250-pn63-фв,1,,,,,,,,,,1-250-63,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-250-63. DN 250. PN 63 кгс/см² (6.3 МПа). Исполнение 1. Материал: 17Г1С.,dn=250; outer_diameter=470; pn=63; mass_kg=50.89; execution=1; d_inner=246; flange_thickness=45; pn_mpa=6.3; bolt_circle_d=400; stud_count=12; bolt_d=39; h4=115; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,246,45,6.3,,400,12,470,115,39,ФВ,1,,50.89,,,,,,,,variation,гост-12821-1980-250-pn63-фв,17Г1С,Нет,,onbackorder,no
гост-12821-1980-250-pn63-фв-20,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN250 PN63 Ст20 ГОСТ 12821-1980,250,,470,,,,,,63,50.89,20,20,1,1-250-63,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-250-pn63-фв,1,,,,,,,,,,1-250-63,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-250-63. DN 250. PN 63 кгс/см² (6.3 МПа). Исполнение 1. Материал: 20.,dn=250; outer_diameter=470; pn=63; mass_kg=50.89; execution=1; d_inner=246; flange_thickness=45; pn_mpa=6.3; bolt_circle_d=400; stud_count=12; bolt_d=39; h4=115; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,246,45,6.3,,400,12,470,115,39,ФВ,1,,50.89,,,,,,,,variation,гост-12821-1980-250-pn63-фв,20,Нет,,onbackorder,no
гост-12821-1980-300-pn63-фв,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN300 PN63 ГОСТ 12821-1980,300,,530,,,,,,63,68.15,,,1,1-300-63,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-300-pn63-фв,1,,,,,,,,,,1-300-63,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-300-63. DN 300. PN 63 кгс/см² (6.3 МПа). Исполнение 1.,dn=300; outer_diameter=530; pn=63; mass_kg=68.15; execution=1; d_inner=294; flange_thickness=50; pn_mpa=6.3; bolt_circle_d=460; stud_count=16; bolt_d=39; h4=120; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,294,50,6.3,,460,16,530,120,39,ФВ,1,,68.15,,,,,,,,variable,,08Х18Н10Т|09Г2С|10|12Х18Н10Т|13ХФА|17Г1С|20,Нет,,onbackorder,no
гост-12821-1980-300-pn63-фв-08х18н10т,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN300 PN63 Ст08Х18Н10Т ГОСТ 12821-1980,300,,530,,,,,,63,68.15,08Х18Н10Т,08Х18Н10Т,1,1-300-63,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-300-pn63-фв,1,,,,,,,,,,1-300-63,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-300-63. DN 300. PN 63 кгс/см² (6.3 МПа). Исполнение 1. Материал: 08Х18Н10Т.,dn=300; outer_diameter=530; pn=63; mass_kg=68.15; execution=1; d_inner=294; flange_thickness=50; pn_mpa=6.3; bolt_circle_d=460; stud_count=16; bolt_d=39; h4=120; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,294,50,6.3,,460,16,530,120,39,ФВ,1,,68.15,,,,,,,,variation,гост-12821-1980-300-pn63-фв,08Х18Н10Т,Нет,,onbackorder,no
гост-12821-1980-300-pn63-фв-09г2с,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN300 PN63 Ст09Г2С ГОСТ 12821-1980,300,,530,,,,,,63,68.15,09Г2С,09Г2С,1,1-300-63,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-300-pn63-фв,1,,,,,,,,,,1-300-63,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-300-63. DN 300. PN 63 кгс/см² (6.3 МПа). Исполнение 1. Материал: 09Г2С.,dn=300; outer_diameter=530; pn=63; mass_kg=68.15; execution=1; d_inner=294; flange_thickness=50; pn_mpa=6.3; bolt_circle_d=460; stud_count=16; bolt_d=39; h4=120; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,294,50,6.3,,460,16,530,120,39,ФВ,1,,68.15,,,,,,,,variation,гост-12821-1980-300-pn63-фв,09Г2С,Нет,,onbackorder,no
гост-12821-1980-300-pn63-фв-10,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN300 PN63 Ст10 ГОСТ 12821-1980,300,,530,,,,,,63,68.15,10,10,1,1-300-63,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-300-pn63-фв,1,,,,,,,,,,1-300-63,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-300-63. DN 300. PN 63 кгс/см² (6.3 МПа). Исполнение 1. Материал: 10.,dn=300; outer_diameter=530; pn=63; mass_kg=68.15; execution=1; d_inner=294; flange_thickness=50; pn_mpa=6.3; bolt_circle_d=460; stud_count=16; bolt_d=39; h4=120; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,294,50,6.3,,460,16,530,120,39,ФВ,1,,68.15,,,,,,,,variation,гост-12821-1980-300-pn63-фв,10,Нет,,onbackorder,no
гост-12821-1980-300-pn63-фв-12х18н10т,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN300 PN63 Ст12Х18Н10Т ГОСТ 12821-1980,300,,530,,,,,,63,68.15,12Х18Н10Т,12Х18Н10Т,1,1-300-63,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-300-pn63-фв,1,,,,,,,,,,1-300-63,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-300-63. DN 300. PN 63 кгс/см² (6.3 МПа). Исполнение 1. Материал: 12Х18Н10Т.,dn=300; outer_diameter=530; pn=63; mass_kg=68.15; execution=1; d_inner=294; flange_thickness=50; pn_mpa=6.3; bolt_circle_d=460; stud_count=16; bolt_d=39; h4=120; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,294,50,6.3,,460,16,530,120,39,ФВ,1,,68.15,,,,,,,,variation,гост-12821-1980-300-pn63-фв,12Х18Н10Т,Нет,,onbackorder,no
гост-12821-1980-300-pn63-фв-13хфа,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN300 PN63 Ст13ХФА ГОСТ 12821-1980,300,,530,,,,,,63,68.15,13ХФА,13ХФА,1,1-300-63,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-300-pn63-фв,1,,,,,,,,,,1-300-63,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-300-63. DN 300. PN 63 кгс/см² (6.3 МПа). Исполнение 1. Материал: 13ХФА.,dn=300; outer_diameter=530; pn=63; mass_kg=68.15; execution=1; d_inner=294; flange_thickness=50; pn_mpa=6.3; bolt_circle_d=460; stud_count=16; bolt_d=39; h4=120; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,294,50,6.3,,460,16,530,120,39,ФВ,1,,68.15,,,,,,,,variation,гост-12821-1980-300-pn63-фв,13ХФА,Нет,,onbackorder,no
гост-12821-1980-300-pn63-фв-17г1с,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN300 PN63 Ст17Г1С ГОСТ 12821-1980,300,,530,,,,,,63,68.15,17Г1С,17Г1С,1,1-300-63,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-300-pn63-фв,1,,,,,,,,,,1-300-63,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-300-63. DN 300. PN 63 кгс/см² (6.3 МПа). Исполнение 1. Материал: 17Г1С.,dn=300; outer_diameter=530; pn=63; mass_kg=68.15; execution=1; d_inner=294; flange_thickness=50; pn_mpa=6.3; bolt_circle_d=460; stud_count=16; bolt_d=39; h4=120; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,294,50,6.3,,460,16,530,120,39,ФВ,1,,68.15,,,,,,,,variation,гост-12821-1980-300-pn63-фв,17Г1С,Нет,,onbackorder,no
