sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,pn,angle,radius,mass_kg,material,standard_page,pdf_path,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,execution,coating,material_grade,washer_type,nominal_d_mm,gost_designation,supervised,base_sku,dim_execution,dim_height_mm,dim_gost_designation,description,attributes,dim_cap_kind,dim_dimension_a,dim_flange_height_mm,dim_outer_d_branch
гост-22815-1983-3-25-100-115-17г1с,ГОСТ 22815-1983,ГОСТ 22815-1983,заглушки,Заглушки,ЗФ,Заглушка фланцевая 3-25-100 17Г1С ГОСТ 22815-1983,25,,115,,100,,,,17Г1С,1,pdf/отводы/ГОСТ_22815_1983.pdf,,,,,,3,,17Г1С,,,3-25-100,False,гост-22815-1983-3-25-100-115,3,,3-25-100,Заглушка фланцевая по ГОСТ 22815-1983. Условный проход Dy 25 мм. Наружный диаметр D 115 мм. PN 100 МПа. Исполнение 3. Размер A 80 мм. Высота h 5 мм. Марка стали 17Г1С. Температура среды от -50 до +510 °C. Условное обозначение: 3-25-100.,dn=25; outer_diameter=115; pn=100; material=17Г1С; execution=3; material_grade=17Г1С; gost_designation=3-25-100; cap_kind=flanged; dimension_a=80; flange_height_mm=5,flanged,80,5,
гост-22815-1983-3-25-100-115-17г1сP,ГОСТ 22815-1983,ГОСТ 22815-1983,заглушки,Заглушки,ЗФ,Заглушка фланцевая П 3-25-100 17Г1С ГОСТ 22815-1983,25,,115,,100,,,,17Г1С,1,pdf/отводы/ГОСТ_22815_1983.pdf,,,,,,3,,17Г1С,,,3-25-100,True,гост-22815-1983-3-25-100-115,3,,3-25-100,Заглушка фланцевая по ГОСТ 22815-1983. Условный проход Dy 25 мм. Наружный диаметр D 115 мм. PN 100 МПа. Исполнение 3. Размер A 80 мм. Высота h 5 мм. Марка стали 17Г1С. Температура среды от -50 до +510 °C. Условное обозначение: 3-25-100.,dn=25; outer_diameter=115; pn=100; material=17Г1С; execution=3; material_grade=17Г1С; gost_designation=3-25-100; cap_kind=flanged; dimension_a=80; flange_height_mm=5; supervised=Да,flanged,80,5,
гост-22815-1983-3-25-100-115-20х3мвф,ГОСТ 22815-1983,ГОСТ 22815-1983,заглушки,Заглушки,ЗФ,Заглушка фланцевая 3-25-100 20Х3МВФ ГОСТ 22815-1983,25,,115,,100,,,,20Х3МВФ,1,pdf/отводы/ГОСТ_22815_1983.pdf,,,,,,3,,20Х3МВФ,,,3-25-100,False,гост-22815-1983-3-25-100-115,3,,3-25-100,Заглушка фланцевая по ГОСТ 22815-1983. Условный проход Dy 25 мм. Наружный диаметр D 115 мм. PN 100 МПа. Исполнение 3. Размер A 80 мм. Высота h 5 мм. Марка стали 20Х3МВФ. Температура среды от -50 до +510 °C. Условное обозначение: 3-25-100.,dn=25; outer_diameter=115; pn=100; material=20Х3МВФ; execution=3; material_grade=20Х3МВФ; gost_designation=3-25-100; cap_kind=flanged; dimension_a=80; flange_height_mm=5,flanged,80,5,
гост-22815-1983-4-25-100-135-09г2с,ГОСТ 22815-1983,ГОСТ 22815-1983,заглушки,Заглушки,ЗФ,Заглушка фланцевая 4-25-100 09Г2С ГОСТ 22815-1983,25,,135,,100,,,2.6,09Г2С,1,pdf/отводы/ГОСТ_22815_1983.pdf,,,,,,4,,09Г2С,,,4-25-100,False,гост-22815-1983-4-25-100-135,4,,4-25-100,Заглушка фланцевая по ГОСТ 22815-1983. Условный проход Dy 25 мм. Наружный диаметр D 135 мм. PN 100 МПа. Исполнение 4. Размер A 95 мм. Марка стали 09Г2С. Масса 2.6 кг. Температура среды от -50 до +510 °C. Условное обозначение: 4-25-100.,dn=25; outer_diameter=135; pn=100; mass_kg=2.6; material=09Г2С; execution=4; material_grade=09Г2С; gost_designation=4-25-100; cap_kind=flanged; dimension_a=95,flanged,95,,
гост-22815-1983-4-25-100-135-09г2сP,ГОСТ 22815-1983,ГОСТ 22815-1983,заглушки,Заглушки,ЗФ,Заглушка фланцевая П 4-25-100 09Г2С ГОСТ 22815-1983,25,,135,,100,,,2.6,09Г2С,1,pdf/отводы/ГОСТ_22815_1983.pdf,,,,,,4,,09Г2С,,,4-25-100,True,гост-22815-1983-4-25-100-135,4,,4-25-100,Заглушка фланцевая по ГОСТ 22815-1983. Условный проход Dy 25 мм. Наружный диаметр D 135 мм. PN 100 МПа. Исполнение 4. Размер A 95 мм. Марка стали 09Г2С. Масса 2.6 кг. Температура среды от -50 до +510 °C. Условное обозначение: 4-25-100.,dn=25; outer_diameter=135; pn=100; mass_kg=2.6; material=09Г2С; execution=4; material_grade=09Г2С; gost_designation=4-25-100; cap_kind=flanged; dimension_a=95; supervised=Да,flanged,95,,
гост-22815-1983-4-25-100-135-12х18н10т,ГОСТ 22815-1983,ГОСТ 22815-1983,заглушки,Заглушки,ЗФ,Заглушка фланцевая 4-25-100 12Х18Н10Т ГОСТ 22815-1983,25,,135,,100,,,2.6,12Х18Н10Т,1,pdf/отводы/ГОСТ_22815_1983.pdf,,,,,,4,,12Х18Н10Т,,,4-25-100,False,гост-22815-1983-4-25-100-135,4,,4-25-100,Заглушка фланцевая по ГОСТ 22815-1983. Условный проход Dy 25 мм. Наружный диаметр D 135 мм. PN 100 МПа. Исполнение 4. Размер A 95 мм. Марка стали 12Х18Н10Т. Масса 2.6 кг. Температура среды от -50 до +510 °C. Условное обозначение: 4-25-100.,dn=25; outer_diameter=135; pn=100; mass_kg=2.6; material=12Х18Н10Т; execution=4; material_grade=12Х18Н10Т; gost_designation=4-25-100; cap_kind=flanged; dimension_a=95,flanged,95,,
гост-22815-1983-4-25-100-135-12х18н10тP,ГОСТ 22815-1983,ГОСТ 22815-1983,заглушки,Заглушки,ЗФ,Заглушка фланцевая П 4-25-100 12Х18Н10Т ГОСТ 22815-1983,25,,135,,100,,,2.6,12Х18Н10Т,1,pdf/отводы/ГОСТ_22815_1983.pdf,,,,,,4,,12Х18Н10Т,,,4-25-100,True,гост-22815-1983-4-25-100-135,4,,4-25-100,Заглушка фланцевая по ГОСТ 22815-1983. Условный проход Dy 25 мм. Наружный диаметр D 135 мм. PN 100 МПа. Исполнение 4. Размер A 95 мм. Марка стали 12Х18Н10Т. Масса 2.6 кг. Температура среды от -50 до +510 °C. Условное обозначение: 4-25-100.,dn=25; outer_diameter=135; pn=100; mass_kg=2.6; material=12Х18Н10Т; execution=4; material_grade=12Х18Н10Т; gost_designation=4-25-100; cap_kind=flanged; dimension_a=95; supervised=Да,flanged,95,,
гост-22815-1983-4-25-100-135-20,ГОСТ 22815-1983,ГОСТ 22815-1983,заглушки,Заглушки,ЗФ,Заглушка фланцевая 4-25-100 Ст20 ГОСТ 22815-1983,25,,135,,100,,,2.6,20,1,pdf/отводы/ГОСТ_22815_1983.pdf,,,,,,4,,20,,,4-25-100,False,гост-22815-1983-4-25-100-135,4,,4-25-100,Заглушка фланцевая по ГОСТ 22815-1983. Условный проход Dy 25 мм. Наружный диаметр D 135 мм. PN 100 МПа. Исполнение 4. Размер A 95 мм. Марка стали 20. Масса 2.6 кг. Температура среды от -50 до +510 °C. Условное обозначение: 4-25-100.,dn=25; outer_diameter=135; pn=100; mass_kg=2.6; material=20; execution=4; material_grade=20; gost_designation=4-25-100; cap_kind=flanged; dimension_a=95,flanged,95,,
гост-22815-1983-4-25-100-135-13хфа,ГОСТ 22815-1983,ГОСТ 22815-1983,заглушки,Заглушки,ЗФ,Заглушка фланцевая 4-25-100 13ХФА ГОСТ 22815-1983,25,,135,,100,,,2.6,13ХФА,1,pdf/отводы/ГОСТ_22815_1983.pdf,,,,,,4,,13ХФА,,,4-25-100,False,гост-22815-1983-4-25-100-135,4,,4-25-100,Заглушка фланцевая по ГОСТ 22815-1983. Условный проход Dy 25 мм. Наружный диаметр D 135 мм. PN 100 МПа. Исполнение 4. Размер A 95 мм. Марка стали 13ХФА. Масса 2.6 кг. Температура среды от -50 до +510 °C. Условное обозначение: 4-25-100.,dn=25; outer_diameter=135; pn=100; mass_kg=2.6; material=13ХФА; execution=4; material_grade=13ХФА; gost_designation=4-25-100; cap_kind=flanged; dimension_a=95,flanged,95,,
гост-22815-1983-4-25-100-135-17г1с,ГОСТ 22815-1983,ГОСТ 22815-1983,заглушки,Заглушки,ЗФ,Заглушка фланцевая 4-25-100 17Г1С ГОСТ 22815-1983,25,,135,,100,,,2.6,17Г1С,1,pdf/отводы/ГОСТ_22815_1983.pdf,,,,,,4,,17Г1С,,,4-25-100,False,гост-22815-1983-4-25-100-135,4,,4-25-100,Заглушка фланцевая по ГОСТ 22815-1983. Условный проход Dy 25 мм. Наружный диаметр D 135 мм. PN 100 МПа. Исполнение 4. Размер A 95 мм. Марка стали 17Г1С. Масса 2.6 кг. Температура среды от -50 до +510 °C. Условное обозначение: 4-25-100.,dn=25; outer_diameter=135; pn=100; mass_kg=2.6; material=17Г1С; execution=4; material_grade=17Г1С; gost_designation=4-25-100; cap_kind=flanged; dimension_a=95,flanged,95,,
гост-22815-1983-4-25-100-135-17г1сP,ГОСТ 22815-1983,ГОСТ 22815-1983,заглушки,Заглушки,ЗФ,Заглушка фланцевая П 4-25-100 17Г1С ГОСТ 22815-1983,25,,135,,100,,,2.6,17Г1С,1,pdf/отводы/ГОСТ_22815_1983.pdf,,,,,,4,,17Г1С,,,4-25-100,True,гост-22815-1983-4-25-100-135,4,,4-25-100,Заглушка фланцевая по ГОСТ 22815-1983. Условный проход Dy 25 мм. Наружный диаметр D 135 мм. PN 100 МПа. Исполнение 4. Размер A 95 мм. Марка стали 17Г1С. Масса 2.6 кг. Температура среды от -50 до +510 °C. Условное обозначение: 4-25-100.,dn=25; outer_diameter=135; pn=100; mass_kg=2.6; material=17Г1С; execution=4; material_grade=17Г1С; gost_designation=4-25-100; cap_kind=flanged; dimension_a=95; supervised=Да,flanged,95,,
гост-22815-1983-4-25-100-135-20х3мвф,ГОСТ 22815-1983,ГОСТ 22815-1983,заглушки,Заглушки,ЗФ,Заглушка фланцевая 4-25-100 20Х3МВФ ГОСТ 22815-1983,25,,135,,100,,,2.6,20Х3МВФ,1,pdf/отводы/ГОСТ_22815_1983.pdf,,,,,,4,,20Х3МВФ,,,4-25-100,False,гост-22815-1983-4-25-100-135,4,,4-25-100,Заглушка фланцевая по ГОСТ 22815-1983. Условный проход Dy 25 мм. Наружный диаметр D 135 мм. PN 100 МПа. Исполнение 4. Размер A 95 мм. Марка стали 20Х3МВФ. Масса 2.6 кг. Температура среды от -50 до +510 °C. Условное обозначение: 4-25-100.,dn=25; outer_diameter=135; pn=100; mass_kg=2.6; material=20Х3МВФ; execution=4; material_grade=20Х3МВФ; gost_designation=4-25-100; cap_kind=flanged; dimension_a=95,flanged,95,,
гост-22815-1983-2-32-100-135-09г2с,ГОСТ 22815-1983,ГОСТ 22815-1983,заглушки,Заглушки,ЗФ,Заглушка фланцевая 2-32-100 09Г2С ГОСТ 22815-1983,32,,135,,100,,,,09Г2С,1,pdf/отводы/ГОСТ_22815_1983.pdf,,,,,,2,,09Г2С,,,2-32-100,False,гост-22815-1983-2-32-100-135,2,,2-32-100,Заглушка фланцевая по ГОСТ 22815-1983. Условный проход Dy 32 мм. Наружный диаметр D 135 мм. PN 100 МПа. Исполнение 2. Марка стали 09Г2С. Температура среды от -50 до +510 °C. Условное обозначение: 2-32-100.,dn=32; outer_diameter=135; pn=100; material=09Г2С; execution=2; material_grade=09Г2С; gost_designation=2-32-100; cap_kind=flanged,flanged,,,
гост-22815-1983-2-32-100-135-09г2сP,ГОСТ 22815-1983,ГОСТ 22815-1983,заглушки,Заглушки,ЗФ,Заглушка фланцевая П 2-32-100 09Г2С ГОСТ 22815-1983,32,,135,,100,,,,09Г2С,1,pdf/отводы/ГОСТ_22815_1983.pdf,,,,,,2,,09Г2С,,,2-32-100,True,гост-22815-1983-2-32-100-135,2,,2-32-100,Заглушка фланцевая по ГОСТ 22815-1983. Условный проход Dy 32 мм. Наружный диаметр D 135 мм. PN 100 МПа. Исполнение 2. Марка стали 09Г2С. Температура среды от -50 до +510 °C. Условное обозначение: 2-32-100.,dn=32; outer_diameter=135; pn=100; material=09Г2С; execution=2; material_grade=09Г2С; gost_designation=2-32-100; cap_kind=flanged; supervised=Да,flanged,,,
гост-22815-1983-2-32-100-135-12х18н10т,ГОСТ 22815-1983,ГОСТ 22815-1983,заглушки,Заглушки,ЗФ,Заглушка фланцевая 2-32-100 12Х18Н10Т ГОСТ 22815-1983,32,,135,,100,,,,12Х18Н10Т,1,pdf/отводы/ГОСТ_22815_1983.pdf,,,,,,2,,12Х18Н10Т,,,2-32-100,False,гост-22815-1983-2-32-100-135,2,,2-32-100,Заглушка фланцевая по ГОСТ 22815-1983. Условный проход Dy 32 мм. Наружный диаметр D 135 мм. PN 100 МПа. Исполнение 2. Марка стали 12Х18Н10Т. Температура среды от -50 до +510 °C. Условное обозначение: 2-32-100.,dn=32; outer_diameter=135; pn=100; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; gost_designation=2-32-100; cap_kind=flanged,flanged,,,
гост-22815-1983-2-32-100-135-12х18н10тP,ГОСТ 22815-1983,ГОСТ 22815-1983,заглушки,Заглушки,ЗФ,Заглушка фланцевая П 2-32-100 12Х18Н10Т ГОСТ 22815-1983,32,,135,,100,,,,12Х18Н10Т,1,pdf/отводы/ГОСТ_22815_1983.pdf,,,,,,2,,12Х18Н10Т,,,2-32-100,True,гост-22815-1983-2-32-100-135,2,,2-32-100,Заглушка фланцевая по ГОСТ 22815-1983. Условный проход Dy 32 мм. Наружный диаметр D 135 мм. PN 100 МПа. Исполнение 2. Марка стали 12Х18Н10Т. Температура среды от -50 до +510 °C. Условное обозначение: 2-32-100.,dn=32; outer_diameter=135; pn=100; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; gost_designation=2-32-100; cap_kind=flanged; supervised=Да,flanged,,,
гост-22815-1983-2-32-100-135-20,ГОСТ 22815-1983,ГОСТ 22815-1983,заглушки,Заглушки,ЗФ,Заглушка фланцевая 2-32-100 Ст20 ГОСТ 22815-1983,32,,135,,100,,,,20,1,pdf/отводы/ГОСТ_22815_1983.pdf,,,,,,2,,20,,,2-32-100,False,гост-22815-1983-2-32-100-135,2,,2-32-100,Заглушка фланцевая по ГОСТ 22815-1983. Условный проход Dy 32 мм. Наружный диаметр D 135 мм. PN 100 МПа. Исполнение 2. Марка стали 20. Температура среды от -50 до +510 °C. Условное обозначение: 2-32-100.,dn=32; outer_diameter=135; pn=100; material=20; execution=2; material_grade=20; gost_designation=2-32-100; cap_kind=flanged,flanged,,,
гост-22815-1983-2-32-100-135-13хфа,ГОСТ 22815-1983,ГОСТ 22815-1983,заглушки,Заглушки,ЗФ,Заглушка фланцевая 2-32-100 13ХФА ГОСТ 22815-1983,32,,135,,100,,,,13ХФА,1,pdf/отводы/ГОСТ_22815_1983.pdf,,,,,,2,,13ХФА,,,2-32-100,False,гост-22815-1983-2-32-100-135,2,,2-32-100,Заглушка фланцевая по ГОСТ 22815-1983. Условный проход Dy 32 мм. Наружный диаметр D 135 мм. PN 100 МПа. Исполнение 2. Марка стали 13ХФА. Температура среды от -50 до +510 °C. Условное обозначение: 2-32-100.,dn=32; outer_diameter=135; pn=100; material=13ХФА; execution=2; material_grade=13ХФА; gost_designation=2-32-100; cap_kind=flanged,flanged,,,
гост-22815-1983-2-32-100-135-17г1с,ГОСТ 22815-1983,ГОСТ 22815-1983,заглушки,Заглушки,ЗФ,Заглушка фланцевая 2-32-100 17Г1С ГОСТ 22815-1983,32,,135,,100,,,,17Г1С,1,pdf/отводы/ГОСТ_22815_1983.pdf,,,,,,2,,17Г1С,,,2-32-100,False,гост-22815-1983-2-32-100-135,2,,2-32-100,Заглушка фланцевая по ГОСТ 22815-1983. Условный проход Dy 32 мм. Наружный диаметр D 135 мм. PN 100 МПа. Исполнение 2. Марка стали 17Г1С. Температура среды от -50 до +510 °C. Условное обозначение: 2-32-100.,dn=32; outer_diameter=135; pn=100; material=17Г1С; execution=2; material_grade=17Г1С; gost_designation=2-32-100; cap_kind=flanged,flanged,,,
