sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,pn,angle,radius,mass_kg,material,standard_page,pdf_path,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,execution,coating,material_grade,washer_type,nominal_d_mm,gost_designation,supervised,base_sku,dim_execution,dim_height_mm,dim_h1_mm,dim_surface_area_m2,dim_volume_dm3,dim_gost_designation,description,attributes
гост-6533-1978-1-3000-3000-16---1-12х18н10тP,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое П D3000 H600 s16 12Х18Н10Т ГОСТ 6533-1978,3000,,3000,16,,,,1313.1,12Х18Н10Т,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,12Х18Н10Т,,,3000-16,True,гост-6533-1978-1-3000-3000-16---1,1,600,,,,3000-16,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 3000 мм. Высота эллиптической части H 600 мм. Толщина стенки s 16 мм. Марка стали 12Х18Н10Т. Масса 1313.1 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 3000-16.",dn=3000; outer_diameter=3000; wall_thickness=16; mass_kg=1212.9; material=12Х18Н10Т; execution=1; material_grade=12Х18Н10Т; height_mm=600; gost_designation=3000-16; supervised=Да
гост-6533-1978-1-3000-3000-16---1-20,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D3000 H600 s16 Ст20 ГОСТ 6533-1978,3000,,3000,16,,,,1313.1,20,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,20,,,3000-16,False,гост-6533-1978-1-3000-3000-16---1,1,600,,,,3000-16,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 3000 мм. Высота эллиптической части H 600 мм. Толщина стенки s 16 мм. Марка стали 20. Масса 1313.1 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 3000-16.",dn=3000; outer_diameter=3000; wall_thickness=16; mass_kg=1212.9; material=20; execution=1; material_grade=20; height_mm=600; gost_designation=3000-16
гост-6533-1978-1-3000-3000-16---1-13хфа,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D3000 H600 s16 13ХФА ГОСТ 6533-1978,3000,,3000,16,,,,1313.1,13ХФА,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,13ХФА,,,3000-16,False,гост-6533-1978-1-3000-3000-16---1,1,600,,,,3000-16,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 3000 мм. Высота эллиптической части H 600 мм. Толщина стенки s 16 мм. Марка стали 13ХФА. Масса 1313.1 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 3000-16.",dn=3000; outer_diameter=3000; wall_thickness=16; mass_kg=1212.9; material=13ХФА; execution=1; material_grade=13ХФА; height_mm=600; gost_designation=3000-16
гост-6533-1978-1-3000-3000-16---1-17г1с,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D3000 H600 s16 17Г1С ГОСТ 6533-1978,3000,,3000,16,,,,1313.1,17Г1С,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,17Г1С,,,3000-16,False,гост-6533-1978-1-3000-3000-16---1,1,600,,,,3000-16,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 3000 мм. Высота эллиптической части H 600 мм. Толщина стенки s 16 мм. Марка стали 17Г1С. Масса 1313.1 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 3000-16.",dn=3000; outer_diameter=3000; wall_thickness=16; mass_kg=1212.9; material=17Г1С; execution=1; material_grade=17Г1С; height_mm=600; gost_designation=3000-16
гост-6533-1978-1-3000-3000-16---1-17г1сP,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое П D3000 H600 s16 17Г1С ГОСТ 6533-1978,3000,,3000,16,,,,1313.1,17Г1С,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,17Г1С,,,3000-16,True,гост-6533-1978-1-3000-3000-16---1,1,600,,,,3000-16,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 3000 мм. Высота эллиптической части H 600 мм. Толщина стенки s 16 мм. Марка стали 17Г1С. Масса 1313.1 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 3000-16.",dn=3000; outer_diameter=3000; wall_thickness=16; mass_kg=1212.9; material=17Г1С; execution=1; material_grade=17Г1С; height_mm=600; gost_designation=3000-16; supervised=Да
гост-6533-1978-1-3000-3000-80---1-09г2с,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D3000 H600 s80 09Г2С ГОСТ 6533-1978,3000,,3000,80,,,,7257.8,09Г2С,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,09Г2С,,,3000-80,False,гост-6533-1978-1-3000-3000-80---1,1,600,,,,3000-80,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 3000 мм. Высота эллиптической части H 600 мм. Толщина стенки s 80 мм. Марка стали 09Г2С. Масса 7257.8 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 3000-80.",dn=3000; outer_diameter=3000; wall_thickness=80; mass_kg=1549; material=09Г2С; execution=1; material_grade=09Г2С; height_mm=600; gost_designation=3000-80
гост-6533-1978-1-3000-3000-80---1-09г2сP,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое П D3000 H600 s80 09Г2С ГОСТ 6533-1978,3000,,3000,80,,,,7257.8,09Г2С,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,09Г2С,,,3000-80,True,гост-6533-1978-1-3000-3000-80---1,1,600,,,,3000-80,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 3000 мм. Высота эллиптической части H 600 мм. Толщина стенки s 80 мм. Марка стали 09Г2С. Масса 7257.8 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 3000-80.",dn=3000; outer_diameter=3000; wall_thickness=80; mass_kg=1549; material=09Г2С; execution=1; material_grade=09Г2С; height_mm=600; gost_designation=3000-80; supervised=Да
гост-6533-1978-1-3000-3000-80---1-12х18н10т,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D3000 H600 s80 12Х18Н10Т ГОСТ 6533-1978,3000,,3000,80,,,,7257.8,12Х18Н10Т,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,12Х18Н10Т,,,3000-80,False,гост-6533-1978-1-3000-3000-80---1,1,600,,,,3000-80,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 3000 мм. Высота эллиптической части H 600 мм. Толщина стенки s 80 мм. Марка стали 12Х18Н10Т. Масса 7257.8 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 3000-80.",dn=3000; outer_diameter=3000; wall_thickness=80; mass_kg=1549; material=12Х18Н10Т; execution=1; material_grade=12Х18Н10Т; height_mm=600; gost_designation=3000-80
гост-6533-1978-1-3000-3000-80---1-12х18н10тP,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое П D3000 H600 s80 12Х18Н10Т ГОСТ 6533-1978,3000,,3000,80,,,,7257.8,12Х18Н10Т,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,12Х18Н10Т,,,3000-80,True,гост-6533-1978-1-3000-3000-80---1,1,600,,,,3000-80,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 3000 мм. Высота эллиптической части H 600 мм. Толщина стенки s 80 мм. Марка стали 12Х18Н10Т. Масса 7257.8 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 3000-80.",dn=3000; outer_diameter=3000; wall_thickness=80; mass_kg=1549; material=12Х18Н10Т; execution=1; material_grade=12Х18Н10Т; height_mm=600; gost_designation=3000-80; supervised=Да
гост-6533-1978-1-3000-3000-80---1-20,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D3000 H600 s80 Ст20 ГОСТ 6533-1978,3000,,3000,80,,,,7257.8,20,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,20,,,3000-80,False,гост-6533-1978-1-3000-3000-80---1,1,600,,,,3000-80,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 3000 мм. Высота эллиптической части H 600 мм. Толщина стенки s 80 мм. Марка стали 20. Масса 7257.8 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 3000-80.",dn=3000; outer_diameter=3000; wall_thickness=80; mass_kg=1549; material=20; execution=1; material_grade=20; height_mm=600; gost_designation=3000-80
гост-6533-1978-1-3000-3000-80---1-13хфа,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D3000 H600 s80 13ХФА ГОСТ 6533-1978,3000,,3000,80,,,,7257.8,13ХФА,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,13ХФА,,,3000-80,False,гост-6533-1978-1-3000-3000-80---1,1,600,,,,3000-80,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 3000 мм. Высота эллиптической части H 600 мм. Толщина стенки s 80 мм. Марка стали 13ХФА. Масса 7257.8 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 3000-80.",dn=3000; outer_diameter=3000; wall_thickness=80; mass_kg=1549; material=13ХФА; execution=1; material_grade=13ХФА; height_mm=600; gost_designation=3000-80
гост-6533-1978-1-3000-3000-80---1-17г1с,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D3000 H600 s80 17Г1С ГОСТ 6533-1978,3000,,3000,80,,,,7257.8,17Г1С,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,17Г1С,,,3000-80,False,гост-6533-1978-1-3000-3000-80---1,1,600,,,,3000-80,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 3000 мм. Высота эллиптической части H 600 мм. Толщина стенки s 80 мм. Марка стали 17Г1С. Масса 7257.8 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 3000-80.",dn=3000; outer_diameter=3000; wall_thickness=80; mass_kg=1549; material=17Г1С; execution=1; material_grade=17Г1С; height_mm=600; gost_designation=3000-80
гост-6533-1978-1-3000-3000-80---1-17г1сP,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое П D3000 H600 s80 17Г1С ГОСТ 6533-1978,3000,,3000,80,,,,7257.8,17Г1С,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,17Г1С,,,3000-80,True,гост-6533-1978-1-3000-3000-80---1,1,600,,,,3000-80,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 3000 мм. Высота эллиптической части H 600 мм. Толщина стенки s 80 мм. Марка стали 17Г1С. Масса 7257.8 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 3000-80.",dn=3000; outer_diameter=3000; wall_thickness=80; mass_kg=1549; material=17Г1С; execution=1; material_grade=17Г1С; height_mm=600; gost_designation=3000-80; supervised=Да
гост-6533-1978-1-3000-3000-10---1-09г2с,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D3000 H600 s10 09Г2С ГОСТ 6533-1978,3000,,3000,10,,,,816.9,09Г2С,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,09Г2С,,,3000-10,False,гост-6533-1978-1-3000-3000-10---1,1,600,,,,3000-10,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 3000 мм. Высота эллиптической части H 600 мм. Толщина стенки s 10 мм. Марка стали 09Г2С. Масса 816.9 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 3000-10.",dn=3000; outer_diameter=3000; wall_thickness=10; mass_kg=938.9; material=09Г2С; execution=1; material_grade=09Г2С; height_mm=600; gost_designation=3000-10
гост-6533-1978-1-3000-3000-10---1-09г2сP,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое П D3000 H600 s10 09Г2С ГОСТ 6533-1978,3000,,3000,10,,,,816.9,09Г2С,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,09Г2С,,,3000-10,True,гост-6533-1978-1-3000-3000-10---1,1,600,,,,3000-10,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 3000 мм. Высота эллиптической части H 600 мм. Толщина стенки s 10 мм. Марка стали 09Г2С. Масса 816.9 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 3000-10.",dn=3000; outer_diameter=3000; wall_thickness=10; mass_kg=938.9; material=09Г2С; execution=1; material_grade=09Г2С; height_mm=600; gost_designation=3000-10; supervised=Да
гост-6533-1978-1-3000-3000-10---1-12х18н10т,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D3000 H600 s10 12Х18Н10Т ГОСТ 6533-1978,3000,,3000,10,,,,816.9,12Х18Н10Т,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,12Х18Н10Т,,,3000-10,False,гост-6533-1978-1-3000-3000-10---1,1,600,,,,3000-10,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 3000 мм. Высота эллиптической части H 600 мм. Толщина стенки s 10 мм. Марка стали 12Х18Н10Т. Масса 816.9 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 3000-10.",dn=3000; outer_diameter=3000; wall_thickness=10; mass_kg=938.9; material=12Х18Н10Т; execution=1; material_grade=12Х18Н10Т; height_mm=600; gost_designation=3000-10
гост-6533-1978-1-3000-3000-10---1-12х18н10тP,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое П D3000 H600 s10 12Х18Н10Т ГОСТ 6533-1978,3000,,3000,10,,,,816.9,12Х18Н10Т,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,12Х18Н10Т,,,3000-10,True,гост-6533-1978-1-3000-3000-10---1,1,600,,,,3000-10,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 3000 мм. Высота эллиптической части H 600 мм. Толщина стенки s 10 мм. Марка стали 12Х18Н10Т. Масса 816.9 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 3000-10.",dn=3000; outer_diameter=3000; wall_thickness=10; mass_kg=938.9; material=12Х18Н10Т; execution=1; material_grade=12Х18Н10Т; height_mm=600; gost_designation=3000-10; supervised=Да
