sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,outer_d_branch,wall_branch,pn,angle,radius,mass_kg,material,standard_page,pdf_path,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,execution,coating,material_grade,washer_type,nominal_d_mm,gost_designation,supervised,base_sku,description,attributes,woo_type,parent_sku,attr_steel,attr_supervised,regular_price,stock_status,manage_stock,dim_execution,dim_outer_d_branch,dim_wall_branch,dim_dy,dim_dy1,dim_pn,dim_temperature,dim_technology,dim_seam_type,dim_purpose,dim_shell,dim_source_subcategory,dim_gost_designation,dim_mass_method
гост-22826-83-пт-25x15-38x36-1,ГОСТ 22826-1983,ГОСТ 22826-1983,точеные,Точёные,ПТ,Переход точеный исп. 1 38х36 ГОСТ 22826-1983,25,15,38,,36,,,,,,,,pdf/переходы/ГОСТ_22826_1983.pdf,,,,,,1,,,,,1-38х36-12Х18Н10Т,False,гост-22826-83-пт-25x15-38x36-1,Переход точеный по ГОСТ 22826-83. Тип: ПТ. Исполнение 1. DN 25. DN ответвления 15. Наружные диаметры концов 38х36 мм. Марка стали 12Х18Н10Т. Условное обозначение: 1-38х36-12Х18Н10Т.,dn=25; dn_branch=15; outer_diameter=38; outer_d_branch=36; execution=1; material_grade=12Х18Н10Т; gost_designation=1-38х36-12Х18Н10Т; technology=Точеный,variable,,08Х18Н10Т|08Х18Н12Т|09Г2С|10Г2|10Х17Н13М2Т|12Х18Н10Т|12Х18Н12Т|15Х5М|20,Нет,,onbackorder,no,1,36,,25,15,,,Точеный,,,,Переходы,1-38х36-12Х18Н10Т,
гост-22826-83-пт-65x50-114x102-3-10х17н13м2т,ГОСТ 22826-1983,ГОСТ 22826-1983,точеные,Точёные,ПТ,Переход точеный исп. 3 114х102 10Х17Н13М2Т ГОСТ 22826-1983,65,50,114,,102,,,,,,10Х17Н13М2Т,,pdf/переходы/ГОСТ_22826_1983.pdf,,,,,,3,,10Х17Н13М2Т,,,114х102-10Х17Н13М2Т,False,гост-22826-83-пт-65x50-114x102-3,Переход точеный по ГОСТ 22826-83. Тип: ПТ. Исполнение 3. DN 65. DN ответвления 50. Наружные диаметры концов 114х102 мм. Марка стали 10Х17Н13М2Т. Условное обозначение: 114х102-10Х17Н13М2Т.,dn=65; dn_branch=50; outer_diameter=114; outer_d_branch=102; execution=3; material_grade=10Х17Н13М2Т; gost_designation=114х102-10Х17Н13М2Т; technology=Точеный,variation,гост-22826-83-пт-65x50-114x102-3,10Х17Н13М2Т,Нет,,onbackorder,no,3,102,,65,50,,,Точеный,,,,Переходы,114х102-10Х17Н13М2Т,
гост-22826-83-пт-80x50-140x102-3,ГОСТ 22826-1983,ГОСТ 22826-1983,точеные,Точёные,ПТ,Переход точеный исп. 3 140х102 ГОСТ 22826-1983,80,50,140,,102,,,,,,,,pdf/переходы/ГОСТ_22826_1983.pdf,,,,,,3,,,,,140х102-12Х18Н10Т,False,гост-22826-83-пт-80x50-140x102-3,Переход точеный по ГОСТ 22826-83. Тип: ПТ. Исполнение 3. DN 80. DN ответвления 50. Наружные диаметры концов 140х102 мм. Марка стали 12Х18Н10Т. Условное обозначение: 140х102-12Х18Н10Т.,dn=80; dn_branch=50; outer_diameter=140; outer_d_branch=102; execution=3; material_grade=12Х18Н10Т; gost_designation=140х102-12Х18Н10Т; technology=Точеный,variable,,08Х18Н10Т|08Х18Н12Т|09Г2С|10Г2|10Х17Н13М2Т|12Х18Н10Т|12Х18Н12Т|15Х5М,Нет,,onbackorder,no,3,102,,80,50,,,Точеный,,,,Переходы,140х102-12Х18Н10Т,
гост-22826-83-пт-80x50-140x102-3-12х18н10т,ГОСТ 22826-1983,ГОСТ 22826-1983,точеные,Точёные,ПТ,Переход точеный исп. 3 140х102 12Х18Н10Т ГОСТ 22826-1983,80,50,140,,102,,,,,,12Х18Н10Т,,pdf/переходы/ГОСТ_22826_1983.pdf,,,,,,3,,12Х18Н10Т,,,140х102-12Х18Н10Т,False,гост-22826-83-пт-80x50-140x102-3,Переход точеный по ГОСТ 22826-83. Тип: ПТ. Исполнение 3. DN 80. DN ответвления 50. Наружные диаметры концов 140х102 мм. Марка стали 12Х18Н10Т. Условное обозначение: 140х102-12Х18Н10Т.,dn=80; dn_branch=50; outer_diameter=140; outer_d_branch=102; execution=3; material_grade=12Х18Н10Т; gost_designation=140х102-12Х18Н10Т; technology=Точеный,variation,гост-22826-83-пт-80x50-140x102-3,12Х18Н10Т,Нет,,onbackorder,no,3,102,,80,50,,,Точеный,,,,Переходы,140х102-12Х18Н10Т,
гост-22826-83-пт-80x50-140x102-3-15х5м,ГОСТ 22826-1983,ГОСТ 22826-1983,точеные,Точёные,ПТ,Переход точеный исп. 3 140х102 15Х5М ГОСТ 22826-1983,80,50,140,,102,,,,,,15Х5М,,pdf/переходы/ГОСТ_22826_1983.pdf,,,,,,3,,15Х5М,,,140х102-15Х5М,False,гост-22826-83-пт-80x50-140x102-3,Переход точеный по ГОСТ 22826-83. Тип: ПТ. Исполнение 3. DN 80. DN ответвления 50. Наружные диаметры концов 140х102 мм. Марка стали 15Х5М. Условное обозначение: 140х102-15Х5М.,dn=80; dn_branch=50; outer_diameter=140; outer_d_branch=102; execution=3; material_grade=15Х5М; gost_designation=140х102-15Х5М; technology=Точеный,variation,гост-22826-83-пт-80x50-140x102-3,15Х5М,Нет,,onbackorder,no,3,102,,80,50,,,Точеный,,,,Переходы,140х102-15Х5М,
гост-22826-83-пт-80x50-140x102-3-10г2,ГОСТ 22826-1983,ГОСТ 22826-1983,точеные,Точёные,ПТ,Переход точеный исп. 3 140х102 10Г2 ГОСТ 22826-1983,80,50,140,,102,,,,,,10Г2,,pdf/переходы/ГОСТ_22826_1983.pdf,,,,,,3,,10Г2,,,140х102-10Г2,False,гост-22826-83-пт-80x50-140x102-3,Переход точеный по ГОСТ 22826-83. Тип: ПТ. Исполнение 3. DN 80. DN ответвления 50. Наружные диаметры концов 140х102 мм. Марка стали 10Г2. Условное обозначение: 140х102-10Г2.,dn=80; dn_branch=50; outer_diameter=140; outer_d_branch=102; execution=3; material_grade=10Г2; gost_designation=140х102-10Г2; technology=Точеный,variation,гост-22826-83-пт-80x50-140x102-3,10Г2,Нет,,onbackorder,no,3,102,,80,50,,,Точеный,,,,Переходы,140х102-10Г2,
гост-22826-83-пт-80x50-140x102-3-09г2с,ГОСТ 22826-1983,ГОСТ 22826-1983,точеные,Точёные,ПТ,Переход точеный исп. 3 140х102 09Г2С ГОСТ 22826-1983,80,50,140,,102,,,,,,09Г2С,,pdf/переходы/ГОСТ_22826_1983.pdf,,,,,,3,,09Г2С,,,140х102-09Г2С,False,гост-22826-83-пт-80x50-140x102-3,Переход точеный по ГОСТ 22826-83. Тип: ПТ. Исполнение 3. DN 80. DN ответвления 50. Наружные диаметры концов 140х102 мм. Марка стали 09Г2С. Условное обозначение: 140х102-09Г2С.,dn=80; dn_branch=50; outer_diameter=140; outer_d_branch=102; execution=3; material_grade=09Г2С; gost_designation=140х102-09Г2С; technology=Точеный,variation,гост-22826-83-пт-80x50-140x102-3,09Г2С,Нет,,onbackorder,no,3,102,,80,50,,,Точеный,,,,Переходы,140х102-09Г2С,
гост-22826-83-пт-80x50-140x102-3-08х18н10т,ГОСТ 22826-1983,ГОСТ 22826-1983,точеные,Точёные,ПТ,Переход точеный исп. 3 140х102 08Х18Н10Т ГОСТ 22826-1983,80,50,140,,102,,,,,,08Х18Н10Т,,pdf/переходы/ГОСТ_22826_1983.pdf,,,,,,3,,08Х18Н10Т,,,140х102-08Х18Н10Т,False,гост-22826-83-пт-80x50-140x102-3,Переход точеный по ГОСТ 22826-83. Тип: ПТ. Исполнение 3. DN 80. DN ответвления 50. Наружные диаметры концов 140х102 мм. Марка стали 08Х18Н10Т. Условное обозначение: 140х102-08Х18Н10Т.,dn=80; dn_branch=50; outer_diameter=140; outer_d_branch=102; execution=3; material_grade=08Х18Н10Т; gost_designation=140х102-08Х18Н10Т; technology=Точеный,variation,гост-22826-83-пт-80x50-140x102-3,08Х18Н10Т,Нет,,onbackorder,no,3,102,,80,50,,,Точеный,,,,Переходы,140х102-08Х18Н10Т,
гост-22826-83-пт-80x50-140x102-3-08х18н12т,ГОСТ 22826-1983,ГОСТ 22826-1983,точеные,Точёные,ПТ,Переход точеный исп. 3 140х102 08Х18Н12Т ГОСТ 22826-1983,80,50,140,,102,,,,,,08Х18Н12Т,,pdf/переходы/ГОСТ_22826_1983.pdf,,,,,,3,,08Х18Н12Т,,,140х102-08Х18Н12Т,False,гост-22826-83-пт-80x50-140x102-3,Переход точеный по ГОСТ 22826-83. Тип: ПТ. Исполнение 3. DN 80. DN ответвления 50. Наружные диаметры концов 140х102 мм. Марка стали 08Х18Н12Т. Условное обозначение: 140х102-08Х18Н12Т.,dn=80; dn_branch=50; outer_diameter=140; outer_d_branch=102; execution=3; material_grade=08Х18Н12Т; gost_designation=140х102-08Х18Н12Т; technology=Точеный,variation,гост-22826-83-пт-80x50-140x102-3,08Х18Н12Т,Нет,,onbackorder,no,3,102,,80,50,,,Точеный,,,,Переходы,140х102-08Х18Н12Т,
гост-22826-83-пт-80x50-140x102-3-12х18н12т,ГОСТ 22826-1983,ГОСТ 22826-1983,точеные,Точёные,ПТ,Переход точеный исп. 3 140х102 12Х18Н12Т ГОСТ 22826-1983,80,50,140,,102,,,,,,12Х18Н12Т,,pdf/переходы/ГОСТ_22826_1983.pdf,,,,,,3,,12Х18Н12Т,,,140х102-12Х18Н12Т,False,гост-22826-83-пт-80x50-140x102-3,Переход точеный по ГОСТ 22826-83. Тип: ПТ. Исполнение 3. DN 80. DN ответвления 50. Наружные диаметры концов 140х102 мм. Марка стали 12Х18Н12Т. Условное обозначение: 140х102-12Х18Н12Т.,dn=80; dn_branch=50; outer_diameter=140; outer_d_branch=102; execution=3; material_grade=12Х18Н12Т; gost_designation=140х102-12Х18Н12Т; technology=Точеный,variation,гост-22826-83-пт-80x50-140x102-3,12Х18Н12Т,Нет,,onbackorder,no,3,102,,80,50,,,Точеный,,,,Переходы,140х102-12Х18Н12Т,
гост-22826-83-пт-80x50-140x102-3-10х17н13м2т,ГОСТ 22826-1983,ГОСТ 22826-1983,точеные,Точёные,ПТ,Переход точеный исп. 3 140х102 10Х17Н13М2Т ГОСТ 22826-1983,80,50,140,,102,,,,,,10Х17Н13М2Т,,pdf/переходы/ГОСТ_22826_1983.pdf,,,,,,3,,10Х17Н13М2Т,,,140х102-10Х17Н13М2Т,False,гост-22826-83-пт-80x50-140x102-3,Переход точеный по ГОСТ 22826-83. Тип: ПТ. Исполнение 3. DN 80. DN ответвления 50. Наружные диаметры концов 140х102 мм. Марка стали 10Х17Н13М2Т. Условное обозначение: 140х102-10Х17Н13М2Т.,dn=80; dn_branch=50; outer_diameter=140; outer_d_branch=102; execution=3; material_grade=10Х17Н13М2Т; gost_designation=140х102-10Х17Н13М2Т; technology=Точеный,variation,гост-22826-83-пт-80x50-140x102-3,10Х17Н13М2Т,Нет,,onbackorder,no,3,102,,80,50,,,Точеный,,,,Переходы,140х102-10Х17Н13М2Т,
гост-22826-83-пт-80x65-140x114-3,ГОСТ 22826-1983,ГОСТ 22826-1983,точеные,Точёные,ПТ,Переход точеный исп. 3 140х114 ГОСТ 22826-1983,80,65,140,,114,,,,,,,,pdf/переходы/ГОСТ_22826_1983.pdf,,,,,,3,,,,,140х114-12Х18Н10Т,False,гост-22826-83-пт-80x65-140x114-3,Переход точеный по ГОСТ 22826-83. Тип: ПТ. Исполнение 3. DN 80. DN ответвления 65. Наружные диаметры концов 140х114 мм. Марка стали 12Х18Н10Т. Условное обозначение: 140х114-12Х18Н10Т.,dn=80; dn_branch=65; outer_diameter=140; outer_d_branch=114; execution=3; material_grade=12Х18Н10Т; gost_designation=140х114-12Х18Н10Т; technology=Точеный,variable,,08Х18Н10Т|08Х18Н12Т|09Г2С|10Г2|10Х17Н13М2Т|12Х18Н10Т|12Х18Н12Т|15Х5М,Нет,,onbackorder,no,3,114,,80,65,,,Точеный,,,,Переходы,140х114-12Х18Н10Т,
гост-22826-83-пт-80x65-140x114-3-12х18н10т,ГОСТ 22826-1983,ГОСТ 22826-1983,точеные,Точёные,ПТ,Переход точеный исп. 3 140х114 12Х18Н10Т ГОСТ 22826-1983,80,65,140,,114,,,,,,12Х18Н10Т,,pdf/переходы/ГОСТ_22826_1983.pdf,,,,,,3,,12Х18Н10Т,,,140х114-12Х18Н10Т,False,гост-22826-83-пт-80x65-140x114-3,Переход точеный по ГОСТ 22826-83. Тип: ПТ. Исполнение 3. DN 80. DN ответвления 65. Наружные диаметры концов 140х114 мм. Марка стали 12Х18Н10Т. Условное обозначение: 140х114-12Х18Н10Т.,dn=80; dn_branch=65; outer_diameter=140; outer_d_branch=114; execution=3; material_grade=12Х18Н10Т; gost_designation=140х114-12Х18Н10Т; technology=Точеный,variation,гост-22826-83-пт-80x65-140x114-3,12Х18Н10Т,Нет,,onbackorder,no,3,114,,80,65,,,Точеный,,,,Переходы,140х114-12Х18Н10Т,
гост-22826-83-пт-80x65-140x114-3-15х5м,ГОСТ 22826-1983,ГОСТ 22826-1983,точеные,Точёные,ПТ,Переход точеный исп. 3 140х114 15Х5М ГОСТ 22826-1983,80,65,140,,114,,,,,,15Х5М,,pdf/переходы/ГОСТ_22826_1983.pdf,,,,,,3,,15Х5М,,,140х114-15Х5М,False,гост-22826-83-пт-80x65-140x114-3,Переход точеный по ГОСТ 22826-83. Тип: ПТ. Исполнение 3. DN 80. DN ответвления 65. Наружные диаметры концов 140х114 мм. Марка стали 15Х5М. Условное обозначение: 140х114-15Х5М.,dn=80; dn_branch=65; outer_diameter=140; outer_d_branch=114; execution=3; material_grade=15Х5М; gost_designation=140х114-15Х5М; technology=Точеный,variation,гост-22826-83-пт-80x65-140x114-3,15Х5М,Нет,,onbackorder,no,3,114,,80,65,,,Точеный,,,,Переходы,140х114-15Х5М,
гост-22826-83-пт-80x65-140x114-3-10г2,ГОСТ 22826-1983,ГОСТ 22826-1983,точеные,Точёные,ПТ,Переход точеный исп. 3 140х114 10Г2 ГОСТ 22826-1983,80,65,140,,114,,,,,,10Г2,,pdf/переходы/ГОСТ_22826_1983.pdf,,,,,,3,,10Г2,,,140х114-10Г2,False,гост-22826-83-пт-80x65-140x114-3,Переход точеный по ГОСТ 22826-83. Тип: ПТ. Исполнение 3. DN 80. DN ответвления 65. Наружные диаметры концов 140х114 мм. Марка стали 10Г2. Условное обозначение: 140х114-10Г2.,dn=80; dn_branch=65; outer_diameter=140; outer_d_branch=114; execution=3; material_grade=10Г2; gost_designation=140х114-10Г2; technology=Точеный,variation,гост-22826-83-пт-80x65-140x114-3,10Г2,Нет,,onbackorder,no,3,114,,80,65,,,Точеный,,,,Переходы,140х114-10Г2,
гост-22826-83-пт-80x65-140x114-3-09г2с,ГОСТ 22826-1983,ГОСТ 22826-1983,точеные,Точёные,ПТ,Переход точеный исп. 3 140х114 09Г2С ГОСТ 22826-1983,80,65,140,,114,,,,,,09Г2С,,pdf/переходы/ГОСТ_22826_1983.pdf,,,,,,3,,09Г2С,,,140х114-09Г2С,False,гост-22826-83-пт-80x65-140x114-3,Переход точеный по ГОСТ 22826-83. Тип: ПТ. Исполнение 3. DN 80. DN ответвления 65. Наружные диаметры концов 140х114 мм. Марка стали 09Г2С. Условное обозначение: 140х114-09Г2С.,dn=80; dn_branch=65; outer_diameter=140; outer_d_branch=114; execution=3; material_grade=09Г2С; gost_designation=140х114-09Г2С; technology=Точеный,variation,гост-22826-83-пт-80x65-140x114-3,09Г2С,Нет,,onbackorder,no,3,114,,80,65,,,Точеный,,,,Переходы,140х114-09Г2С,
гост-22826-83-пт-80x65-140x114-3-08х18н10т,ГОСТ 22826-1983,ГОСТ 22826-1983,точеные,Точёные,ПТ,Переход точеный исп. 3 140х114 08Х18Н10Т ГОСТ 22826-1983,80,65,140,,114,,,,,,08Х18Н10Т,,pdf/переходы/ГОСТ_22826_1983.pdf,,,,,,3,,08Х18Н10Т,,,140х114-08Х18Н10Т,False,гост-22826-83-пт-80x65-140x114-3,Переход точеный по ГОСТ 22826-83. Тип: ПТ. Исполнение 3. DN 80. DN ответвления 65. Наружные диаметры концов 140х114 мм. Марка стали 08Х18Н10Т. Условное обозначение: 140х114-08Х18Н10Т.,dn=80; dn_branch=65; outer_diameter=140; outer_d_branch=114; execution=3; material_grade=08Х18Н10Т; gost_designation=140х114-08Х18Н10Т; technology=Точеный,variation,гост-22826-83-пт-80x65-140x114-3,08Х18Н10Т,Нет,,onbackorder,no,3,114,,80,65,,,Точеный,,,,Переходы,140х114-08Х18Н10Т,
гост-22826-83-пт-80x65-140x114-3-08х18н12т,ГОСТ 22826-1983,ГОСТ 22826-1983,точеные,Точёные,ПТ,Переход точеный исп. 3 140х114 08Х18Н12Т ГОСТ 22826-1983,80,65,140,,114,,,,,,08Х18Н12Т,,pdf/переходы/ГОСТ_22826_1983.pdf,,,,,,3,,08Х18Н12Т,,,140х114-08Х18Н12Т,False,гост-22826-83-пт-80x65-140x114-3,Переход точеный по ГОСТ 22826-83. Тип: ПТ. Исполнение 3. DN 80. DN ответвления 65. Наружные диаметры концов 140х114 мм. Марка стали 08Х18Н12Т. Условное обозначение: 140х114-08Х18Н12Т.,dn=80; dn_branch=65; outer_diameter=140; outer_d_branch=114; execution=3; material_grade=08Х18Н12Т; gost_designation=140х114-08Х18Н12Т; technology=Точеный,variation,гост-22826-83-пт-80x65-140x114-3,08Х18Н12Т,Нет,,onbackorder,no,3,114,,80,65,,,Точеный,,,,Переходы,140х114-08Х18Н12Т,
гост-22826-83-пт-80x65-140x114-3-12х18н12т,ГОСТ 22826-1983,ГОСТ 22826-1983,точеные,Точёные,ПТ,Переход точеный исп. 3 140х114 12Х18Н12Т ГОСТ 22826-1983,80,65,140,,114,,,,,,12Х18Н12Т,,pdf/переходы/ГОСТ_22826_1983.pdf,,,,,,3,,12Х18Н12Т,,,140х114-12Х18Н12Т,False,гост-22826-83-пт-80x65-140x114-3,Переход точеный по ГОСТ 22826-83. Тип: ПТ. Исполнение 3. DN 80. DN ответвления 65. Наружные диаметры концов 140х114 мм. Марка стали 12Х18Н12Т. Условное обозначение: 140х114-12Х18Н12Т.,dn=80; dn_branch=65; outer_diameter=140; outer_d_branch=114; execution=3; material_grade=12Х18Н12Т; gost_designation=140х114-12Х18Н12Т; technology=Точеный,variation,гост-22826-83-пт-80x65-140x114-3,12Х18Н12Т,Нет,,onbackorder,no,3,114,,80,65,,,Точеный,,,,Переходы,140х114-12Х18Н12Т,
гост-22826-83-пт-80x65-140x114-3-10х17н13м2т,ГОСТ 22826-1983,ГОСТ 22826-1983,точеные,Точёные,ПТ,Переход точеный исп. 3 140х114 10Х17Н13М2Т ГОСТ 22826-1983,80,65,140,,114,,,,,,10Х17Н13М2Т,,pdf/переходы/ГОСТ_22826_1983.pdf,,,,,,3,,10Х17Н13М2Т,,,140х114-10Х17Н13М2Т,False,гост-22826-83-пт-80x65-140x114-3,Переход точеный по ГОСТ 22826-83. Тип: ПТ. Исполнение 3. DN 80. DN ответвления 65. Наружные диаметры концов 140х114 мм. Марка стали 10Х17Н13М2Т. Условное обозначение: 140х114-10Х17Н13М2Т.,dn=80; dn_branch=65; outer_diameter=140; outer_d_branch=114; execution=3; material_grade=10Х17Н13М2Т; gost_designation=140х114-10Х17Н13М2Т; technology=Точеный,variation,гост-22826-83-пт-80x65-140x114-3,10Х17Н13М2Т,Нет,,onbackorder,no,3,114,,80,65,,,Точеный,,,,Переходы,140х114-10Х17Н13М2Т,
гост-22826-83-пт-100x50-159x102-3,ГОСТ 22826-1983,ГОСТ 22826-1983,точеные,Точёные,ПТ,Переход точеный исп. 3 159х102 ГОСТ 22826-1983,100,50,159,,102,,,,,,,,pdf/переходы/ГОСТ_22826_1983.pdf,,,,,,3,,,,,159х102-12Х18Н10Т,False,гост-22826-83-пт-100x50-159x102-3,Переход точеный по ГОСТ 22826-83. Тип: ПТ. Исполнение 3. DN 100. DN ответвления 50. Наружные диаметры концов 159х102 мм. Марка стали 12Х18Н10Т. Условное обозначение: 159х102-12Х18Н10Т.,dn=100; dn_branch=50; outer_diameter=159; outer_d_branch=102; execution=3; material_grade=12Х18Н10Т; gost_designation=159х102-12Х18Н10Т; technology=Точеный,variable,,08Х18Н10Т|08Х18Н12Т|09Г2С|10Г2|10Х17Н13М2Т|12Х18Н10Т|12Х18Н12Т|15Х5М,Нет,,onbackorder,no,3,102,,100,50,,,Точеный,,,,Переходы,159х102-12Х18Н10Т,
