sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,outer_d_branch,wall_branch,pn,angle,radius,mass_kg,material,standard_page,pdf_path,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,execution,coating,material_grade,washer_type,nominal_d_mm,gost_designation,supervised,base_sku,description,attributes,woo_type,parent_sku,attr_steel,attr_supervised,regular_price,stock_status,manage_stock,dim_execution,dim_outer_d_branch,dim_wall_branch,dim_dy,dim_dy1,dim_pn,dim_temperature,dim_technology,dim_seam_type,dim_purpose,dim_shell,dim_source_subcategory,dim_gost_designation,dim_mass_method
гост-30732-2020-ппу-820x55-ппу-20,ГОСТ 30732-2020,ГОСТ 30732-2020,трубы,Трубы,ППУ,"Труба ППУ 820х5,5 Ст20 ГОСТ 30732-2020",800,,820,5.5,,,,,,110.48,20,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,,ППУ,20,,,820х5.5-20,False,гост-30732-2020-ппу-820x55-ппу,Труба по ГОСТ 30732-2020. С теплоизоляцией (ППУ). Тип ППУ. DN 800. Наружный диаметр 820 мм. Толщина стенки 5.5 мм. Теоретическая масса 110.48 кг/м. Технология: Электросварная. Тип шва: Электросварная. Назначение: Для тепловых сетей. Марка стали Ст20. Условное обозначение: 820х5.5-20.,dn=800; outer_diameter=820; wall_thickness=5.5; mass_kg=110.48; material_grade=20; coating=ППУ; technology=Электросварная; seam_type=Электросварная; purpose=Для тепловых сетей; gost_designation=820х5.5-20; source_subcategory=ППУ в изоляции,variation,гост-30732-2020-ппу-820x55-ппу,20,Нет,,onbackorder,no,,,,800,,,,Электросварная,Электросварная,Для тепловых сетей,ППУ,ППУ в изоляции,820х5.5-20,theoretical_kg_per_m
гост-30732-2020-ппу-820x55-ппу-09г2с,ГОСТ 30732-2020,ГОСТ 30732-2020,трубы,Трубы,ППУ,"Труба ППУ 820х5,5 09Г2С ГОСТ 30732-2020",800,,820,5.5,,,,,,110.48,09Г2С,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,,ППУ,09Г2С,,,820х5.5-09Г2С,False,гост-30732-2020-ппу-820x55-ппу,Труба по ГОСТ 30732-2020. С теплоизоляцией (ППУ). Тип ППУ. DN 800. Наружный диаметр 820 мм. Толщина стенки 5.5 мм. Теоретическая масса 110.48 кг/м. Технология: Электросварная. Тип шва: Электросварная. Назначение: Для тепловых сетей. Марка стали 09Г2С. Условное обозначение: 820х5.5-09Г2С.,dn=800; outer_diameter=820; wall_thickness=5.5; mass_kg=110.48; material_grade=09Г2С; coating=ППУ; technology=Электросварная; seam_type=Электросварная; purpose=Для тепловых сетей; gost_designation=820х5.5-09Г2С; source_subcategory=ППУ в изоляции,variation,гост-30732-2020-ппу-820x55-ппу,09Г2С,Нет,,onbackorder,no,,,,800,,,,Электросварная,Электросварная,Для тепловых сетей,ППУ,ППУ в изоляции,820х5.5-09Г2С,theoretical_kg_per_m
гост-30732-2020-ппу-820x55-ппу-17г1с-у,ГОСТ 30732-2020,ГОСТ 30732-2020,трубы,Трубы,ППУ,"Труба ППУ 820х5,5 17Г1С-У ГОСТ 30732-2020",800,,820,5.5,,,,,,110.48,17Г1С-У,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,,ППУ,17Г1С-У,,,820х5.5-17Г1С-У,False,гост-30732-2020-ппу-820x55-ппу,Труба по ГОСТ 30732-2020. С теплоизоляцией (ППУ). Тип ППУ. DN 800. Наружный диаметр 820 мм. Толщина стенки 5.5 мм. Теоретическая масса 110.48 кг/м. Технология: Электросварная. Тип шва: Электросварная. Назначение: Для тепловых сетей. Марка стали 17Г1С-У. Условное обозначение: 820х5.5-17Г1С-У.,dn=800; outer_diameter=820; wall_thickness=5.5; mass_kg=110.48; material_grade=17Г1С-У; coating=ППУ; technology=Электросварная; seam_type=Электросварная; purpose=Для тепловых сетей; gost_designation=820х5.5-17Г1С-У; source_subcategory=ППУ в изоляции,variation,гост-30732-2020-ппу-820x55-ппу,17Г1С-У,Нет,,onbackorder,no,,,,800,,,,Электросварная,Электросварная,Для тепловых сетей,ППУ,ППУ в изоляции,820х5.5-17Г1С-У,theoretical_kg_per_m
гост-30732-2020-ппу-820x6-ппу,ГОСТ 30732-2020,ГОСТ 30732-2020,трубы,Трубы,ППУ,Труба ППУ 820х6 ГОСТ 30732-2020,800,,820,6,,,,,,120.45,,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,,ППУ,,,,820х6-20,False,гост-30732-2020-ппу-820x6-ппу,Труба по ГОСТ 30732-2020. С теплоизоляцией (ППУ). Тип ППУ. DN 800. Наружный диаметр 820 мм. Толщина стенки 6 мм. Теоретическая масса 120.45 кг/м. Технология: Электросварная. Тип шва: Электросварная. Назначение: Для тепловых сетей. Марка стали Ст20. Условное обозначение: 820х6-20.,dn=800; outer_diameter=820; wall_thickness=6; mass_kg=120.45; material_grade=20; coating=ППУ; technology=Электросварная; seam_type=Электросварная; purpose=Для тепловых сетей; gost_designation=820х6-20; source_subcategory=ППУ в изоляции,variable,,09Г2С|17Г1С-У|20,Нет,,onbackorder,no,,,,800,,,,Электросварная,Электросварная,Для тепловых сетей,ППУ,ППУ в изоляции,820х6-20,theoretical_kg_per_m
гост-30732-2020-ппу-820x6-ппу-20,ГОСТ 30732-2020,ГОСТ 30732-2020,трубы,Трубы,ППУ,Труба ППУ 820х6 Ст20 ГОСТ 30732-2020,800,,820,6,,,,,,120.45,20,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,,ППУ,20,,,820х6-20,False,гост-30732-2020-ппу-820x6-ппу,Труба по ГОСТ 30732-2020. С теплоизоляцией (ППУ). Тип ППУ. DN 800. Наружный диаметр 820 мм. Толщина стенки 6 мм. Теоретическая масса 120.45 кг/м. Технология: Электросварная. Тип шва: Электросварная. Назначение: Для тепловых сетей. Марка стали Ст20. Условное обозначение: 820х6-20.,dn=800; outer_diameter=820; wall_thickness=6; mass_kg=120.45; material_grade=20; coating=ППУ; technology=Электросварная; seam_type=Электросварная; purpose=Для тепловых сетей; gost_designation=820х6-20; source_subcategory=ППУ в изоляции,variation,гост-30732-2020-ппу-820x6-ппу,20,Нет,,onbackorder,no,,,,800,,,,Электросварная,Электросварная,Для тепловых сетей,ППУ,ППУ в изоляции,820х6-20,theoretical_kg_per_m
гост-30732-2020-ппу-820x6-ппу-09г2с,ГОСТ 30732-2020,ГОСТ 30732-2020,трубы,Трубы,ППУ,Труба ППУ 820х6 09Г2С ГОСТ 30732-2020,800,,820,6,,,,,,120.45,09Г2С,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,,ППУ,09Г2С,,,820х6-09Г2С,False,гост-30732-2020-ппу-820x6-ппу,Труба по ГОСТ 30732-2020. С теплоизоляцией (ППУ). Тип ППУ. DN 800. Наружный диаметр 820 мм. Толщина стенки 6 мм. Теоретическая масса 120.45 кг/м. Технология: Электросварная. Тип шва: Электросварная. Назначение: Для тепловых сетей. Марка стали 09Г2С. Условное обозначение: 820х6-09Г2С.,dn=800; outer_diameter=820; wall_thickness=6; mass_kg=120.45; material_grade=09Г2С; coating=ППУ; technology=Электросварная; seam_type=Электросварная; purpose=Для тепловых сетей; gost_designation=820х6-09Г2С; source_subcategory=ППУ в изоляции,variation,гост-30732-2020-ппу-820x6-ппу,09Г2С,Нет,,onbackorder,no,,,,800,,,,Электросварная,Электросварная,Для тепловых сетей,ППУ,ППУ в изоляции,820х6-09Г2С,theoretical_kg_per_m
гост-30732-2020-ппу-820x6-ппу-17г1с-у,ГОСТ 30732-2020,ГОСТ 30732-2020,трубы,Трубы,ППУ,Труба ППУ 820х6 17Г1С-У ГОСТ 30732-2020,800,,820,6,,,,,,120.45,17Г1С-У,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,,ППУ,17Г1С-У,,,820х6-17Г1С-У,False,гост-30732-2020-ппу-820x6-ппу,Труба по ГОСТ 30732-2020. С теплоизоляцией (ППУ). Тип ППУ. DN 800. Наружный диаметр 820 мм. Толщина стенки 6 мм. Теоретическая масса 120.45 кг/м. Технология: Электросварная. Тип шва: Электросварная. Назначение: Для тепловых сетей. Марка стали 17Г1С-У. Условное обозначение: 820х6-17Г1С-У.,dn=800; outer_diameter=820; wall_thickness=6; mass_kg=120.45; material_grade=17Г1С-У; coating=ППУ; technology=Электросварная; seam_type=Электросварная; purpose=Для тепловых сетей; gost_designation=820х6-17Г1С-У; source_subcategory=ППУ в изоляции,variation,гост-30732-2020-ппу-820x6-ппу,17Г1С-У,Нет,,onbackorder,no,,,,800,,,,Электросварная,Электросварная,Для тепловых сетей,ППУ,ППУ в изоляции,820х6-17Г1С-У,theoretical_kg_per_m
гост-30732-2020-ппу-820x65-ппу,ГОСТ 30732-2020,ГОСТ 30732-2020,трубы,Трубы,ППУ,"Труба ППУ 820х6,5 ГОСТ 30732-2020",800,,820,6.5,,,,,,130.40,,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,,ППУ,,,,820х6.5-20,False,гост-30732-2020-ппу-820x65-ппу,Труба по ГОСТ 30732-2020. С теплоизоляцией (ППУ). Тип ППУ. DN 800. Наружный диаметр 820 мм. Толщина стенки 6.5 мм. Теоретическая масса 130.40 кг/м. Технология: Электросварная. Тип шва: Электросварная. Назначение: Для тепловых сетей. Марка стали Ст20. Условное обозначение: 820х6.5-20.,dn=800; outer_diameter=820; wall_thickness=6.5; mass_kg=130.40; material_grade=20; coating=ППУ; technology=Электросварная; seam_type=Электросварная; purpose=Для тепловых сетей; gost_designation=820х6.5-20; source_subcategory=ППУ в изоляции,variable,,09Г2С|17Г1С-У|20,Нет,,onbackorder,no,,,,800,,,,Электросварная,Электросварная,Для тепловых сетей,ППУ,ППУ в изоляции,820х6.5-20,theoretical_kg_per_m
гост-30732-2020-ппу-820x65-ппу-20,ГОСТ 30732-2020,ГОСТ 30732-2020,трубы,Трубы,ППУ,"Труба ППУ 820х6,5 Ст20 ГОСТ 30732-2020",800,,820,6.5,,,,,,130.40,20,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,,ППУ,20,,,820х6.5-20,False,гост-30732-2020-ппу-820x65-ппу,Труба по ГОСТ 30732-2020. С теплоизоляцией (ППУ). Тип ППУ. DN 800. Наружный диаметр 820 мм. Толщина стенки 6.5 мм. Теоретическая масса 130.40 кг/м. Технология: Электросварная. Тип шва: Электросварная. Назначение: Для тепловых сетей. Марка стали Ст20. Условное обозначение: 820х6.5-20.,dn=800; outer_diameter=820; wall_thickness=6.5; mass_kg=130.40; material_grade=20; coating=ППУ; technology=Электросварная; seam_type=Электросварная; purpose=Для тепловых сетей; gost_designation=820х6.5-20; source_subcategory=ППУ в изоляции,variation,гост-30732-2020-ппу-820x65-ппу,20,Нет,,onbackorder,no,,,,800,,,,Электросварная,Электросварная,Для тепловых сетей,ППУ,ППУ в изоляции,820х6.5-20,theoretical_kg_per_m
гост-30732-2020-ппу-820x65-ппу-09г2с,ГОСТ 30732-2020,ГОСТ 30732-2020,трубы,Трубы,ППУ,"Труба ППУ 820х6,5 09Г2С ГОСТ 30732-2020",800,,820,6.5,,,,,,130.40,09Г2С,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,,ППУ,09Г2С,,,820х6.5-09Г2С,False,гост-30732-2020-ппу-820x65-ппу,Труба по ГОСТ 30732-2020. С теплоизоляцией (ППУ). Тип ППУ. DN 800. Наружный диаметр 820 мм. Толщина стенки 6.5 мм. Теоретическая масса 130.40 кг/м. Технология: Электросварная. Тип шва: Электросварная. Назначение: Для тепловых сетей. Марка стали 09Г2С. Условное обозначение: 820х6.5-09Г2С.,dn=800; outer_diameter=820; wall_thickness=6.5; mass_kg=130.40; material_grade=09Г2С; coating=ППУ; technology=Электросварная; seam_type=Электросварная; purpose=Для тепловых сетей; gost_designation=820х6.5-09Г2С; source_subcategory=ППУ в изоляции,variation,гост-30732-2020-ппу-820x65-ппу,09Г2С,Нет,,onbackorder,no,,,,800,,,,Электросварная,Электросварная,Для тепловых сетей,ППУ,ППУ в изоляции,820х6.5-09Г2С,theoretical_kg_per_m
